BAR_CODE,PRODUCT_NAME,MEASURE_UNIT,CURRENT_PRICE,ITEMS_SOLD,PREVIOUS_PRICE,COST,MARGIN,TOTAL_SOLD_$,TOTAL_MARGIN,stock,DAYS,ITEM_TYPE
750043519189,H&S SHAMPOO 180 MML CSC,,2070,3,1050.0,704.9,48.96,3150,2114.7,-1,17,2
779812397130,PARTRIDGE MALBEC,,2220,6,2220.0,1384.65,61.45,13320,8307.87,-1,33,2
779812607165,PUDDING VALINCIANO VARIOS 170 GRS,,550,6,440.0,275.88,59.49,2640,1655.28,-1,11,2
779002200034,MANDISOVI RICE INTEGRAL 1KG,,1240,1,1240.0,825.0,50.3,1240,825.0,-1,34,2
779119900462,CRINFIL QUITAESMALTE HUMECTANTO 50ml,,170,1,170.0,106.0,60.38,170,106.0,-1,262,2
779052099769,RAID MATA POLILLAS LARVAS AF,,1350,2,480.0,317.7,51.08,960,635.4,-1,27,2
779325300380,BLEACH GEL AYUDIN 700ML,,620,1,620.0,408.39,51.82,620,408.39,-1,102,2
779336013001,ARCOR SAUCE BOLOGNESA 340 GRS,,370,1,370.0,183.0,102.19,370,183.0,-1,47,2
77971944,BOMBON BLOCK 16 GRS,,220,7,220.0,145.62,51.07,1540,1019.34,-2,58,2
779421810653,TOILET SOAP ST TROPEZ 125 GRS,,270,4,270.0,171.0,57.89,1080,684.0,-3,75,2
779170800179,VINEZIANA PREPIZZA X2,,1200,2,870.0,577.0,50.78,1740,1154.0,-1,3,2
779129304512,REXONA ANTIBACTERIAL 150ml,,1220,2,980.0,672.82,45.66,1960,1345.64,-1,6,2
779067000166,SAUSAGES ICB X 6,,390,4,390.0,260.61,49.65,1560,1042.44,-1,44,2
750043517279,DOWNY SUAVIZ 500ML CLASSIC,,1950,2,1610.0,1076.86,49.51,3220,2153.72,-1,16,2
779813407071,TOILET SOAP SIGNO,,210,2,210.0,137.94,52.24,420,275.88,-1,81,2
779812023123,PUDDINGERA ALTO N 24,,1300,1,1300.0,750.0,73.33,1300,750.0,-1,110,2
779004013977,MELITAS 159 G,,560,3,480.0,313.39,53.16,1440,940.17,-1,11,2
779836081013,KUKINAS COOKIES C CHIPS,,270,2,210.0,140.0,50.0,420,280.0,0,4,2
790757902831,PEANUTS NOTTER 200G,,720,8,690.0,380.0,81.58,5520,3040.0,-1,18,2
779082810462,SUAVIZANTE GIGANTE 800ML,,650,7,615.71,351.0,75.42,4310,2457.0,-1,36,2
844529041942,POWDER MILK SVELTY PLUS DP 400G,,1920,2,1735.0,1153.34,50.42,3470,2306.67,-1,31,2
779019960336,FLOUR AREPAS MORIXE 1KG,,1850,3,1590.0,1086.58,46.33,4770,3259.74,-1,17,2
779172800269,ALAMBRADO MALBEC,,3300,1,2750.0,1800.0,52.78,2750,1800.0,-1,9,2
779818721183,QUINTO TOSTADITAS CHEESE,,780,7,745.71,497.14,50.0,5220,3480.0,-1,32,2
779133700786,YOGUR SER 190,,630,1,630.0,423.93,48.61,630,423.93,-1,40,2
779039800026,CREAM PAULINA 200G,,760,11,610.0,363.0,68.04,6710,3993.0,-1,3,2
779039810007,BUTTER LA PAULINA 100G,,720,6,510.0,340.01,50.0,3060,2040.06,-1,3,2
779058013761,MOGUL EXTREME ROCKS,,250,3,250.0,129.47,93.09,750,388.41,-1,114,2
779191300185,DOBLE COLA 2L,,800,3,693.33,276.0,151.21,2080,828.0,-1,10,2
779007032154,RICE LUCCHETTI PREPARADO 240G,,490,2,450.0,297.9,51.06,900,595.8,-1,24,2
779804954029,PEASPARTIDAS LA ABADIA 400G,,390,1,390.0,260.0,50.0,390,260.0,-1,229,2
779806085010,CREAM TONADITA 350 CC,,1220,8,940.0,589.27,59.52,7520,4714.16,-1,4,2
779012778141,VANOLI CHIMICHURRI CLASSIC 190 G,,660,1,660.0,436.38,51.24,660,436.38,-1,102,2
779421810622,JABON CUPIDO X3,,750,1,650.0,423.0,53.66,650,423.0,-1,6,2
471008950080,FOCO LED 12W FRIO,,620,5,620.0,399.0,55.39,3100,1995.0,-2,74,2
77978653,SACHET SEDAL SHAMPOO/CONDITIONER,,50,6,50.0,28.0,78.58,300,168.0,-14,109,2
779162000227,FIESTA MAYONNAISE 250CC,,340,6,280.0,182.34,53.56,1680,1094.04,-1,31,2
762220170596,JUICES TANG VARIOS,,130,41,130.0,83.0,56.63,5330,3403.0,-2,66,2
779007003602,GRANJA DEL SOL MILA 5 VEGETABLES,,1850,1,1130.0,738.79,52.95,1130,738.79,-1,3,2
779058012999,FLAN GODET,,460,2,460.0,325.0,41.54,920,650.0,-1,68,2
779058012959,POSTRE GODET,,220,3,220.0,146.0,50.68,660,438.0,-1,193,2
779058013064,JELLY BC LIGHT,,450,9,420.0,280.72,49.62,3780,2526.48,-1,9,2
779811922003,BLOCK INERGY 250ML,,400,1,300.0,120.0,150.0,300,120.0,-1,27,2
779133706100,LA SERENISIMA CREAM CHEESE CLASSIC,,950,6,950.0,592.59,60.31,5700,3555.54,-1,19,2
779058010338,COFLER AIR MIXTO 27G,,510,2,460.0,304.92,50.86,920,609.84,-1,17,2
779007031861,MATARAZZO CODITO 500G,,1090,4,840.0,560.7,49.81,3360,2242.8,-1,5,2
779310011189,COLGATE ULTRA WHITE 70G,,580,9,580.0,340.08,70.55,5220,3060.72,-2,33,2
779127400048,LIQUID SOAP MANOS ALGABO,,480,1,480.0,313.7,53.01,480,313.7,-1,187,2
779611904004,TARRO VAIVIN WHITE 6L,,1660,1,1660.0,1108.8,49.71,1660,1108.8,-1,179,2
779036096658,SWIFT MINCE CARNE HOT 90g,,350,3,270.0,180.0,50.0,810,540.0,-1,27,2
779141600124,RAZA PARROS CARNE 1.5KG,,1220,1,1220.0,813.12,50.04,1220,813.12,-1,75,2
779127419751,DISCOS DE COTTON ALGABO,,630,3,580.0,387.0,49.87,1740,1161.0,-1,13,2
77969088,BELDINT CHICLE 10 G,,360,14,220.0,118.8,85.19,3080,1663.2,-1,3,2
779133700635,YOGURISIMO NATURAL 300G,,1250,3,1250.0,701.72,78.14,3750,2105.16,-1,19,2
779058013156,OBLEA BLOCK XL,,440,6,440.0,277.09,58.79,2640,1662.54,-1,72,2
779058013543,MAYONNAISE BC 1KG,,1560,1,1560.0,1115.62,39.83,1560,1115.62,-1,79,2
779058013247,ARCOR CHICKPEAS,,460,4,460.0,307.82,49.44,1840,1231.28,-1,39,2
779041606663,CUTEX HIPOALERGINICO 100ML,,500,4,500.0,335.29,49.12,2000,1341.16,-1,166,2
779271000152,AMANDA RICE LARGO FINE 1 KG,,1300,4,1230.0,821.0,49.82,4920,3284.0,-1,11,2
779241000800,LIQUOR CUSINIER DULCE DE LECHE,,2350,1,1750.0,1160.0,50.86,1750,1160.0,-1,29,2
77976291,TITA 19G,,200,1,200.0,110.9,80.34,200,110.9,-1,31,2
779099057242,JABON PAN ZORRO SANITIZANTE,,270,1,270.0,180.29,49.76,270,180.29,-1,89,2
779013200915,PLOMERO LIQUID 1 L,,1700,3,1540.0,1025.26,50.21,4620,3075.78,-1,25,2
779812607086,PALMERITAS GAONA 200G,,690,3,550.0,353.61,55.54,1650,1060.83,-1,11,2
779129304516,REXONA BAMBOO Y ALOE VERA 150ML,,1220,1,980.0,672.82,45.66,980,672.82,-1,19,2
789100011561,DOG CHOW SOBRE 100G,,550,3,550.0,350.0,57.14,1650,1050.0,-2,30,2
789100024058,FELIX CAT CLASSIC 85G,,550,2,550.0,350.0,57.14,1100,700.0,-5,30,2
844529004648,TIDY CATS PIEDRAS SANITARIAS 1.8KG,,1530,2,1320.0,885.29,49.0,2640,1770.58,-1,11,2
779800156226,FLAN CREMIGAL,,420,2,320.0,212.0,50.94,640,424.0,-2,2,2
779053800066,MACRITAS NACHOS 90G,,650,10,650.0,430.76,50.9,6500,4307.6,-1,93,2
779012700092,PAASTA DE ACEITUNAS VANOLI 170 GS,,770,1,770.0,512.0,50.39,770,512.0,-1,39,2
779133700741,YOGUR SERENISIMA 120G,,320,3,320.0,192.84,65.94,960,578.52,-1,19,2
779903706001,CHACABUCO FLOUR 000,,400,2,300.0,197.11,52.2,600,394.22,-1,12,2
779400000656,MAYONNAISE HELLMANS AHUMADA Y AJO,,680,9,680.0,443.45,53.47,6120,3991.03,-1,25,2
779365323048,SODA SIFON TORASSO 2L,,550,8,440.0,290.29,51.57,3520,2322.32,-2,11,2
779336098490,LA CAMPAGNOLA CREAM CORN,,620,4,520.0,337.59,53.89,2080,1350.36,-1,17,2
779004014092,CEREAL MIX COOKIES OATS 100G,,480,6,480.0,327.91,46.38,2880,1967.46,-2,51,2
779058013661,OREGANO CAMPAGNOLA 50G,,690,1,480.0,315.81,51.99,480,315.81,-1,30,2
779172824401,SANTA JULIA 3/8 MALBEC,,1430,1,1430.0,990.0,44.44,1430,990.0,-1,100,2
779127400049,LIQUID SOAP ALGABO,,450,1,450.0,299.14,50.43,450,299.14,-1,40,2
779129079409,DETERGENT CIF DPY PACK 450 ML,,840,4,700.0,463.31,51.09,2800,1853.22,-1,19,2
779007034205,NOODLES FAVORITA CODITO,,650,1,610.0,406.8,49.95,610,406.8,-1,18,2
762220150396,TERRABUSI SURTIDAS VARIEDAD 300G,,780,1,780.0,487.63,59.96,780,487.63,-1,94,2
779499087965,CHEESE WHITE PAULINA,,1150,17,874.0,490.55,78.89,14890,8416.01,-2,3,2
779133700745,YOGUR LA SERENISIMA FIRME 190G,,450,1,450.0,275.52,63.33,450,275.52,-1,19,2
779129304185,LIQUID SOAP REXONA ANTIBACTERIAL,,370,1,290.0,181.5,59.78,290,181.5,-1,19,2
779113000169,COBRA LIQUIDA,,450,1,450.0,195.0,130.77,450,195.0,-1,32,2
779058013249,PEAS ARCOR 300G,,490,1,420.0,278.14,51.0,420,278.14,-1,17,2
779038002343,TODDY COOKIES C CHIPS126G,,850,8,620.0,416.0,49.04,4960,3328.0,-2,5,2
750955290211,SHAMPOO/AC ELVIVE HIALU 200,,1130,1,1130.0,749.92,50.68,1130,749.92,-2,96,2
779004013941,COQUITAS ARCOR 157 G,,440,3,440.0,289.87,51.79,1320,869.61,-1,44,2
779271000157,AMANDA RICE LARGO FINE 500G,,680,5,650.0,433.49,49.95,3250,2167.45,-1,11,2
779048008969,GREEN HILLS CAMOMILE,,440,2,440.0,290.55,51.44,880,581.1,-1,89,2
779806085002,BUTTER TONADITA 200GR,,830,9,790.0,389.9,102.62,7110,3509.1,-1,24,2
77968401,MARLBORO FUSION 20 U,,1250,16,1050.0,0.0,470.59,16800,0.0,-1,23,2
779025005698,SUSSEX ULTRA 100 P,,1360,1,1360.0,902.49,50.69,1360,902.49,-2,73,2
779038701361,TARAGUI YERBA 1KG,,1950,3,1950.0,1261.0,54.64,5850,3783.0,-1,61,2
761328785504,NESQUIK CHOCOLATADA 200ML,,390,3,390.0,260.15,49.91,1170,780.45,-1,86,2
779003697436,BAGGIO FRESH 600CC,,550,1,460.0,306.66,50.0,460,306.66,-1,12,2
779007034206,FAVORITA NOODLES DEDALITOS 500G,,650,1,610.0,406.8,49.95,610,406.8,-1,18,2
871052236060,CEPILLO DIINTES CLOSEUP,,300,3,300.0,194.73,54.06,900,584.19,-1,39,2
779812607098,PAN DULCE VALINCIANO,,1100,6,990.0,655.06,51.13,5940,3930.36,-1,11,2
779499087887,LA PAULINA CHEESES UNTABLES 190G,,690,2,650.0,405.11,60.75,1300,810.22,-1,30,2
779058010594,CHOCOLATES COFLER 100G,,990,4,990.0,637.54,55.29,3960,2550.16,-1,74,2
779063900382,CUNNINGTON 2.25L,,500,7,500.0,272.15,83.72,3500,1905.05,-1,53,2
779031405701,WINE RESERO 1 L,,1020,3,920.0,610.54,50.69,2760,1831.62,-1,25,2
779908600026,SWEETENER LEDESMA STEVIA 50 SOBRE,,870,1,870.0,577.28,50.71,870,577.28,-1,67,2
779062810271,COOKIES SURTIDO FAUNA 150G,,400,1,340.0,225.68,50.66,340,225.68,-1,18,2
779058014135,CARAMELOS HW MONSTER/HECHIZOS 30 GRS,,250,7,250.0,160.65,55.62,1750,1124.55,-2,66,2
779007003604,GRANJA DE SOL MILA RELLINA CALABA/CHEESE X 4,,1770,1,1770.0,1179.9,50.01,1770,1179.9,-1,66,2
779007003623,GRANJA DEL SOL VEGGIE ESPIN/QUINOA X 2,,1850,1,1850.0,1227.67,50.69,1850,1227.67,-1,66,2
779007041844,BIZCOCHOS T/TORTITA NEGRA 100G,,590,6,500.0,331.0,51.06,3000,1986.0,-1,16,2
779007041840,CRACKEADAS CROCANTES DE RICE 100G,,520,1,400.0,263.75,51.66,400,263.75,-1,16,2
779279801335,BUDWEISER LATA 710,,1290,6,980.0,0.0,428.57,5880,0.0,-1,9,2
779279801415,ANDES RUBIA LATA 710,,1400,8,1140.0,0.0,500.0,9000,0.0,-1,9,2
779133700815,YOGUR SER 1L,,1190,4,1190.0,825.08,44.23,4760,3300.32,-1,61,2
779236009562,PAN DULCE MARILY 400G,,910,3,910.0,609.0,49.43,2730,1827.0,-1,60,2
779025005523,HANDKERCHIEFS CARILINA X6,,500,1,500.0,313.0,59.74,500,313.0,-1,60,2
779025005704,SUSSEX MEGAROL 200PAÑOS,,1450,9,890.0,554.6,60.48,8010,4991.4,-1,5,2
77916433,MARLBORO 20 COMUN,,1050,7,1050.0,0.0,500.0,7350,0.0,-1,54,2
77953513,CHESTERFIELD 20 COMUN,,800,3,800.0,0.0,500.0,2400,0.0,-1,54,2
779129304909,REXONA JABON XTRACOOL,,390,13,320.0,210.46,52.05,4160,2735.98,-1,11,2
779129304802,DOVE MIN CARE DEODORANT SPORT FRESH,,1100,4,775.0,510.04,51.75,3100,2040.14,-1,11,2
779078796047,YOGURT ILOLAY W/CEREALES 165 GRS,,570,3,510.0,339.0,50.44,1530,1017.0,-2,11,2
779218013954,RICE CAÑUELAS LARGO FINE 500G,,620,7,490.0,331.67,47.74,3430,2321.69,-1,18,2
779818118009,PEPEL HIGIINICO OLIMPO X4,,600,16,580.0,380.0,52.63,9280,6080.0,-1,7,2
779112010009,RICE MOLINSEEDS ALA LARGO FINE 500G,,480,5,480.0,302.5,58.68,2400,1512.5,-1,51,2
779814025743,SUEROX 500ML,,820,3,690.0,359.55,91.91,2070,1078.65,-1,9,2
779181377706,7UP 3L,,1500,3,1400.0,0.0,500.0,4200,0.0,-1,26,2
779808274372,TIA MARUCA TOASTSS RICE 120G,,430,3,430.0,288.08,49.27,1290,864.24,-2,47,2
779811922021,MINERAL WATERIZADA BLOCK 500,,300,1,300.0,155.0,93.55,300,155.0,-1,47,2
77980892,LUCKY ORIGIN 20,,900,5,800.0,0.0,500.0,4000,0.0,-1,16,2
779218013955,RICE CAÑUELA PARBOIL 500 GRS,,690,8,570.0,379.44,50.22,4560,3035.52,-2,18,2
779806254081,SER CITRUS 2.25L,,1450,1,1050.0,732.0,43.44,1050,732.0,-1,6,2
779004013621,BAGLEY COOKIES CEREALES 155G,,350,1,350.0,221.67,57.89,350,221.67,-1,44,2
779038780019,YERBA BUINAS Y SANTAS 500 GRS,,1100,2,1100.0,716.01,53.63,2200,1432.02,-1,41,2
750043522954,ALWAYS XTRA DOBLEPROT SUAVE X 8,,660,1,660.0,438.89,50.38,660,438.89,-1,41,2
779004012963,SALADIX SNACKS CROSS ORIGINAL 67 GRS,,350,5,350.0,210.88,65.97,1750,1054.4,-1,41,2
779004012962,SALADIX SNACKS CROSS 27 GRS,,250,7,250.0,140.58,77.84,1750,984.06,-1,41,2
779462601252,WET WIPES KIMBIES 48 U,,670,2,670.0,433.86,54.43,1340,867.72,-1,39,2
779841349001,MOP NUVIA DE COTTON,,720,1,720.0,480.84,49.74,720,480.84,-1,39,2
779015000640,LA VIRGINIA COFFEE TORRADO PURO AROMA 250G,,2540,2,2540.0,1694.11,49.93,5080,3388.22,-1,38,2
779058013594,CHOCOLATOSOS ARCOR 70G,,690,2,690.0,440.73,56.56,1380,881.46,-2,37,2
779058014174,BOTONES DE CHOCOLATE COFLER,,1190,1,1190.0,785.29,51.54,1190,785.29,-1,37,2
779806573443,SODA SIFON 900 ML,,280,7,280.0,0.0,500.0,1960,0.0,-2,36,2
779052099888,MISTER MUSCULO DP COCINA,,560,1,560.0,368.02,52.16,560,368.02,-1,33,2
779129079371,VIVERE VIOLETAS 3L,,3580,1,2600.0,1730.3,50.26,2600,1730.3,-1,4,2
771304219602,COTTON CARESS 75G,,240,1,240.0,155.0,54.84,240,155.0,-1,32,2
841276550890,INCINDEDOR CLIPPER,,500,1,500.0,0.0,500.0,500,0.0,-1,32,2
888802130383,LAMP LED RAYOVAC 6W,,560,1,560.0,372.0,50.54,560,372.0,-1,32,2
779336013246,LA CAMPAGNOLA CHICKPEAS,,590,2,520.0,343.64,51.32,1040,687.28,-2,17,2
779325300362,DESINFECTANTPOETT VARIOS 900 ML,,630,19,460.53,301.05,52.99,8750,5719.98,-1,11,2
