ID,continente,tipo_producto,canal_venta,prioridad,fecha_pedido,id_pedido,fecha_envio,unidades, precio_unidad, costo_unidad, venta_total, costo_total, beneficio_total, %_ganancia
5053,Norteamérica,Cuidado personal,Offline,Crítica,2/26/2022,505354201,4/12/2022,4393, $  63.75 , $  44.20 ," $  280,051.11 "," $  194,182.02 "," $  85,869.09 ",30.66%
5665,África,Frutas,Offline,Crítica,7/30/2022,566596543,9/1/2022,7363, $  7.28 , $  5.40 ," $  53,583.50 "," $  39,742.53 "," $  13,840.97 ",25.83%
2639,África,Material de oficina,Offline,Crítica,9/24/2021,263930499,11/5/2021,1755, $  507.94 , $  409.47 ," $  891,441.37 "," $  718,617.74 "," $  172,823.63 ",19.39%
1708,Australia y Oceanía,Frutas,Online,Crítica,6/10/2020,170842397,6/10/2020,4917, $  7.28 , $  5.40 ," $  35,782.98 "," $  26,540.00 "," $  9,242.98 ",25.83%
9311,África,Frutas,Offline,Baja,5/10/2021,931131064,6/7/2021,1229, $  7.28 , $  5.40 ," $  8,943.92 "," $  6,633.65 "," $  2,310.27 ",25.83%
1089,África,Frutas,Online,Media,10/27/2021,108907830,10/31/2021,7102, $  7.28 , $  5.40 ," $  51,684.09 "," $  38,333.76 "," $  13,350.34 ",25.83%
7385,Australia y Oceanía,Doméstico,Offline,Alta,12/31/2020,738596522,2/18/2021,5979, $  521.25 , $  391.98 ," $  3,116,557.34 "," $  2,343,655.59 "," $  772,901.74 ",24.80%
9749,África,Material de oficina,Offline,Baja,4/29/2021,974933469,6/12/2021,3333, $  507.94 , $  409.47 ," $  1,692,976.69 "," $  1,364,759.51 "," $  328,217.18 ",19.39%
8429,África,Material de oficina,Offline,Media,5/4/2021,842967498,5/14/2021,1670, $  507.94 , $  409.47 ," $  848,266.15 "," $  683,812.90 "," $  164,453.25 ",19.39%
8880,África,Cuidado personal,Online,Crítica,11/7/2022,888059937,12/10/2022,5525, $  63.75 , $  44.20 ," $  352,215.44 "," $  244,219.37 "," $  107,996.07 ",30.66%
8258,África,Doméstico,Offline,Media,12/1/2020,825884616,1/3/2021,6466, $  521.25 , $  391.98 ," $  3,370,406.38 "," $  2,534,550.44 "," $  835,855.94 ",24.80%
8924,África,Material de oficina,Online,Alta,6/8/2022,892427861,7/25/2022,8091, $  507.94 , $  409.47 ," $  4,109,773.29 "," $  3,313,012.06 "," $  796,761.23 ",19.39%
4939,África,Material de oficina,Online,Baja,11/2/2021,493988502,12/21/2021,1030, $  507.94 , $  409.47 ," $  523,182.11 "," $  421,752.86 "," $  101,429.25 ",19.39%
4571,África,Verduras,Offline,Baja,7/17/2022,457177865,8/11/2022,7945, $  120.17 , $  70.93 ," $  954,725.23 "," $  563,502.30 "," $  391,222.92 ",40.98%
7789,África,Cárnicos,Online,Media,3/19/2021,778919780,3/20/2021,8527, $  329.07 , $  284.46 ," $  2,806,015.70 "," $  2,425,575.07 "," $  380,440.63 ",13.56%
1764,Asia,Material de oficina,Online,Alta,8/22/2020,176450574,9/8/2020,4501, $  507.94 , $  409.47 ," $  2,286,255.04 "," $  1,843,019.07 "," $  443,235.98 ",19.39%
1373,África,Cárnicos,Offline,Media,8/1/2022,137319076,9/20/2022,4621, $  329.07 , $  284.46 ," $  1,520,651.88 "," $  1,314,481.34 "," $  206,170.54 ",13.56%
8693,África,Ropa,Online,Baja,8/17/2020,869386613,9/25/2020,9673, $  85.24 , $  27.96 ," $  824,511.04 "," $  270,410.65 "," $  554,100.39 ",67.20%
8508,África,Cárnicos,Offline,Baja,8/16/2021,850827014,8/29/2021,7476, $  329.07 , $  284.46 ," $  2,460,158.72 "," $  2,126,609.50 "," $  333,549.22 ",13.56%
8801,África,Snacks,Offline,Alta,5/24/2021,880126607,6/7/2021,7876, $  119.01 , $  76.00 ," $  937,341.66 "," $  598,601.20 "," $  338,740.46 ",36.14%
9260,África,Ropa,Offline,Media,6/12/2020,926084220,7/5/2020,7755, $  85.24 , $  27.96 ," $  661,023.79 "," $  216,792.58 "," $  444,231.22 ",67.20%
5778,África,Cereales,Online,Alta,7/21/2022,577811181,8/23/2022,6024, $  160.45 , $  91.35 ," $  966,526.70 "," $  550,267.10 "," $  416,259.60 ",43.07%
3947,Europa,Snacks,Online,Alta,11/17/2021,394731318,12/12/2021,8624, $  119.01 , $  76.00 ," $  1,026,362.94 "," $  655,451.60 "," $  370,911.34 ",36.14%
5565,África,Doméstico,Offline,Crítica,7/26/2021,556580960,9/9/2021,3529, $  521.25 , $  391.98 ," $  1,839,493.37 "," $  1,383,301.65 "," $  456,191.71 ",24.80%
4134,África,Material de oficina,Offline,Crítica,11/17/2020,413408935,12/13/2020,5745, $  507.94 , $  409.47 ," $  2,918,137.13 "," $  2,352,398.26 "," $  565,738.88 ",19.39%
7355,Europa,Cuidado personal,Offline,Crítica,5/3/2022,735576570,5/17/2022,2308, $  63.75 , $  44.20 ," $  147,133.62 "," $  102,019.60 "," $  45,114.01 ",30.66%
5637,Asia,Ropa,Offline,Media,9/16/2021,563757693,11/1/2021,7284, $  85.24 , $  27.96 ," $  620,876.51 "," $  203,625.68 "," $  417,250.83 ",67.20%
3589,Australia y Oceanía,Verduras,Online,Baja,11/22/2020,358938634,12/9/2020,6773, $  120.17 , $  70.93 ," $  813,889.74 "," $  480,377.73 "," $  333,512.00 ",40.98%
6524,África,Snacks,Online,Crítica,10/3/2020,652418220,10/19/2020,3904, $  119.01 , $  76.00 ," $  464,624.41 "," $  296,716.49 "," $  167,907.92 ",36.14%
6958,Europa,Material de oficina,Online,Crítica,7/26/2022,695807778,9/6/2022,3839, $  507.94 , $  409.47 ," $  1,949,996.25 "," $  1,571,950.72 "," $  378,045.53 ",19.39%
7110,África,Material de oficina,Offline,Crítica,11/5/2020,711031138,12/7/2020,8769, $  507.94 , $  409.47 ," $  4,454,159.18 "," $  3,590,631.91 "," $  863,527.28 ",19.39%
5403,Europa,Bebida,Offline,Alta,12/17/2021,540324628,1/25/2022,2919, $  37.01 , $  24.80 ," $  108,035.11 "," $  72,380.11 "," $  35,655.00 ",33.00%
9962,Europa,Cereales,Offline,Media,8/31/2022,996237075,8/31/2022,7544, $  160.45 , $  91.35 ," $  1,210,404.62 "," $  689,112.72 "," $  521,291.91 ",43.07%
7116,África,Ropa,Online,Media,2/12/2020,711629807,3/5/2020,5929, $  85.24 , $  27.96 ," $  505,378.47 "," $  165,746.38 "," $  339,632.09 ",67.20%
1896,Norteamérica,Cereales,Offline,Alta,11/19/2021,189676654,1/1/2022,8392, $  160.45 , $  91.35 ," $  1,346,462.83 "," $  766,573.95 "," $  579,888.88 ",43.07%
4538,África,Doméstico,Online,Baja,8/23/2021,453863942,9/9/2021,7281, $  521.25 , $  391.98 ," $  3,795,225.62 "," $  2,854,015.12 "," $  941,210.50 ",24.80%
7979,Centroamérica y Caribe,Material de oficina,Offline,Baja,8/14/2020,797990500,9/22/2020,1977, $  507.94 , $  409.47 ," $  1,004,204.89 "," $  809,519.82 "," $  194,685.08 ",19.39%
1361,Europa,Bebida,Online,Alta,6/8/2020,136167657,6/21/2020,3890, $  37.01 , $  24.80 ," $  143,972.79 "," $  96,457.22 "," $  47,515.57 ",33.00%
1528,Europa,Bebida,Online,Crítica,9/11/2021,152819240,10/16/2021,1464, $  37.01 , $  24.80 ," $  54,184.10 "," $  36,301.64 "," $  17,882.47 ",33.00%
3526,Europa,Snacks,Online,Crítica,7/15/2022,352681577,7/25/2022,5171, $  119.01 , $  76.00 ," $  615,413.12 "," $  393,012.55 "," $  222,400.57 ",36.14%
3108,Australia y Oceanía,Cereales,Online,Alta,1/27/2020,310803496,3/4/2020,2516, $  160.45 , $  91.35 ," $  403,682.14 "," $  229,826.03 "," $  173,856.10 ",43.07%
1225,Europa,Cosméticos,Offline,Baja,5/26/2020,122546327,6/18/2020,3036, $  341.02 , $  205.40 ," $  1,035,324.58 "," $  623,586.51 "," $  411,738.07 ",39.77%
8535,Asia,Frutas,Offline,Alta,1/4/2020,853583896,1/20/2020,3298, $  7.28 , $  5.40 ," $  24,000.87 "," $  17,801.28 "," $  6,199.58 ",25.83%
4899,Centroamérica y Caribe,Cuidado personal,Offline,Alta,7/4/2021,489902532,7/31/2021,1901, $  63.75 , $  44.20 ," $  121,187.61 "," $  84,029.14 "," $  37,158.47 ",30.66%
6878,Asia,Verduras,Online,Media,10/2/2020,687801063,10/6/2020,4474, $  120.17 , $  70.93 ," $  537,626.26 "," $  317,320.24 "," $  220,306.02 ",40.98%
9238,Asia,Cárnicos,Online,Media,8/7/2022,923890817,8/17/2022,8678, $  329.07 , $  284.46 ," $  2,855,705.91 "," $  2,468,528.26 "," $  387,177.65 ",13.56%
7450,Australia y Oceanía,Frutas,Offline,Alta,4/11/2022,745095622,5/27/2022,9207, $  7.28 , $  5.40 ," $  67,003.02 "," $  49,695.70 "," $  17,307.32 ",25.83%
2186,África,Cosméticos,Offline,Baja,2/23/2021,218651807,3/19/2021,2783, $  341.02 , $  205.40 ," $  949,047.53 "," $  571,620.96 "," $  377,426.56 ",39.77%
3821,Asia,Verduras,Online,Media,5/26/2022,382108199,7/13/2022,3162, $  120.17 , $  70.93 ," $  379,967.42 "," $  224,266.11 "," $  155,701.31 ",40.98%
9933,Asia,Material de oficina,Online,Baja,1/17/2021,993326127,2/18/2021,6130, $  507.94 , $  409.47 ," $  3,113,695.49 "," $  2,510,043.74 "," $  603,651.75 ",19.39%
9804,África,Cereales,Offline,Baja,7/7/2022,980479419,8/6/2022,4503, $  160.45 , $  91.35 ," $  722,488.34 "," $  411,330.14 "," $  311,158.20 ",43.07%
6920,Europa,Snacks,Offline,Crítica,3/11/2021,692054402,3/20/2021,3131, $  119.01 , $  76.00 ," $  372,627.82 "," $  237,966.02 "," $  134,661.81 ",36.14%
5468,Europa,Verduras,Offline,Crítica,11/16/2021,546849906,12/11/2021,3894, $  120.17 , $  70.93 ," $  467,929.52 "," $  276,183.51 "," $  191,746.01 ",40.98%
5839,África,Bebida,Offline,Baja,3/11/2021,583977258,4/25/2021,703, $  37.01 , $  24.80 ," $  26,018.73 "," $  17,431.73 "," $  8,587.00 ",33.00%
9128,Europa,Alimento infantil,Online,Crítica,6/13/2020,912860286,7/10/2020,4499, $  199.12 , $  124.35 ," $  895,833.68 "," $  559,439.85 "," $  336,393.83 ",37.55%
3632,Australia y Oceanía,Ropa,Offline,Media,5/15/2021,363235318,6/25/2021,8257, $  85.24 , $  27.96 ," $  703,813.47 "," $  230,826.09 "," $  472,987.38 ",67.20%
5351,África,Cárnicos,Offline,Alta,10/11/2021,535151183,11/24/2021,1982, $  329.07 , $  284.46 ," $  652,225.06 "," $  563,796.15 "," $  88,428.91 ",13.56%
8489,Europa,Frutas,Offline,Alta,10/7/2022,848969209,10/15/2022,7710, $  7.28 , $  5.40 ," $  56,108.75 "," $  41,615.50 "," $  14,493.26 ",25.83%
7953,África,Frutas,Offline,Crítica,7/15/2021,795363223,8/30/2021,4507, $  7.28 , $  5.40 ," $  32,799.24 "," $  24,326.98 "," $  8,472.26 ",25.83%
3853,África,Cosméticos,Offline,Crítica,6/1/2021,385319554,6/27/2021,3474, $  341.02 , $  205.40 ," $  1,184,689.58 "," $  713,550.57 "," $  471,139.02 ",39.77%
6001,África,Cereales,Offline,Alta,11/2/2021,600137031,11/15/2021,2739, $  160.45 , $  91.35 ," $  439,461.59 "," $  250,196.15 "," $  189,265.45 ",43.07%
2414,Norteamérica,Ropa,Offline,Alta,8/24/2022,241426980,9/24/2022,2463, $  85.24 , $  27.96 ," $  209,942.18 "," $  68,853.66 "," $  141,088.52 ",67.20%
8811,Asia,Alimento infantil,Offline,Baja,8/24/2022,881113231,10/5/2022,9840, $  199.12 , $  124.35 ," $  1,959,325.06 "," $  1,223,580.38 "," $  735,744.67 ",37.55%
1114,Asia,Frutas,Offline,Baja,1/22/2021,111432111,2/14/2021,4093, $  7.28 , $  5.40 ," $  29,786.40 "," $  22,092.38 "," $  7,694.02 ",25.83%
9949,Europa,Verduras,Online,Crítica,10/14/2021,994932448,11/23/2021,1476, $  120.17 , $  70.93 ," $  177,366.20 "," $  104,685.89 "," $  72,680.31 ",40.98%
8144,Norteamérica,Cuidado personal,Online,Crítica,7/23/2020,814475572,8/10/2020,276, $  63.75 , $  44.20 ," $  17,594.83 "," $  12,199.92 "," $  5,394.92 ",30.66%
5232,Centroamérica y Caribe,Cárnicos,Offline,Alta,8/26/2020,523235309,9/20/2020,5810, $  329.07 , $  284.46 ," $  1,911,921.10 "," $  1,652,702.14 "," $  259,218.96 ",13.56%
6946,Europa,Verduras,Online,Media,1/13/2020,694697988,2/23/2020,5427, $  120.17 , $  70.93 ," $  652,145.22 "," $  384,912.15 "," $  267,233.08 ",40.98%
1726,Europa,Material de oficina,Online,Media,5/10/2021,172662436,6/10/2021,3507, $  507.94 , $  409.47 ," $  1,781,358.91 "," $  1,436,007.08 "," $  345,351.83 ",19.39%
1212,África,Bebida,Online,Media,12/15/2021,121239984,1/13/2022,6460, $  37.01 , $  24.80 ," $  239,091.06 "," $  160,183.45 "," $  78,907.61 ",33.00%
8748,Australia y Oceanía,Alimento infantil,Offline,Media,1/2/2021,874854457,1/4/2021,7730, $  199.12 , $  124.35 ," $  1,539,185.23 "," $  961,206.95 "," $  577,978.28 ",37.55%
5882,Europa,Cárnicos,Online,Media,12/6/2020,588242185,1/10/2021,2789, $  329.07 , $  284.46 ," $  917,787.94 "," $  793,353.92 "," $  124,434.02 ",13.56%
1864,Asia,Cuidado personal,Online,Baja,4/12/2020,186451995,5/29/2020,4144, $  63.75 , $  44.20 ," $  264,177.51 "," $  183,175.57 "," $  81,001.94 ",30.66%
2148,África,Alimento infantil,Offline,Baja,11/8/2020,214845216,11/29/2020,6329, $  199.12 , $  124.35 ," $  1,260,220.35 "," $  786,995.96 "," $  473,224.39 ",37.55%
3890,Europa,Doméstico,Offline,Baja,7/29/2020,389095675,8/30/2020,912, $  521.25 , $  391.98 ," $  475,380.55 "," $  357,486.85 "," $  117,893.69 ",24.80%
9451,África,Cereales,Online,Baja,8/15/2020,945189702,8/29/2020,1492, $  160.45 , $  91.35 ," $  239,385.43 "," $  136,287.93 "," $  103,097.50 ",43.07%
3894,Norteamérica,Cereales,Offline,Crítica,2/22/2021,389426124,4/5/2021,8699, $  160.45 , $  91.35 ," $  1,395,719.75 "," $  794,617.11 "," $  601,102.64 ",43.07%
4484,África,Cereales,Online,Media,9/13/2022,448416268,9/15/2022,5193, $  160.45 , $  91.35 ," $  833,196.08 "," $  474,358.74 "," $  358,837.34 ",43.07%
2190,Europa,Doméstico,Offline,Baja,12/15/2021,219083964,1/5/2022,668, $  521.25 , $  391.98 ," $  348,195.40 "," $  261,843.44 "," $  86,351.96 ",24.80%
2186,África,Cosméticos,Offline,Alta,9/12/2021,218665540,10/19/2021,6847, $  341.02 , $  205.40 ," $  2,334,936.55 "," $  1,406,356.00 "," $  928,580.55 ",39.77%
1347,África,Cereales,Offline,Alta,10/29/2020,134709823,11/25/2020,2485, $  160.45 , $  91.35 ," $  398,708.31 "," $  226,994.31 "," $  171,714.00 ",43.07%
1750,África,Verduras,Online,Alta,7/5/2021,175078141,8/5/2021,8367, $  120.17 , $  70.93 ," $  1,005,435.62 "," $  593,432.82 "," $  412,002.79 ",40.98%
6179,Europa,Material de oficina,Online,Baja,1/7/2022,617944324,2/4/2022,2312, $  507.94 , $  409.47 ," $  1,174,366.07 "," $  946,691.87 "," $  227,674.20 ",19.39%
4617,Asia,Cosméticos,Offline,Crítica,1/12/2021,461794698,1/22/2021,4168, $  341.02 , $  205.40 ," $  1,421,354.69 "," $  856,096.36 "," $  565,258.32 ",39.77%
5754,Centroamérica y Caribe,Ropa,Offline,Alta,12/2/2021,575428092,12/10/2021,815, $  85.24 , $  27.96 ," $  69,469.30 "," $  22,783.49 "," $  46,685.81 ",67.20%
5479,Norteamérica,Alimento infantil,Online,Media,9/25/2022,547955834,10/9/2022,1163, $  199.12 , $  124.35 ," $  231,574.70 "," $  144,616.26 "," $  86,958.44 ",37.55%
9388,África,Bebida,Online,Media,7/1/2020,938801753,7/12/2020,1156, $  37.01 , $  24.80 ," $  42,784.72 "," $  28,664.41 "," $  14,120.31 ",33.00%
1277,África,Cereales,Offline,Alta,3/20/2021,127702176,5/2/2021,8767, $  160.45 , $  91.35 ," $  1,406,630.08 "," $  800,828.63 "," $  605,801.45 ",43.07%
1647,Australia y Oceanía,Material de oficina,Offline,Alta,4/17/2021,164705932,5/31/2021,9000, $  507.94 , $  409.47 ," $  4,571,494.20 "," $  3,685,219.20 "," $  886,275.00 ",19.39%
9201,África,Verduras,Offline,Baja,5/20/2020,920174348,5/30/2020,8893, $  120.17 , $  70.93 ," $  1,068,643.35 "," $  630,739.58 "," $  437,903.77 ",40.98%
5347,África,Cárnicos,Offline,Media,11/3/2022,534781253,11/30/2022,2512, $  329.07 , $  284.46 ," $  826,634.39 "," $  714,559.00 "," $  112,075.39 ",13.56%
3695,África,Verduras,Online,Baja,12/25/2021,369512975,2/5/2022,5955, $  120.17 , $  70.93 ," $  715,593.29 "," $  422,360.76 "," $  293,232.54 ",40.98%
9556,África,Frutas,Offline,Crítica,7/15/2021,955668342,8/26/2021,2354, $  7.28 , $  5.40 ," $  17,131.00 "," $  12,705.95 "," $  4,425.05 ",25.83%
6448,Centroamérica y Caribe,Cárnicos,Offline,Crítica,10/8/2022,644858682,11/4/2022,6869, $  329.07 , $  284.46 ," $  2,260,410.68 "," $  1,953,943.38 "," $  306,467.30 ",13.56%
5590,Asia,Verduras,Offline,Alta,3/15/2020,559007823,4/18/2020,1692, $  120.17 , $  70.93 ," $  203,322.23 "," $  120,005.78 "," $  83,316.45 ",40.98%
5403,Europa,Bebida,Offline,Media,3/15/2020,540352094,3/30/2020,1047, $  37.01 , $  24.80 ," $  38,750.52 "," $  25,961.62 "," $  12,788.90 ",33.00%
5014,África,Material de oficina,Online,Crítica,5/20/2022,501440322,5/30/2022,6189, $  507.94 , $  409.47 ," $  3,143,664.18 "," $  2,534,202.40 "," $  609,461.78 ",19.39%
8751,Asia,Doméstico,Offline,Crítica,1/16/2021,875133836,2/6/2021,404, $  521.25 , $  391.98 ," $  210,585.24 "," $  158,360.40 "," $  52,224.84 ",24.80%
3646,Australia y Oceanía,Ropa,Offline,Crítica,11/23/2020,364606463,1/2/2021,4010, $  85.24 , $  27.96 ," $  341,805.98 "," $  112,100.35 "," $  229,705.63 ",67.20%
8933,Australia y Oceanía,Frutas,Online,Baja,4/30/2021,893344533,5/20/2021,9354, $  7.28 , $  5.40 ," $  68,072.80 "," $  50,489.15 "," $  17,583.65 ",25.83%
8551,África,Frutas,Online,Crítica,9/15/2020,855146872,9/20/2020,5818, $  7.28 , $  5.40 ," $  42,339.91 "," $  31,403.24 "," $  10,936.68 ",25.83%
9641,Australia y Oceanía,Cosméticos,Online,Crítica,8/30/2020,964124810,8/31/2020,4811, $  341.02 , $  205.40 ," $  1,640,627.98 "," $  988,166.89 "," $  652,461.08 ",39.77%
2047,África,Snacks,Offline,Crítica,10/15/2021,204702174,10/17/2021,4777, $  119.01 , $  76.00 ," $  568,522.23 "," $  363,067.29 "," $  205,454.95 ",36.14%
7816,África,Cárnicos,Online,Media,3/25/2022,781615293,4/10/2022,6189, $  329.07 , $  284.46 ," $  2,036,640.22 "," $  1,760,511.80 "," $  276,128.42 ",13.56%
4699,Europa,Bebida,Offline,Alta,12/16/2021,469912993,1/22/2022,6552, $  37.01 , $  24.80 ," $  242,496.07 "," $  162,464.70 "," $  80,031.37 ",33.00%
2649,África,Cosméticos,Online,Crítica,5/9/2021,264956605,6/4/2021,5402, $  341.02 , $  205.40 ," $  1,842,168.43 "," $  1,109,556.75 "," $  732,611.68 ",39.77%
3324,Asia,Snacks,Offline,Crítica,8/13/2022,332419955,9/12/2022,9307, $  119.01 , $  76.00 ," $  1,107,648.41 "," $  707,361.78 "," $  400,286.62 ",36.14%
4582,Centroamérica y Caribe,Snacks,Offline,Media,8/22/2022,458289372,8/30/2022,6864, $  119.01 , $  76.00 ," $  816,901.11 "," $  521,685.96 "," $  295,215.15 ",36.14%
4988,Europa,Cuidado personal,Online,Alta,2/25/2020,498863685,3/8/2020,3705, $  63.75 , $  44.20 ," $  236,191.53 "," $  163,770.63 "," $  72,420.89 ",30.66%
8307,Asia,Bebida,Offline,Baja,11/5/2022,830754220,11/7/2022,7490, $  37.01 , $  24.80 ," $  277,212.39 "," $  185,723.54 "," $  91,488.85 ",33.00%
1008,Asia,Alimento infantil,Online,Alta,4/1/2020,100884807,4/30/2020,2911, $  199.12 , $  124.35 ," $  579,633.66 "," $  361,975.86 "," $  217,657.80 ",37.55%
1764,Europa,Cárnicos,Offline,Alta,4/17/2022,176491773,4/24/2022,6692, $  329.07 , $  284.46 ," $  2,202,164.55 "," $  1,903,594.27 "," $  298,570.27 ",13.56%
2951,África,Cárnicos,Offline,Baja,9/25/2020,295123946,11/3/2020,2589, $  329.07 , $  284.46 ," $  851,973.10 "," $  736,462.28 "," $  115,510.82 ",13.56%
2146,Asia,Cuidado personal,Online,Baja,1/7/2022,214642655,2/14/2022,6386, $  63.75 , $  44.20 ," $  407,103.67 "," $  282,277.80 "," $  124,825.86 ",30.66%
6632,Europa,Cárnicos,Online,Media,2/21/2020,663221728,3/1/2020,903, $  329.07 , $  284.46 ," $  297,154.00 "," $  256,865.75 "," $  40,288.25 ",13.56%
1893,Europa,Ropa,Offline,Media,12/2/2020,189347493,12/21/2020,986, $  85.24 , $  27.96 ," $  84,045.06 "," $  27,563.83 "," $  56,481.24 ",67.20%
1118,Australia y Oceanía,Bebida,Offline,Alta,7/30/2020,111818778,8/23/2020,8516, $  37.01 , $  24.80 ," $  315,185.68 "," $  211,164.44 "," $  104,021.24 ",33.00%
4697,Asia,Material de oficina,Online,Baja,6/17/2021,469746911,7/28/2021,7405, $  507.94 , $  409.47 ," $  3,761,323.84 "," $  3,032,116.46 "," $  729,207.38 ",19.39%
4725,África,Doméstico,Online,Crítica,1/7/2022,472555720,2/3/2022,8594, $  521.25 , $  391.98 ," $  4,479,627.66 "," $  3,368,686.43 "," $  1,110,941.22 ",24.80%
7499,Europa,Ropa,Offline,Alta,2/9/2021,749981534,2/11/2021,5057, $  85.24 , $  27.96 ," $  431,050.59 "," $  141,369.45 "," $  289,681.14 ",67.20%
2020,Europa,Cereales,Online,Crítica,4/12/2022,202073180,5/8/2022,6799, $  160.45 , $  91.35 ," $  1,090,872.35 "," $  621,060.09 "," $  469,812.26 ",43.07%
9491,África,Doméstico,Offline,Baja,11/26/2020,949191987,12/15/2020,5857, $  521.25 , $  391.98 ," $  3,052,964.76 "," $  2,295,833.89 "," $  757,130.88 ",24.80%
6820,Asia,Cuidado personal,Offline,Baja,10/4/2022,682011783,11/14/2022,1297, $  63.75 , $  44.20 ," $  82,682.97 "," $  57,330.77 "," $  25,352.20 ",30.66%
3115,Europa,Ropa,Online,Baja,8/6/2022,311518895,8/21/2022,4219, $  85.24 , $  27.96 ," $  359,620.81 "," $  117,942.99 "," $  241,677.82 ",67.20%
8190,África,Cosméticos,Offline,Baja,9/16/2022,819012153,9/18/2022,2751, $  341.02 , $  205.40 ," $  938,135.02 "," $  565,048.25 "," $  373,086.77 ",39.77%
1061,Europa,Material de oficina,Offline,Crítica,1/29/2020,106102883,2/28/2020,7056, $  507.94 , $  409.47 ," $  3,584,051.45 "," $  2,889,211.85 "," $  694,839.60 ",19.39%
6447,Europa,Cárnicos,Offline,Media,2/3/2022,644714915,2/10/2022,4325, $  329.07 , $  284.46 ," $  1,423,245.92 "," $  1,230,281.72 "," $  192,964.20 ",13.56%
9270,Europa,Bebida,Offline,Baja,4/2/2022,927084577,4/16/2022,3783, $  37.01 , $  24.80 ," $  140,012.61 "," $  93,804.02 "," $  46,208.59 ",33.00%
4157,África,Verduras,Online,Crítica,8/6/2021,415760695,8/18/2021,1684, $  120.17 , $  70.93 ," $  202,360.89 "," $  119,438.37 "," $  82,922.52 ",40.98%
8936,África,Cereales,Online,Media,7/29/2021,893604600,8/29/2021,6314, $  160.45 , $  91.35 ," $  1,013,056.04 "," $  576,757.38 "," $  436,298.66 ",43.07%
6137,Centroamérica y Caribe,Ropa,Offline,Baja,8/12/2022,613790118,9/18/2022,2991, $  85.24 , $  27.96 ," $  254,948.05 "," $  83,614.00 "," $  171,334.05 ",67.20%
1498,Asia,Cuidado personal,Offline,Alta,8/31/2022,149803578,9/7/2022,9063, $  63.75 , $  44.20 ," $  577,760.81 "," $  400,608.16 "," $  177,152.65 ",30.66%
1454,África,Snacks,Offline,Media,7/14/2021,145443809,7/26/2021,8910, $  119.01 , $  76.00 ," $  1,060,400.48 "," $  677,188.51 "," $  383,211.97 ",36.14%
8648,Australia y Oceanía,Ropa,Offline,Crítica,4/9/2022,864822137,5/11/2022,8943, $  85.24 , $  27.96 ," $  762,287.01 "," $  250,003.35 "," $  512,283.66 ",67.20%
