"order_itemid","orderid","partID","description","quantity","price","totalPrice"
"4174","326","10125033  ","Volumizing Brow Tint Dark Blonde","2","14.00","28.00"
"4175","326","10092193  ","Perfecting Concealer Light Beige","3","16.00","48.00"
"4176","326","10074680  ","Eye Primer","2","12.00","24.00"
"4177","326","10029726  ","Oil-Free Eye Makeup Remover","6","18.00","108.00"
"4178","326","10108837  ","TimeWise Repair® Volu-Firm® Advanced Lifting Serum","2","74.00","148.00"
"4179","326","10127615  ","Precision Brow Liner Black Brown","2","14.00","28.00"
"4180","326","10127614  ","Precision Brow Liner Dark Brunette","3","14.00","42.00"
"4181","326","10127613  ","Precision Brow Liner Brunette","3","14.00","42.00"
"4182","326","10125034  ","Volumizing Brow Tint Brunette","1","14.00","14.00"
"4183","326","10127612  ","Precision Brow Liner Dark Blonde","1","14.00","14.00"
"4184","326","10125032  ","Volumizing Brow Tint Blonde","1","14.00","14.00"
"4185","326","10127611  ","Precision Brow Liner Blonde","1","14.00","14.00"
"4186","326","10163901  ","Micellar Water Deluxe Mini","2","3.00","6.00"
"4187","326","10178161  ","Fragrance-Free Satin Hands® Shea Hand Soap","6","10.00","60.00"
"4188","326","10098324  ","White Tea & Citrus Satin Lips® Set","2","22.00","44.00"
"4189","326","10088625  ","Fragrance-Free Satin Hands® Pampering Set","1","36.00","36.00"
"4190","326","10162408  ","Apple & Almond Scented Shower Gel Apple & Almond","4","14.00","56.00"
"4191","326","10162409  ","Apple & Almond Scented Body Lotion Apple & Almond","4","14.00","56.00"
"4192","326","10190660  ","Indulge® Soothing Eye Gel","2","18.00","36.00"
"4193","326","10179758  ","Limited-Edition  Masking Minis","2","18.00","36.00"
"4194","326","10072822  ","CC Cream Sunscreen Broad Spectrum SPF 15* Very Light","2","22.00","44.00"
"4195","326","10055903  ","Brush Cleaner","2","12.00","24.00"
"4196","326","10155214  ","Supreme Hydrating Lipstick Poetic Pink","1","18.00","18.00"
"4197","326","10134555  ","TimeWise® Ultimate Miracle Set 3D„¢ - Normal/Dry Normal/Dry","1","178.00","178.00"
"4198","326","10088998  ","TimeWise&reg; Age Minimize 3D&reg; 4-in-1 Cleanser - Combination/Oily Combination/Oily","2","26.00","52.00"
"4199","326","10173103  ","TimeWise® Age Minimize 3D® Night Cream - Combination/Oily Combination/Oily","1","34.00","34.00"
"4200","326","10173095  ","TimeWise® Age Minimize 3D® Day Cream SPF 30 Broad Spectrum Sunscreen - Combination/Oily Combination/Oily","1","34.00","34.00"
"4201","326","10162416  ","Berry & Vanilla Scented Body Lotion Berry & Vanilla","2","14.00","28.00"
"4202","326","10162443  ","Berry & Vanilla Scented Shower Gel Berry & Vanilla","2","14.00","28.00"
"4203","326","10171886  ","TimeWise Replenishing Serum C+E®","2","60.00","120.00"
"4204","326","10143940  ","Travel Roll-Up Bag, (unfilled)","3","36.00","108.00"
"4205","326","10155222  ","Supreme Hydrating Lipstick Boho Plum","2","18.00","36.00"
"4206","326","10058977  ","Clear Proof® Acne System Set","1","50.00","50.00"
"4207","326","10139838  ","Hydrogel Eye Patches, pk./30 pairs","1","40.00","40.00"
"4208","326","10053074  ","TimeWise Repair® Volu-Firm® Foaming Cleanser","1","30.00","30.00"
"4209","326","10107623  ","Mary Kay Chromafusion® Eye Shadow Gold Status","1","8.00","8.00"
"4210","326","10107622  ","Mary Kay Chromafusion® Eye Shadow Rose Gold","1","8.00","8.00"
"4211","326","10143936  ","Mary Kay Chromafusion® Contour  Latte","1","14.00","14.00"
"4212","326","10091504  ","White Tea & Citrus Satin Body® Revitalizing Shea Scrub","1","20.00","20.00"
"4213","326","10091493  ","White Tea & Citrus Satin Body® Silkening Shea Lotion","1","20.00","20.00"
"4214","326","10091507  ","White Tea & Citrus Satin Body® Whipped Shea CrÃ¨me","1","24.00","24.00"
"4215","326","10086904  ","MKMen® Daily Facial Wash","1","18.00","18.00"
"4216","326","10010336  ","MKMen® Shave Foam","1","18.00","18.00"
"4217","326","10134679  ","TimeWise&reg; Ultimate Miracle Set 3D&trade; - Combination/Oily Combination/Oily","2","178.00","356.00"
"4218","326","10176089  ","TimeWise Miracle Set 3D&reg; - Normal/Dry Normal/Dry","1","120.00","120.00"
"4219","326","10182416  ","TimeWise Repair® Volu-Firm® Sample Sets, pk./3","1","5.00","5.00"
"4220","326","10097538  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample ","1","8.00","8.00"
"4221","326","10080241  ","Oil-Free Eye Makeup Remover Deluxe Mini","2","3.00","6.00"
"4222","327","10186554  ","Makeup Remover Rounds, pk./5","3","0.00","0.00"
"4223","328","10149210  ","Liquid Eye Shadow Pink Starlight","3","16.00","48.00"
"4224","328","10173123  ","TimeWise® Age Minimize 3D® Day Cream SPF 30 Broad Spectrum Sunscreen** - Normal/Dry Normal/Dry","3","34.00","102.00"
"4225","328","10155214  ","Supreme Hydrating Lipstick Poetic Pink","3","18.00","54.00"
"4226","328","10155218  ","Supreme Hydrating Lipstick Festive Pink","2","18.00","36.00"
"4227","328","10155219  ","Supreme Hydrating Lipstick Rockstar Red","2","18.00","36.00"
"4228","328","10205902  ","La Imagen (Primavera 2022), paq./10","2","3.50","7.00"
"4229","328","10155210  ","Supreme Hydrating Lipstick Samples, strip/8 Better Than Bare","1","1.50","1.50"
"4230","328","10155238  ","Supreme Hydrating Lipstick Samples, strip/8 Boho Plum","1","1.50","1.50"
"4231","328","10155236  ","Supreme Hydrating Lipstick Samples, strip/8 Rockstar Red","1","1.50","1.50"
"4232","328","10155234  ","Supreme Hydrating Lipstick Samples, strip/8 Coral Confetti","1","1.50","1.50"
"4233","328","10155233  ","Supreme Hydrating Lipstick Samples, strip/8 Poetic Pink","1","1.50","1.50"
"4234","328","10122322  ","Eye Crease Brush","1","12.00","12.00"
"4235","328","10122323  ","All-Over Eye Shadow Brush","2","12.00","24.00"
"4236","328","10122321  ","Cheek Brush","1","14.00","14.00"
"4237","328","10072823  ","CC Cream Sunscreen Broad Spectrum SPF 15* Light to Medium","4","22.00","88.00"
"4238","328","10150131  ","White Tea & Citrus Satin Body® Silkening Shea Lotion Deluxe Mini (single)","2","1.00","2.00"
"4239","328","10150126  ","White Tea & Citrus Satin Body® Indulgent Shea Wash Deluxe Mini (single)","2","1.00","2.00"
"4240","328","10150128  ","White Tea & Citrus Satin Body® Revitalizing Shea Scrub Deluxe Mini (single)","2","1.00","2.00"
"4241","328","10173098  ","TimeWise® Age Minimize 3D® Night Cream - Normal/Dry Normal/Dry","1","34.00","34.00"
"4242","328","10107064  ","Mary Kay Perfect Palette® (unfilled)","1","18.00","18.00"
"4243","328","10193032  ","¡REVISADO! Folleto de anfitriona (VersiÃ³n 5/21), paq./10","1","1.50","1.50"
"4244","328","10099975  ","TimeWise® Matte 3D Foundation Beige N 200","1","25.00","25.00"
"4245","328","10099976  ","TimeWise® Matte 3D Foundation Beige N 210","1","25.00","25.00"
"4246","328","10177906  ","Mary Kay Clinical Solutions® HA + Ceramide Hydrator","1","38.00","38.00"
"4247","328","10155221  ","Supreme Hydrating Lipstick Fuchsia Dream","1","18.00","18.00"
"4248","328","10155222  ","Supreme Hydrating Lipstick Boho Plum","3","18.00","54.00"
"4249","328","10155215  ","Supreme Hydrating Lipstick Coral Confetti","2","18.00","36.00"
"4250","328","10155212  ","Supreme Hydrating Lipstick Casual Rose","3","18.00","54.00"
"4251","328","10155207  ","Supreme Hydrating Lipstick Better Than Bare","1","18.00","18.00"
"4252","328","10179758  ","Limited-Edition  Masking Minis","2","18.00","36.00"
"4253","328","10179974  ","Limited-Edition  Hand Cream Minis","2","14.00","28.00"
"4254","328","10092193  ","Perfecting Concealer Light Beige","1","16.00","16.00"
"4255","328","10208787  ","Juego de manteles de cuidado de la piel (VersiÃ³n 2/22), paq./4","1","2.50","2.50"
"4256","328","10173095  ","TimeWise® Age Minimize 3D® Day Cream SPF 30 Broad Spectrum Sunscreen - Combination/Oily Combination/Oily","1","34.00","34.00"
"4257","328","10029726  ","Oil-Free Eye Makeup Remover","6","18.00","108.00"
"4258","328","10160886  ","Micellar Water","6","18.00","108.00"
"4259","328","10149098  ","Facial Cloths (Disposable), pk./30","2","2.25","4.50"
"4260","328","10173105  ","Timewise® Age Minimize 3D® Day Cream (Non SPF) - Normal/Dry Normal/Dry","1","34.00","34.00"
"4261","328","10173103  ","TimeWise® Age Minimize 3D® Night Cream - Combination/Oily Combination/Oily","2","34.00","68.00"
"4262","328","10139838  ","Hydrogel Eye Patches, pk./30 pairs","2","40.00","80.00"
"4263","328","10175895  ","Silky Setting Powder Light-Medium Beige","1","20.00","20.00"
"4264","328","10080241  ","Oil-Free Eye Makeup Remover Deluxe Mini","3","3.00","9.00"
"4265","328","10997700  ","Logo Pin","3","2.25","6.75"
"4266","328","10197397  ","Folletos de la trayectoria profesional Pasos al Ã©xito (VersiÃ³n 7/21), paq./5","1","2.00","2.00"
"4267","328","10138317  ","Brown Eye Look Color Card Sample, 5 pk.","1","3.00","3.00"
"4268","328","10190660  ","Indulge® Soothing Eye Gel","2","18.00","36.00"
"4269","328","10199915  ","Powered by Pink - March 2022 Jewelry","1","0.00","0.00"
"4270","329","10198544  ","5/22 Director Buzz Kit - Spanish","1","40.00","40.00"
"4271","330","10092185  ","Undereye Corrector Undereye Corrector","1","16.00","16.00"
"4272","330","10029726  ","Oil-Free Eye Makeup Remover","1","18.00","18.00"
"4273","330","10211502  ","Supreme Hydrating Lipstick, pk./1 CDS Free - Poetic Pink Poetic Pink","1","0.00","0.00"
"4274","330","10211498  ","Supreme Hydrating Lipstick, pk./1 CDS Free - Better Than Bare Better Than Bare","1","0.00","0.00"
"4275","331","06219523  ","Honeycomb Present with Bees White/Gold Ornament 12/22","1","0.00","0.00"
"4276","332","10089644  ","Gel Semi-Matte Lipstick Always Apricot","1","18.00","18.00"
"4277","332","10099975  ","TimeWise® Matte 3D Foundation Beige N 200","1","25.00","25.00"
"4278","332","10099976  ","TimeWise® Matte 3D Foundation Beige N 210","1","25.00","25.00"
"4279","332","10177899  ","Mary Kay Clinical Solutions® C + Resveratrol Line-Reducer","3","38.00","114.00"
"4280","332","10177906  ","Mary Kay Clinical Solutions® HA + Ceramide Hydrator","3","38.00","114.00"
"4281","332","10155207  ","Supreme Hydrating Lipstick Better Than Bare","2","18.00","36.00"
"4282","332","10155212  ","Supreme Hydrating Lipstick Casual Rose","2","18.00","36.00"
"4283","332","10155214  ","Supreme Hydrating Lipstick Poetic Pink","2","18.00","36.00"
"4284","332","10155215  ","Supreme Hydrating Lipstick Coral Confetti","2","18.00","36.00"
"4285","332","10155218  ","Supreme Hydrating Lipstick Festive Pink","2","18.00","36.00"
"4286","332","10155219  ","Supreme Hydrating Lipstick Rockstar Red","2","18.00","36.00"
"4287","332","10155221  ","Supreme Hydrating Lipstick Fuchsia Dream","2","18.00","36.00"
"4288","332","10155222  ","Supreme Hydrating Lipstick Boho Plum","2","18.00","36.00"
"4289","332","10179758  ","Limited-Edition  Masking Minis","4","18.00","72.00"
"4290","332","10179974  ","Limited-Edition  Hand Cream Minis","5","14.00","70.00"
"4291","332","10155315  ","Special-Edition  Pink Clay Mask","20","18.00","360.00"
"4292","332","10203762  ","¡REVISADO! Tarjeta del Perfil de Belleza (VersiÃ³n 11/21), paq./30)","1","1.25","1.25"
"4293","332","10202001  ","¡REVISADO! Folletos Comienzo Grandioso, paq./15 (VersiÃ³n 11/21)","1","4.00","4.00"
"4294","332","10201519  ","Special-Edition  Skin Care Sidekick Set","9","4.00","36.00"
"4295","332","10205902  ","La Imagen (Primavera 2022), paq./10","2","3.50","7.00"
"4296","332","10189685  ","TimeWise Replenishing Serum C + E„¢ Samples, strip/6","2","2.00","4.00"
"4297","332","10155210  ","Supreme Hydrating Lipstick Samples, strip/8 Better Than Bare","1","1.50","1.50"
"4298","332","10155238  ","Supreme Hydrating Lipstick Samples, strip/8 Boho Plum","1","1.50","1.50"
"4299","332","10155236  ","Supreme Hydrating Lipstick Samples, strip/8 Rockstar Red","1","1.50","1.50"
"4300","332","10155237  ","Supreme Hydrating Lipstick Samples, strip/8 Fuchsia Dream","1","1.50","1.50"
"4301","332","10155233  ","Supreme Hydrating Lipstick Samples, strip/8 Poetic Pink","1","1.50","1.50"
"4302","332","10206402  ","Volante de Desarrollo de Equipo (VersiÃ³n 2/22), paq./10","2","2.00","4.00"
"4303","332","10092193  ","Perfecting Concealer Light Beige","3","16.00","48.00"
"4304","332","10175892  ","Silky Setting Powder Medium Ivory","1","20.00","20.00"
"4305","332","10175891  ","Silky Setting Powder Light-Medium Ivory","1","20.00","20.00"
"4306","332","10175894  ","Silky Setting Powder Light Beige","3","20.00","60.00"
"4307","332","10175893  ","Silky Setting Powder Deep Ivory","2","20.00","40.00"
"4308","332","10175895  ","Silky Setting Powder Light-Medium Beige","1","20.00","20.00"
"4309","332","10143921  ","Mary Kay Chromafusion® Blush Hint of Pink","1","14.00","14.00"
"4310","332","10094608  ","Gel Semi-Shine Lipstick Naturally Buff","1","18.00","18.00"
"4311","332","10094615  ","Gel Semi-Shine Lipstick Raspberry Ice","1","18.00","18.00"
"4312","332","10122322  ","Eye Crease Brush","1","12.00","12.00"
"4313","332","10122323  ","All-Over Eye Shadow Brush","2","12.00","24.00"
"4314","332","10120549  ","TimeWise Repair® Volu-Firm® Day Cream Sunscreen Broad Spectrum SPF 30*","1","52.00","52.00"
"4315","332","10108837  ","TimeWise Repair® Volu-Firm® Advanced Lifting Serum","2","70.00","140.00"
"4316","332","10118434  ","TimeWise Repair® Volu-Firm® Set","2","205.00","410.00"
"4317","332","10171886  ","TimeWise Replenishing Serum C+E®","1","58.00","58.00"
"4318","332","10090136  ","Eyeliner MK Black","4","12.00","48.00"
"4319","332","10072823  ","CC Cream Sunscreen Broad Spectrum SPF 15* Light to Medium","4","22.00","88.00"
"4320","332","10088998  ","TimeWise&reg; Age Minimize 3D&reg; 4-in-1 Cleanser - Combination/Oily Combination/Oily","4","24.00","96.00"
"4321","332","10178161  ","Fragrance-Free Satin Hands® Shea Hand Soap","4","10.00","40.00"
"4322","332","10135951  ","Mask Applicator","6","12.00","72.00"
"4323","332","10015138  ","Sheer Mineral Pressed Powder Beige 2","2","16.00","32.00"
"4324","332","10208785  ","Juego de manteles laminados para segunda cita (VersiÃ³n 2/22), paq./4 (Incluye una Guia de consultora)","1","2.00","2.00"
"4325","332","10208787  ","Juego de manteles de cuidado de la piel (VersiÃ³n 2/22), paq./4","1","2.50","2.50"
"4326","332","10208783  ","Libro de belleza y Hoja de juego de productos (VersiÃ³n 2/22), paq./10","1","2.50","2.50"
"4327","332","10150131  ","White Tea & Citrus Satin Body® Silkening Shea Lotion Deluxe Mini (single)","2","1.00","2.00"
"4328","332","10150126  ","White Tea & Citrus Satin Body® Indulgent Shea Wash Deluxe Mini (single)","2","1.00","2.00"
"4329","332","10150128  ","White Tea & Citrus Satin Body® Revitalizing Shea Scrub Deluxe Mini (single)","2","1.00","2.00"
"4330","332","10097538  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample ","1","8.00","8.00"
"4331","332","10176090  ","TimeWise Miracle Set 3D&reg; - Combination/Oily Combination/Oily","3","110.00","330.00"
"4332","332","10173098  ","TimeWise® Age Minimize 3D® Night Cream - Normal/Dry Normal/Dry","2","32.00","64.00"
"4333","332","10160886  ","Micellar Water","5","17.00","85.00"
"4334","332","10029726  ","Oil-Free Eye Makeup Remover","3","17.00","51.00"
"4335","332","10173105  ","Timewise® Age Minimize 3D® Day Cream (Non SPF) - Normal/Dry Normal/Dry","1","32.00","32.00"
"4336","332","10188205  ","Limited-Edition  Rose Quartz Roller Gift With Purchase","3","0.00","0.00"
"4337","332","10212395  ","Pink Clay Mask “ Spring Offer Bonus Item","20","0.00","0.00"
"4338","332","10199914  ","Powered by Pink - February 2022 Jewelry","1","0.00","0.00"
"4339","332","10197364  ","Powered by Pink - 6-Month Fall Consistency Challenge - Consistency Earrings","1","0.00","0.00"
"4340","332","10089020  ","TimeWise Miracle Set 3D The Go Set - Combination/Oily Combination/Oily","1","25.00","25.00"
"4341","333","REGRFCC   ","Career Conference Registration","1","110.00","110.00"
"4342","334","10092105  ","Lash Intensity® Mascara Black","1","18.00","18.00"
"4343","334","10211494  ","The Look (Spring 2022), pk./1 CDS Free","1","0.00","0.00"
"4344","334","10090136  ","Eyeliner MK Black","1","12.00","12.00"
"4345","334","10055758  ","Foundation Primer Sunscreen Broad Spectrum SPF 15 Sample","1","0.00","0.00"
"4346","335","10205949  ","The Look with Samplers “ Spanish","23","0.70","16.10"
"4347","335","10205948  ","The Look with Samplers “ English","26","0.70","18.20"
"4348","336","08027965  ","Star Team Builder Pin Enhancer","2","2.25","4.50"
"4349","336","10997700  ","Logo Pin","2","2.25","4.50"
"4350","336","08133800  ","Senior Consultant Pin Enhancer","2","2.00","4.00"
"4351","336","08205343  ","Red Puffer Tote","2","20.00","40.00"
"4352","336","08205339  ","Red Puffer Money Bag","2","14.00","28.00"
"4353","336","08205341  ","Purple Water Bottle With Black Mary Kay Hearts","2","14.00","28.00"
"4354","336","08205342  ","Crossbody Water Bottle Holder","2","14.00","28.00"
"4355","337","REGFVLC   ","Leadership Conference Live Stream","1","59.00","59.00"
"4356","338","10109288  ","1-year subscription to PWS","1","0.00","0.00"
"4357","339","10118434  ","TimeWise Repair® Volu-Firm® Set","1","205.00","205.00"
"4358","339","10075680  ","MK High Intensity® Sport Cologne Spray","1","40.00","40.00"
"4359","339","10090638  ","White Tea & Citrus Satin Hands® Pampering Set","1","36.00","36.00"
"4360","339","10098324  ","White Tea & Citrus Satin Lips® Set","1","22.00","22.00"
"4361","339","10180212  ","TimeWise Repair® Volu-Firm® Sample Set","1","0.00","0.00"
"4362","339","10186898  ","NEW! The Look (Winter 2021), pk./1 CDS Free","1","0.00","0.00"
"4363","340","10143929  ","Mary Kay Chromafusion® Blush Rogue Rose","1","14.00","14.00"
"4364","340","10072824  ","CC Cream Sunscreen Broad Spectrum SPF 15* Medium to Deep","6","22.00","132.00"
"4365","340","10175896  ","Silky Setting Powder Medium Beige","2","20.00","40.00"
"4366","340","10092185  ","Undereye Corrector Undereye Corrector","5","16.00","80.00"
"4367","340","10120549  ","TimeWise Repair® Volu-Firm® Day Cream Sunscreen Broad Spectrum SPF 30*","1","52.00","52.00"
"4368","340","10108837  ","TimeWise Repair® Volu-Firm® Advanced Lifting Serum","1","70.00","70.00"
"4369","340","10054105  ","Foundation Primer Sunscreen Broad Spectrum SPF 15*","5","20.00","100.00"
"4370","340","10152557  ","Makeup Finishing Spray by SkindinÃ¤via","5","18.00","90.00"
"4371","340","10125872  ","Mint Bliss„¢ Energizing Lotion for Feet & Legs","6","11.00","66.00"
"4372","340","10173890  ","Limited-Edition  Citrus Rose Satin Hands® Nourishing Shea Cream","5","12.00","60.00"
"4373","340","10156263  ","Limited-Edition Intuitive pH Lip Balm Pink","3","18.00","54.00"
"4374","340","10107064  ","Mary Kay Perfect Palette® (unfilled)","1","18.00","18.00"
"4375","340","10015137  ","Sheer Mineral Pressed Powder Beige 1","2","16.00","32.00"
"4376","340","10203762  ","¡REVISADO! Tarjeta del Perfil de Belleza (VersiÃ³n 11/21), paq./30)","1","1.25","1.25"
"4377","340","10173101  ","TimeWise® Age Minimize 3D® 4-in-1 Cleanser - Normal/Dry Normal/Dry","2","24.00","48.00"
"4378","340","10010338  ","MKMen® Cooling After-Shave Gel","1","16.00","16.00"
"4379","340","10086904  ","MKMen® Daily Facial Wash","1","16.00","16.00"
"4380","340","10138317  ","Brown Eye Look Color Card Sample, 5 pk.","3","3.00","9.00"
"4381","340","10188205  ","Limited-Edition  Rose Quartz Roller Gift With Purchase","1","0.00","0.00"
"4382","340","10193195  ","Powered by Pink -  December 2021 Jewelry","1","0.00","0.00"
"4383","340","10424800  ","$1.00 Donation to the Mary Kay Ash Charitable Foundation","30","1.00","30.00"
"4384","340","10162409  ","Apple & Almond Scented Body Lotion Apple & Almond","1","14.00","14.00"
"4385","340","10162408  ","Apple & Almond Scented Shower Gel Apple & Almond","1","14.00","14.00"
"4386","341","10072824  ","CC Cream Sunscreen Broad Spectrum SPF 15* Medium to Deep","1","22.00","22.00"
"4387","341","10147189  ","Brown Eye Look Color Card Sample, pk/1","1","0.00","0.00"
"4388","341","10186898  ","NEW! The Look (Winter 2021), pk./1 CDS Free","1","0.00","0.00"
"4389","342","10031573  ","Oil Mattifier","1","20.00","20.00"
"4390","342","10078810  ","Extra Emollient Night Cream Sample","1","0.00","0.00"
"4391","342","10165084  ","Hydrogel Eye Patches Sample CDS Free","1","0.00","0.00"
"4392","343","10175231  ","Limited-Edition  Mens Fragrance Gift Set","1","36.00","36.00"
"4393","343","10101221  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample","1","0.00","0.00"
"4394","343","10030614  ","Ultimate Mascara„¢ Sample Black","1","0.00","0.00"
"4395","343","10125872  ","Mint Bliss„¢ Energizing Lotion for Feet & Legs","3","11.00","33.00"
"4396","344","10193097  ","02/22 Director Buzz Kit - Spanish","1","40.00","40.00"
"4397","345","10178161  ","Fragrance-Free Satin Hands® Shea Hand Soap","2","10.00","20.00"
"4398","345","10101221  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample","1","0.00","0.00"
"4399","345","10030614  ","Ultimate Mascara„¢ Sample Black","1","0.00","0.00"
"4400","346","10098324  ","White Tea & Citrus Satin Lips® Set","1","22.00","22.00"
"4401","346","10078810  ","Extra Emollient Night Cream Sample","1","0.00","0.00"
"4402","346","10101221  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample","1","0.00","0.00"
"4403","347","10175891  ","Silky Setting Powder Light-Medium Ivory","1","20.00","20.00"
"4404","347","10175893  ","Silky Setting Powder Deep Ivory","1","20.00","20.00"
"4405","347","10175894  ","Silky Setting Powder Light Beige","2","20.00","40.00"
"4406","347","10175895  ","Silky Setting Powder Light-Medium Beige","2","20.00","40.00"
"4407","347","10175896  ","Silky Setting Powder Medium Beige","2","20.00","40.00"
"4408","347","10175897  ","Silky Setting Powder Deep Beige","2","20.00","40.00"
"4409","347","10175898  ","Silky Setting Powder Light Bronze","1","20.00","20.00"
"4410","347","10175899  ","Silky Setting Powder Light-Medium Bronze","2","20.00","40.00"
"4411","347","10175902  ","Silky Setting Powder Deep Bronze","1","20.00","20.00"
"4412","347","10173888  ","Limited-Edition  Citrus Rose Satin Hands® Pampering Set","12","36.00","432.00"
"4413","347","10173890  ","Limited-Edition  Citrus Rose Satin Hands® Nourishing Shea Cream","6","12.00","72.00"
"4414","347","10107547  ","TimeWise Repair® Lifting Bio-Cellulose Mask","2","70.00","140.00"
"4415","347","10175231  ","Limited-Edition  Mens Fragrance Gift Set","2","36.00","72.00"
"4416","347","10175219  ","Limited-Edition  Womens Fragrance Gift Set","2","36.00","72.00"
"4417","347","10175580  ","Special-Edition  Scents Collection - Blush Scent","2","36.00","72.00"
"4418","347","10175579  ","Special-Edition  Scents Collection - Velvet Scent","2","36.00","72.00"
"4419","347","10078597  ","Cityscape® Eau de Parfum","1","50.00","50.00"
"4420","347","10078697  ","Cityscape® Cologne Spray","1","50.00","50.00"
"4421","347","10109680  ","MK High Intensity® Cologne Spray","1","40.00","40.00"
"4422","347","10095123  ","MK High Intensity Ocean® Cologne Spray","2","42.00","84.00"
"4423","347","10075680  ","MK High Intensity® Sport Cologne Spray","2","40.00","80.00"
"4424","347","10193194  ","Powered by Pink - November 2021 Jewelry","1","0.00","0.00"
"4425","347","10156263  ","Limited-Edition Intuitive pH Lip Balm Pink","1","18.00","18.00"
"4426","347","10156264  ","Limited-Edition Intuitive pH Lip Balm Berry","1","18.00","18.00"
"4427","347","10108837  ","TimeWise Repair® Volu-Firm® Advanced Lifting Serum","1","70.00","70.00"
"4428","347","10171886  ","TimeWise Replenishing Serum C+E®","2","58.00","116.00"
"4429","347","10188205  ","Limited-Edition  Rose Quartz Roller Gift With Purchase","3","0.00","0.00"
"4430","347","10015137  ","Sheer Mineral Pressed Powder Beige 1","1","16.00","16.00"
"4431","347","10053074  ","TimeWise Repair® Volu-Firm® Foaming Cleanser","2","28.00","56.00"
"4432","347","10058977  ","Clear Proof® Acne System Set","1","45.00","45.00"
"4433","347","10072823  ","CC Cream Sunscreen Broad Spectrum SPF 15* Light to Medium","1","22.00","22.00"
"4434","347","10085795  ","Lip Liner Medium Nude","4","12.00","48.00"
"4435","347","10088998  ","TimeWise&reg; Age Minimize 3D&reg; 4-in-1 Cleanser - Combination/Oily Combination/Oily","1","24.00","24.00"
"4436","347","10090638  ","White Tea & Citrus Satin Hands® Pampering Set","4","36.00","144.00"
"4437","347","10091502  ","White Tea & Citrus Satin Body® Indulgent Shea Wash","1","18.00","18.00"
"4438","347","10094608  ","Gel Semi-Shine Lipstick Naturally Buff","4","18.00","72.00"
"4439","347","10099976  ","TimeWise® Matte 3D Foundation Beige N 210","1","25.00","25.00"
"4440","347","10099968  ","TimeWise® Matte 3D Foundation Beige C 130","1","25.00","25.00"
"4441","347","10143929  ","Mary Kay Chromafusion® Blush Rogue Rose","1","14.00","14.00"
"4442","347","10134442  ","Palette Cheek Brush","2","2.00","4.00"
"4443","347","10134451  ","Eye Sponges","2","2.50","5.00"
"4444","347","10107607  ","Mary Kay Chromafusion® Eye Shadow Cinnabar","1","8.00","8.00"
"4445","347","10107611  ","Mary Kay Chromafusion® Eye Shadow Hot Fudge","1","8.00","8.00"
"4446","347","10110060  ","Mary Kay Naturally® Purifying Cleanser","2","26.00","52.00"
"4447","347","10125872  ","Mint Bliss„¢ Energizing Lotion for Feet & Legs","12","11.00","132.00"
"4448","347","10107599  ","Mary Kay Chromafusion® Eye Shadow Moonstone","1","8.00","8.00"
"4449","347","10153493  ","Mary Kay Unlimited® Lip Gloss Sheer Illusion","4","16.00","64.00"
"4450","347","10166411  ","Special-Edition  Travel Color Bag","2","16.00","32.00"
"4451","347","10201960  ","¡REVISADO! Libro de belleza y Hoja de juego de productos (VersiÃ³n 11/21), paq./10","1","2.50","2.50"
"4452","347","10172332  ","Mary Kay On People Management (EdiciÃ³n del 35º Aniversario)","1","14.95","14.95"
"4453","347","10123970  ","Mary Kay Naturally® Exfoliating Powder","1","34.00","34.00"
"4454","347","10120549  ","TimeWise Repair® Volu-Firm® Day Cream Sunscreen Broad Spectrum SPF 30*","1","52.00","52.00"
"4455","347","10107064  ","Mary Kay Perfect Palette® (unfilled)","2","18.00","36.00"
"4456","347","10178735  ","Fragrance-Free Satin Hands® Shea Hand Sanitizer","10","8.00","80.00"
"4457","347","10086904  ","MKMen® Daily Facial Wash","1","16.00","16.00"
"4458","348","10175580  ","Special-Edition  Scents Collection - Blush Scent","1","36.00","36.00"
"4459","348","10101221  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample","1","0.00","0.00"
"4460","348","10147189  ","Brown Eye Look Color Card Sample, pk/1","1","0.00","0.00"
"4461","349","10090638  ","White Tea & Citrus Satin Hands® Pampering Set","1","36.00","36.00"
"4462","349","10186898  ","NEW! The Look (Winter 2021), pk./1 CDS Free","1","0.00","0.00"
"4463","349","10101221  ","White Tea & Citrus Satin Hands® Nourishing Shea Cream Sample","1","0.00","0.00"
"4464","350","08198709  ","Pink Glass Diamond Decor - Large","2","8.00","16.00"
"4465","350","08185923  ","NEW! Pearls of Sharing Earrings","2","4.00","8.00"
"4466","350","08185924  ","NEW! Pearls of Sharing Necklace","2","5.00","10.00"
"4467","350","08185926  ","NEW! Pearls of Sharing Bracelet","2","5.00","10.00"
"4468","351","06198707  ","3600 emerald - NEW! $75 MKConnections® Voucher","1","0.00","0.00"
"4469","352","06181727  ","RJ Graziano Pink Enamel Hoop Earrings & Bracelet Set","1","0.00","0.00"
