# of Tickets,Ticket Type,Ticket #,Ticket Giveaway,Event attended,Ticket price,Media Space/ Booth,Sponsorship,Sponsorship Cost,Industry,Primary Social Media Platforms,City,State,Zip Code,Country
1,VIP,WS-VP-667309435,N,Y,$695.00,N,N,$0.00,Education,Twitter,Louisville,Kentucky,40201,USA
1,VIP,WS-VP-667309349,Y,Y,$695.00,N,N,$0.00,Human Resources,Facebook,Louisville,Kentucky,40201,USA
1,VIP,WS-VP-667309670,N,Y,$695.00,N,N,$0.00,Healthcare,Linkedin,Madison,Wisconsin,53701,USA
1,VIP,WS-VP-667309690,N,Y,$695.00,N,N,$0.00,Education,Instagram,Madison,Alabama,35756,USA
1,VIP,WS-VP-667309518,N,Y,$695.00,N,N,$0.00,Fashion,Facebook,McAllen,Texas,78501,USA
1,VIP,WS-VP-667309086,Y,Y,$695.00,N,N,$0.00,Retail,Instagram,McAllen,Texas,78501,USA
1,VIP,WS-VP-667309391,N,Y,$695.00,N,N,$0.00,Professional Services,Twitter,McKinney,Texas,75069,USA
1,VIP,WS-VP-667309473,N,Y,$695.00,N,N,$0.00,Technology,Instagram,McKinney,Texas,75069,USA
1,VIP,WS-VP-667309467,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Memphis,Tennessee,38101,USA
1,VIP,WS-VP-667309705,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Memphis,Tennessee,38109,USA
1,VIP,WS-VP-667309120,Y,Y,$695.00,N,N,$0.00,Finance,Linkedin,Memphis,Tennessee,38103,USA
1,VIP,WS-VP-667309094,Y,Y,$695.00,N,N,$0.00,Manufacturing,Twitter,Mesa,Arizona,85201,USA
1,VIP,WS-VP-667309386,N,Y,$695.00,N,N,$0.00,Engineering,Twitter,Mesquite,Texas,75149,USA
1,VIP,WS-VP-667309237,Y,Y,$695.00,N,N,$0.00,Manufacturing,Instagram,Mesquite,Texas,75149,USA
1,VIP,WS-VP-667309558,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Modesto,California,95350,USA
1,VIP,WS-VP-667309608,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Modesto,California,95350,USA
1,VIP,WS-VP-667309296,Y,Y,$695.00,N,N,$0.00,Agriculture,Twitter,Montgomery,Alabama,36101,USA
1,VIP,WS-VP-667309437,N,Y,$695.00,N,N,$0.00,Fashion,Twitter,Moreno Valley,California,92551,USA
1,VIP,WS-VP-667309129,Y,Y,$695.00,N,N,$0.00,Fashion,Twitter,Naperville,Illinois,60540,USA
1,VIP,WS-VP-667309478,N,Y,$695.00,N,N,$0.00,Human Resources,Discord,New Haven,Connecticut,6501,USA
1,VIP,WS-VP-667309125,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,New Haven,Connecticut,6501,USA
1,VIP,WS-VP-667309097,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Newark,New Jersey,7101,USA
1,VIP,WS-VP-667309252,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Newark,New Jersey,7101,USA
1,VIP,WS-VP-667309042,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Newport News,Virginia,23601,USA
1,VIP,WS-VP-667309223,Y,Y,$695.00,N,N,$0.00,Education,Linkedin,Newport News,Virginia,23601,USA
1,VIP,WS-VP-667309352,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Norfolk,Virginia,23501,USA
1,VIP,WS-VP-667309270,Y,Y,$695.00,N,N,$0.00,Engineering,Linkedin,Norman,Oklahoma,73019,USA
1,VIP,WS-VP-667309328,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Norman,Oklahoma,73019,USA
1,VIP,WS-VP-667309413,N,Y,$695.00,N,N,$0.00,Broadcasting,twitter,North Las Vegas,Nevada,89030,USA
1,VIP,WS-VP-667309637,N,Y,$695.00,N,N,$0.00,Education,Instagram,North Las Vegas,Nevada,89030,USA
1,VIP,WS-VP-667309332,Y,Y,$695.00,N,N,$0.00,Education,Twitter,North Little Rock,Arkansas,72114,USA
1,VIP,WS-VP-667309469,N,Y,$695.00,N,N,$0.00,Finance,Twitter,North Miami,Florida,33161,USA
1,VIP,WS-VP-667309639,N,Y,$695.00,N,N,$0.00,Manufacturing,Twitter,North Miami,Florida,33161,USA
1,VIP,WS-VP-667309459,N,Y,$695.00,N,N,$0.00,Fashion,Twitter,Oakland,California,94601,USA
1,VIP,WS-VP-667309701,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Oakland,California,94601,USA
1,VIP,WS-VP-667309041,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Oceanside,California,92049,USA
1,VIP,WS-VP-667309641,N,Y,$695.00,N,N,$0.00,Finance,Instagram,Oceanside,California,92049,USA
1,VIP,WS-VP-667309287,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Oklahoma City,Oklahoma,73101,USA
1,VIP,WS-VP-667309305,Y,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Oklahoma City,Oklahoma,73101,USA
1,VIP,WS-VP-667309481,N,Y,$695.00,N,N,$0.00,Finance,Facebook,Olathe,Kansas,66051,USA
1,VIP,WS-VP-667309249,Y,Y,$695.00,N,N,$0.00,Human Resources,Twitter,Omaha,Nebraska,68101,USA
1,VIP,WS-VP-667309321,Y,Y,$695.00,N,N,$0.00,Human Resources,Instagram,Omaha,Nebraska,68101,USA
1,VIP,WS-VP-667309071,Y,Y,$695.00,N,N,$0.00,Education,Facebook,Ontario,California,91761,USA
1,VIP,WS-VP-667309247,Y,Y,$695.00,N,N,$0.00,Education,Facebook,Ontario,California,91761,USA
1,VIP,WS-VP-667309612,N,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Orange,California,92856,USA
1,VIP,WS-VP-667309661,N,Y,$695.00,N,N,$0.00,Fashion,Facebook,Orange,California,92856,USA
1,VIP,WS-VP-667309551,N,Y,$695.00,N,N,$0.00,Retail,Tik Tok,Overland Park,Kansas,66201,USA
1,VIP,WS-VP-667309392,N,Y,$695.00,N,N,$0.00,Fashion,Twitter,Oxnard,California,93030,USA
1,VIP,WS-VP-667309137,Y,Y,$695.00,N,N,$0.00,Education,Twitter,Oxnard,California,93030,USA
1,VIP,WS-VP-667309167,Y,Y,$695.00,N,N,$0.00,Entertainment,Twitter,Palmdale,California,93550,USA
1,VIP,WS-VP-667309263,Y,Y,$695.00,N,N,$0.00,Finance,Tik Tok,Palmdale,California,93550,USA
1,VIP,WS-VP-667309196,Y,Y,$695.00,N,N,$0.00,Broadcasting,Tik Tok,Pasadena,Texas,77501,USA
1,VIP,WS-VP-667309244,Y,Y,$695.00,N,N,$0.00,Technology,Discord,Pasadena,Texas,77501,USA
1,VIP,WS-VP-667309272,Y,Y,$695.00,N,N,$0.00,Education,Tik Tok,Pasadena,California,91101,USA
1,VIP,WS-VP-667309057,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Paterson,New Jersey,7501,USA
1,VIP,WS-VP-667309155,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Paterson,New Jersey,7501,USA
1,VIP,WS-VP-667309224,Y,Y,$695.00,N,N,$0.00,Education,Discord,Pembroke Pines,Florida,33023,USA
1,VIP,WS-VP-667309275,Y,Y,$695.00,N,N,$0.00,Education,Twitter,Pembroke Pines,Florida,33023,USA
1,VIP,WS-VP-667309055,N,Y,$695.00,N,N,$0.00,Education,Twitter,Peoria,Arizona,85345,USA
1,VIP,WS-VP-667309545,N,Y,$695.00,N,N,$0.00,Education,Instagram,Peoria,Arizona,85345,USA
1,VIP,WS-VP-667309189,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Phenix City,Alabama,36868,USA
1,VIP,WS-VP-667309474,N,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Phoenix,Arizona,85001,USA
1,VIP,WS-VP-667309052,N,Y,$695.00,N,N,$0.00,Education,Instagram,Pittsburgh,Pennsylvania,15201,USA
1,VIP,WS-VP-667309177,Y,Y,$695.00,N,N,$0.00,Personal Services,Twitter,Pittsburgh,Pennsylvania,15201,USA
1,VIP,WS-VP-667309144,Y,Y,$695.00,N,N,$0.00,Finance,Linkedin,Plano,Texas,75023,USA
1,VIP,WS-VP-667309341,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Pomona,California,91766,USA
1,VIP,WS-VP-667309322,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,Port St. Lucie,Florida,34952,USA
1,VIP,WS-VP-667309091,Y,Y,$695.00,N,N,$0.00,Education,Instagram,Providence,Rhode Island,2901,USA
1,VIP,WS-VP-667309325,Y,Y,$695.00,N,N,$0.00,Agriculture,Twitter,Providence,Rhode Island,2901,USA
1,VIP,WS-VP-667309593,N,Y,$695.00,N,N,$0.00,Broadcasting,Linkedin,Raleigh,North Carolina,27601,USA
1,VIP,WS-VP-667309609,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Raleigh,North Carolina,27601,USA
1,VIP,WS-VP-667309211,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Rancho Cucamonga,California,91701,USA
1,VIP,WS-VP-667309297,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Rancho Cucamonga,California,91701,USA
1,VIP,WS-VP-667309379,N,Y,$695.00,N,N,$0.00,Engineering,Twitter,Reno,Nevada,89501,USA
1,VIP,WS-VP-667309149,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Reno,Nevada,89501,USA
1,VIP,WS-VP-667309662,N,Y,$695.00,N,N,$0.00,Entertainment,Twitter,Rochester,New York,14601,USA
1,VIP,WS-VP-667309669,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Rochester,New York,14601,USA
1,VIP,WS-VP-667309108,Y,Y,$695.00,N,N,$0.00,Broadcasting,Facebook,Rockford,Illinois,61101,USA
1,VIP,WS-VP-667309653,N,Y,$695.00,N,N,$0.00,Broadcasting,Linkedin,Roseville,California,95661,USA
1,VIP,WS-VP-667309446,N,Y,$695.00,N,N,$0.00,Agriculture,Twitter,Sacramento,California,95814,USA
1,VIP,WS-VP-667309681,N,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Sacramento,California,95814,USA
1,VIP,WS-VP-667309114,Y,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Salem,Oregon,97301,USA
1,VIP,WS-VP-667309238,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Salem,Oregon,97301,USA
1,VIP,WS-VP-667309219,Y,Y,$695.00,N,N,$0.00,Fashion,Discord,Salinas,California,93901,USA
1,VIP,WS-VP-667309231,Y,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Salinas,California,93901,USA
1,VIP,WS-VP-667309288,Y,Y,$695.00,N,N,$0.00,Education,Tik Tok,San Antonio,Texas,78201,USA
1,VIP,WS-VP-667309600,N,Y,$695.00,N,N,$0.00,Technology,Twitter,San Bernardino,California,92401,USA
1,VIP,WS-VP-667309359,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,San Bernardino,California,92401,USA
1,VIP,WS-VP-667309515,N,Y,$695.00,N,N,$0.00,Broadcasting,Instagram,San Francisco,California,94102,USA
1,VIP,WS-VP-667309613,N,Y,$695.00,N,N,$0.00,Education,Twitter,San Francisco,California,94102,USA
1,VIP,WS-VP-667309628,N,Y,$695.00,N,N,$0.00,Education,Tik Tok,San Francisco,California,94102,USA
1,VIP,WS-VP-667309695,N,Y,$695.00,N,N,$0.00,Professional Services,Linkedin,San Francisco,California,94123,USA
1,VIP,WS-VP-667309088,Y,Y,$695.00,N,N,$0.00,Broadcasting,Tik Tok,San Francisco,California,94123,USA
1,VIP,WS-VP-667309141,Y,Y,$695.00,N,N,$0.00,Education,Tik Tok,San Francisco,California,94109,USA
1,VIP,WS-VP-667309166,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,San Francisco,California,94109,USA
1,VIP,WS-VP-667309180,Y,Y,$695.00,N,N,$0.00,Technology,Facebook,San Francisco,California,94116,USA
1,VIP,WS-VP-667309192,Y,Y,$695.00,N,N,$0.00,Finance,Linkedin,San Francisco,California,94116,USA
1,VIP,WS-VP-667309194,Y,Y,$695.00,N,N,$0.00,Entertainment,Linkedin,San Francisco,California,94116,USA
1,VIP,WS-VP-667309280,Y,Y,$695.00,N,N,$0.00,Technology,Instagram,San Francisco,California,94123,USA
1,VIP,WS-VP-667309281,Y,Y,$695.00,N,N,$0.00,Construction,Twitter,San Francisco,California,94123,USA
1,VIP,WS-VP-667309602,N,Y,$695.00,N,N,$0.00,Fashion,Linkedin,San Jose,California,95101,USA
1,VIP,WS-VP-667309664,N,Y,$695.00,N,N,$0.00,Education,Linkedin,San Jose,California,95101,USA
1,VIP,WS-VP-667309142,Y,Y,$695.00,N,N,$0.00,Retail,Discord,San Jose,California,95121,USA
1,VIP,WS-VP-667309320,Y,Y,$695.00,N,N,$0.00,Professional Services,Twitter,San Jose,California,95132,USA
1,VIP,WS-VP-667309351,Y,Y,$695.00,N,N,$0.00,Entertainment,Discord,San Jose,California,95132,USA
1,VIP,WS-VP-667309692,N,Y,$695.00,N,N,$0.00,Education,Twitter,Santa Ana,California,92701,USA
1,VIP,WS-VP-667309324,Y,Y,$695.00,N,N,$0.00,Education,Twitter,Santa Ana,California,92701,USA
1,VIP,WS-VP-667309400,N,Y,$695.00,N,N,$0.00,Education,Twitter,Santa Clara,California,95050,USA
1,VIP,WS-VP-667309401,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Santa Clarita,California,91321,USA
1,VIP,WS-VP-667309416,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,Santa Clarita,California,,USA
1,VIP,WS-VP-667309486,N,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Santa Rosa,California,95401,USA
1,VIP,WS-VP-667309580,N,Y,$695.00,N,N,$0.00,Manufacturing,Twitter,Santa Rosa,California,95401,USA
1,VIP,WS-VP-667309589,N,Y,$695.00,N,N,$0.00,Broadcasting,Linkedin,Sarasota,Florida,34230,USA
1,VIP,WS-VP-667309698,N,Y,$695.00,N,N,$0.00,Healthcare,Tik Tok,Sarasota,Florida,34238,USA
1,VIP,WS-VP-667309191,Y,Y,$695.00,N,N,$0.00,Technology,Linkedin,Sarasota,Florida,34241,USA
1,VIP,WS-VP-667309318,Y,Y,$695.00,N,N,$0.00,Broadcasting,Tik Tok,Sarasota,Florida,34241,USA
1,VIP,WS-VP-667309047,N,Y,$695.00,N,N,$0.00,Education,Facebook,Savanah,Georgia,31401,USA
1,VIP,WS-VP-667309428,N,Y,$695.00,N,N,$0.00,Healthcare,Twitter,Savanah,Georgia,31401,USA
1,VIP,WS-VP-667309644,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Savanah,Georgia,31401,USA
1,VIP,WS-VP-667309083,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Savanah,Georgia,31405,USA
1,VIP,WS-VP-667309689,N,N,$695.00,N,N,$0.00,Technology,Twitter,Savannah,Georgia,31405,USA
1,VIP,WS-VP-667309337,Y,Y,$695.00,N,N,$0.00,Technology,Tik Tok,Savannah,Georgia,31405,USA
1,VIP,WS-VP-667309404,N,Y,$695.00,N,N,$0.00,Education,Discord,Scottsdale,Arizona,85250,USA
1,VIP,WS-VP-667309079,Y,Y,$695.00,N,N,$0.00,Education,Facebook,Scottsdale,Arizona,85250,USA
1,VIP,WS-VP-667309104,Y,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Scottsdale,Arizona,85250,USA
1,VIP,WS-VP-667309451,N,Y,$695.00,N,N,$0.00,Finance,Twitter,Seattle,Washington,98101,USA
1,VIP,WS-VP-667309463,N,Y,$695.00,N,N,$0.00,Finance,Linkedin,Seattle,Washington,98101,USA
1,VIP,WS-VP-667309298,Y,Y,$695.00,N,N,$0.00,Technology,Discord,Shreveport,Louisiana,71101,USA
1,VIP,WS-VP-667309164,Y,Y,$695.00,N,N,$0.00,Professional Services,Instagram,Simi Valley,California,93062,USA
1,VIP,WS-VP-667309533,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Sioux Falls,South Dakota,57103,USA
1,VIP,WS-VP-667309472,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Spokane,Washington,99201,USA
1,VIP,WS-VP-667309449,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Springfield,Missouri,65801,USA
1,VIP,WS-VP-667309294,Y,Y,$695.00,N,N,$0.00,Finance,Instagram,Springfield,Massachusetts,1101,USA
1,VIP,WS-VP-667309390,N,Y,$695.00,N,N,$0.00,Personal Services,Tik Tok,St Petersburg,Florida,33701,USA
1,VIP,WS-VP-667309414,N,Y,$695.00,N,N,$0.00,Entertainment,Instagram,St Petersburg,Florida,33701,USA
1,VIP,WS-VP-667309452,N,Y,$695.00,N,N,$0.00,Education,Tik Tok,St Petersburg,Florida,33701,USA
1,VIP,WS-VP-667309588,N,Y,$695.00,N,N,$0.00,Technology,Linkedin,St Petersburg,Florida,33701,USA
1,VIP,WS-VP-667309235,Y,Y,$695.00,N,N,$0.00,Personal Services,Tik Tok,St. Louis,Missouri,63101,USA
1,VIP,WS-VP-667309283,Y,Y,$695.00,N,N,$0.00,Fashion,Linkedin,St. Louis,Missouri,63101,USA
1,VIP,WS-VP-667309362,N,Y,$695.00,N,N,$0.00,Technology,Twitter,St. Paul,Minnesota,55101,USA
1,VIP,WS-VP-667309253,Y,Y,$695.00,N,N,$0.00,Education,Instagram,St. Paul,Minnesota,55101,USA
1,VIP,WS-VP-667309494,N,Y,$695.00,N,N,$0.00,Fashion,Instagram,St. Petersburg,Florida,33701,USA
1,VIP,WS-VP-667309657,N,Y,$695.00,N,N,$0.00,Technology,Facebook,Stamford,Connecticut,6901,USA
1,VIP,WS-VP-667309562,N,Y,$695.00,N,N,$0.00,Broadcasting,Instagram,Sterling Heights,Michigan,48310,USA
1,VIP,WS-VP-667309080,Y,Y,$695.00,N,N,$0.00,Personal Services,Clubhouse,Sterling Heights,Michigan,48310,USA
1,VIP,WS-VP-667309501,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Stockton,California,95201,USA
1,VIP,WS-VP-667309694,N,N,$695.00,N,N,$0.00,Healthcare,Linkedin,Stockton,California,95201,USA
1,VIP,WS-VP-667309431,N,Y,$695.00,N,N,$0.00,Technology,Facebook,Sunnyvale,California,94085,USA
1,VIP,WS-VP-667309651,N,Y,$695.00,N,N,$0.00,Education,Instagram,Sunnyvale,California,94085,USA
1,VIP,WS-VP-667309309,Y,Y,$695.00,N,N,$0.00,Finance,Facebook,Sunnyvale,California,94085,USA
1,VIP,WS-VP-667309314,Y,Y,$695.00,N,N,$0.00,Fashion,Instagram,Surprise,Arizona,85374,USA
1,VIP,WS-VP-667309356,Y,Y,$695.00,N,N,$0.00,Finance,Instagram,Surprise,Arizona,85374,USA
1,VIP,WS-VP-667309461,N,Y,$695.00,N,N,$0.00,Manufacturing,Twitter,Syracuse,New York,13201,USA
1,VIP,WS-VP-667309663,N,Y,$695.00,N,N,$0.00,Education,Instagram,Syracuse,New York,13201,USA
1,VIP,WS-VP-667309599,N,Y,$695.00,N,N,$0.00,Technology,Twitter,Tampa,Florida,33601,USA
1,VIP,WS-VP-667309605,N,Y,$695.00,N,N,$0.00,Fashion,Twitter,Tampa,Florida,33601,USA
1,VIP,WS-VP-667309183,Y,Y,$695.00,N,N,$0.00,Finance,Linkedin,Tempe,Arizona,85281,USA
1,VIP,WS-VP-667309212,Y,Y,$695.00,N,N,$0.00,Broadcasting,Twitter,Tempe,Arizona,85281,USA
1,VIP,WS-VP-667309516,N,Y,$695.00,N,N,$0.00,Healthcare,Instagram,Thornton,Colorado,80229,USA
1,VIP,WS-VP-667309200,Y,Y,$695.00,N,N,$0.00,Finance,Instagram,Thornton,Colorado,80229,USA
1,VIP,WS-VP-667309090,Y,Y,$695.00,N,N,$0.00,Technology,Twitter,Thousand Oaks,California,91319,USA
1,VIP,WS-VP-667309122,Y,Y,$695.00,N,N,$0.00,Finance,Twitter,Thousand Oaks,California,91319,USA
1,VIP,WS-VP-667309278,Y,Y,$695.00,N,N,$0.00,Fashion,Instagram,Toledo,Ohio,43601,USA
1,VIP,WS-VP-667309039,N,Y,$695.00,N,N,$0.00,Retail,Twitter,Topeka,Kansas,66601,USA
1,VIP,WS-VP-667309578,N,Y,$695.00,N,N,$0.00,Technology,Instagram,Torrance,California,90501,USA
1,VIP Dinner,WS-DV-611617819,Y,Y,$0.00,N,N,$0.00,Education,Facebook,Jacksonville,Florida,32202,USA
1,VIP Dinner,WS-DV-611617828,Y,Y,$0.00,N,N,$0.00,Technology,Instagram,Venice Beach,California,90291,USA
1,VIP Dinner,WS-DV-611617816,Y,Y,$0.00,N,N,$0.00,Broadcasting,Twitter,Yonkers,New York,10701,USA
1,VIP Dinner,WS-DV-611617839,Y,Y,$0.00,N,N,$0.00,Technology,Discord,Philidelphia,Pennsylvania,19102,USA
1,VIP Dinner,WS-DV-611617790,Y,Y,$0.00,N,N,$0.00,Finance,Twitter,Washington,District of Columbia,20001,USA
1,VIP Dinner,WS-DV-611617762,Y,Y,$0.00,N,N,$0.00,Technology,Twitter,Virginia Beach,Virginia,23458,USA
1,VIP Dinner,WS-DV-611617851,Y,Y,$0.00,N,N,$0.00,Personal Services,Linkedin,Winston,North Carolina,27109,USA
1,VIP Dinner,WS-DV-611617810,Y,Y,$0.00,N,N,$0.00,Healthcare,Twitter,Atlanta,Georgia,30324,USA
1,VIP Dinner,WS-DV-611617761,Y,Y,$0.00,N,N,$0.00,Broadcasting,Linkedin,Jacksonville,Florida,32204,USA
1,VIP Dinner,WS-DV-611617783,Y,Y,$0.00,N,N,$0.00,Technology,Instagram,Orlando,Florida,32814,USA
1,VIP Dinner,WS-DV-611617812,Y,Y,$0.00,N,N,$0.00,Entertainment,Twitter,Orlando,Florida,32814,USA
1,VIP Dinner,WS-DV-611617837,Y,Y,$0.00,N,N,$0.00,Education,Facebook,Orlando,Florida,32814,USA
1,VIP Dinner,WS-DV-611617775,Y,Y,$0.00,N,N,$0.00,Engineering,Discord,Miami,Florida,33101,USA
1,VIP Dinner,WS-DV-611617792,Y,Y,$0.00,N,N,$0.00,Broadcasting,Twitter,Miami,Florida,33101,USA
1,VIP Dinner,WS-DV-611617796,Y,Y,$0.00,N,N,$0.00,Broadcasting,Linkedin,Miami,Florida,33101,USA
1,VIP Dinner,WS-DV-611617764,Y,Y,$0.00,N,N,$0.00,Broadcasting,Twitter,Miami,Florida,33109,USA
1,VIP Dinner,WS-DV-611617767,Y,Y,$0.00,N,N,$0.00,Finance,Instagram,Miami,Florida,33109,USA
1,VIP Dinner,WS-DV-611617853,Y,Y,$0.00,N,N,$0.00,Finance,Twitter,Miami,Florida,33109,USA
1,VIP Dinner,WS-DV-611617856,Y,Y,$0.00,N,N,$0.00,Healthcare,Instagram,Miami,Florida,33109,USA
1,VIP Dinner,WS-DV-611617748,Y,Y,$0.00,N,N,$0.00,Finance,Tik Tok,Miami,Florida,33111,USA
1,VIP Dinner,WS-DV-611617749,Y,Y,$0.00,N,N,$0.00,Healthcare,Instagram,Miami,Florida,33111,USA
1,VIP Dinner,WS-DV-611617754,Y,Y,$0.00,N,N,$0.00,Professional Services,Twitter,Miami,Florida,33111,USA
1,VIP Dinner,WS-DV-611617801,Y,Y,$0.00,N,N,$0.00,Entertainment,Linkedin,Miami,Florida,33111,USA
1,VIP Dinner,WS-DV-611617803,Y,Y,$0.00,N,N,$0.00,Broadcasting,Twitter,Miami,Florida,33111,USA
1,VIP Dinner,WS-DV-611617805,Y,Y,$0.00,N,N,$0.00,Professional Services,Twitter,Miami,Florida,33111,USA
1,VIP Dinner,WS-DV-611617808,Y,Y,$0.00,N,N,$0.00,Finance,Instagram,Miami,Florida,33111,USA
1,VIP Dinner,WS-DV-611617840,Y,Y,$0.00,N,N,$0.00,Finance,Instagram,Miami,Florida,33125,USA
1,VIP Dinner,WS-DV-611617841,Y,Y,$0.00,N,N,$0.00,Technology,Twitter,Miami,Florida,33125,USA
1,VIP Dinner,WS-DV-611617845,Y,Y,$0.00,N,N,$0.00,Healthcare,Twitter,Miami,Florida,33125,USA
1,VIP Dinner,WS-DV-611617826,Y,Y,$0.00,N,N,$0.00,Education,Twitter,Miami,Florida,33133,USA
1,VIP Dinner,WS-DV-611617830,Y,N,$0.00,N,N,$0.00,Broadcasting,Linkedin,Miami,Florida,33133,USA
1,VIP Dinner,WS-DV-611617834,Y,Y,$0.00,N,N,$0.00,Education,Discord,Miami,Florida,33133,USA
1,VIP Dinner,WS-DV-611617814,Y,Y,$0.00,N,N,$0.00,Agriculture,Twitter,Miami,Florida,33135,USA
1,VIP Dinner,WS-DV-611617815,Y,Y,$0.00,N,N,$0.00,Finance,Instagram,Miami,Florida,33135,USA
1,VIP Dinner,WS-DV-611617820,Y,Y,$0.00,N,N,$0.00,Education,Facebook,Miami,Florida,33135,USA
1,VIP Dinner,WS-DV-611617753,Y,Y,$0.00,N,N,$0.00,Education,Twitter,West Palm Beach,Florida,33426,USA
1,VIP Dinner,WS-DV-611617798,Y,Y,$0.00,N,N,$0.00,Technology,Linkedin,West Palm Beach,Florida,33426,USA
1,VIP Dinner,WS-DV-611617763,Y,Y,$0.00,N,N,$0.00,Healthcare,Linkedin,Tampa,Florida,33615,USA
1,VIP Dinner,WS-DV-611617821,Y,Y,$0.00,N,N,$0.00,Technology,Twitter,Naples,Florida,34102,USA
1,VIP Dinner,WS-DV-611617842,Y,Y,$0.00,N,N,$0.00,Education,Instagram,Naples,Florida,34102,USA
1,VIP Dinner,WS-DV-611617811,Y,Y,$0.00,N,N,$0.00,Fashion,Tik Tok,Milwaukee,Wisconsin,53211,USA
1,VIP Dinner,WS-DV-611617785,Y,Y,$0.00,N,N,$0.00,Finance,Twitter,Waco,Texas,76799,USA
1,VIP Dinner,WS-DV-611617780,Y,Y,$0.00,N,N,$0.00,Technology,Tik Tok,West Valley City,Utah,84118,USA
1,VIP Dinner,WS-DV-611617766,Y,Y,$0.00,N,N,$0.00,Human Resources,Twitter,Los Angeles,California,90001,USA
1,VIP Dinner,WS-DV-611617804,Y,Y,$0.00,N,N,$0.00,Technology,Twitter,Los Angeles,California,90001,USA
1,VIP Dinner,WS-DV-611617807,Y,Y,$0.00,N,N,$0.00,Education,Linkedin,Los Angeles,California,90001,USA
1,VIP Dinner,WS-DV-611617850,Y,Y,$0.00,N,N,$0.00,Human Resources,Tik Tok,Los Angeles,California,90010,USA
1,VIP Dinner,WS-DV-611617759,Y,Y,$0.00,N,N,$0.00,Technology,Linkedin,San Diego,California,92102,USA
1,VIP Dinner,WS-DV-611617768,Y,Y,$0.00,N,N,$0.00,Broadcasting,Linkedin,San Diego,California,92102,USA
1,VIP Dinner,WS-DV-611617755,Y,Y,$0.00,N,N,$0.00,Technology,Twitter,Abilene,Texas,79602,USA
1,VIP Dinner,WS-DV-611617777,Y,Y,$0.00,N,N,$0.00,Healthcare,Linkedin,Alexandria,Virginia,22301,USA
1,VIP Dinner,WS-DV-611617795,Y,Y,$0.00,N,N,$0.00,Education,Facebook,Allentown,Pennsylvania,18101,USA
1,VIP Dinner,WS-DV-611617847,Y,Y,$0.00,N,N,$0.00,Education,Twitter,Anaheim,California,92801,USA
1,VIP Dinner,WS-DV-611617797,Y,Y,$0.00,N,N,$0.00,Broadcasting,Twitter,Anchorage,Alaska,99501,USA
1,VIP Dinner,WS-DV-611617772,Y,Y,$0.00,N,N,$0.00,Broadcasting,Twitter,Aurora,Illinois,60505,USA
1,VIP Dinner,WS-DV-611617779,Y,Y,$0.00,N,N,$0.00,Education,Instagram,Austin,Texas,73301,USA
1,VIP Dinner,WS-DV-611617848,Y,Y,$0.00,N,N,$0.00,Technology,twitter,Austin,Texas,73301,USA
1,VIP Dinner,WS-DV-611617846,Y,Y,$0.00,N,N,$0.00,Manufacturing,Instagram,Boise City,Idaho,83701,USA
