BAR_CODE,PRODUCT_NAME,SHELF_NAME,MEASURE_UNIT,PACKAGE_QUANTITY,COST,TAX,COST w/tax,MARGIN,SALE_PRICE,last_price_modification,BRAND,CATEGORY
779008004384,SANCOR WHOLE POWDER MILK  SANCOR,SANCOR LECHE EN POLV,400,0,56.347,21.0,68.18,36.4,93.0,11-Oct-21 19:30:23,156.0,Dairy
779008004417,SANCOR POWDER MILK LOW FAT SANCOR,SANCOR LECHE EN POLV,400,0,50.256,21.0,60.81,48.0,90.0,11-Oct-21 19:30:12,156.0,Dairy
761303507603,NESTLE SVELTY FIGURE NESTLE 600 GRS,NESTLE SVELTY FIGURA,600,0,238.843,21.0,289.0,48.79,430.0,  -   -  : :,154.0,Groceries
761303516376,NESTLE CONDENSED MILK LOW FAT NESTLE,NESTLE LECHE CONDENS,395,0,42.975,21.0,52.0,53.85,80.0,  -   -  : :,154.0,Dairy
761303516380,NESTLE CONDENSED MILK ORIGINAL NESTLE,NESTLE LECHE CONDENS,397,0,42.975,21.0,52.0,53.85,80.0,  -   -  : :,154.0,Dairy
779007031888,LUCCHETTI VITINA CLASSIC LUCCHETTI,LUCCHETTI VITINA CLA,250,0,335.454,21.0,405.899,50.28,610.0,05-Dec-23 10:57:31,157.0,Groceries
779058051130,ARCOR MARMALADE PEACH LIGHT ARCOR,ARCOR MERMELADA DURA,390,0,97.736,21.0,118.261,52.21,180.0,18-Nov-22 09:48:22,124.0,Groceries
779058050960,ARCOR MARMALADE STRAWBERRY ARCOR,ARCOR MERMELADA DE F,454,0,106.843,21.0,129.28,46.97,190.0,18-Nov-22 09:48:31,124.0,Groceries
779058065010,ARCOR PEACHS IN HALFS ARCOR 820 GRS,ARCOR DURAZNOS EN MI,820,0,70.248,21.0,85.0,76.47,150.0,18-Nov-22 09:48:40,124.0,Groceries
779304600808,DULCOR MARMALADE OF APPLE DULCOR,DULCOR MERMELADA DE,500,0,120.099,21.0,145.32,51.39,220.0,21-Dec-22 13:59:20,159.0,Groceries
779304600805,DULCOR MARMALADE OF DAMASCUS 500 G,DULCOR MERMELADA DE,500,0,368.13,21.0,445.437,50.41,670.0,01-Nov-23 21:07:20,159.0,Groceries
779304600803,DULCOR MARMALADE OF ORANGE DULCOR,DULCOR MERMELADA DE,500,0,367.769,21.0,445.0,50.56,670.0,01-Nov-23 21:07:27,159.0,Groceries
779008003187,SANCOR DULCE DE LECHE SANCOR 250 GRS,SANCOR DULCE DE LECH,250,0,463.2,21.0,560.472,49.87,840.0,17-Nov-23 10:27:04,156.0,Groceries
779008003186,SANCOR DULCE DE LECHE SANCOR 400 GRS,SANCOR DULCE DE LECH,400,0,702.0,21.0,849.42,51.87,1290.0,29-Nov-23 16:36:30,156.0,Groceries
779105801066,MANFREY DULCE DE LECHE CLASSIC 400 GR,MANFREY DULCE DE LEC,400,0,638.017,21.0,772.001,48.96,1150.0,28-Nov-23 10:25:50,163.0,Groceries
761328731466,NESQUIK CACAO IN POWDER  180 GRS,NESQUIK CACAO EN POL,180,0,300.826,21.0,363.999,51.1,550.0,25-Oct-23 15:23:33,151.0,Groceries
779815381050,TODDY CACAO IN POWDER TODDY,TODDY CACAO EN POLVO,360,0,158.678,21.0,192.0,51.04,290.0,18-Jul-22 10:51:10,168.0,Groceries
762230086553,|ROYAL JELLY STRAWBERRY ROYAL,|ROYAL GELATINA FRUT,40,0,92.69,21.0,112.155,42.66,160.0,22-Dec-22 10:31:06,170.0,Groceries
779112200290,VELEZ COFFEE VELEZ IN BAGS 25 BAGS,VELEZ CAFE VELEZ EN,25,0,429.752,21.0,520.0,48.08,770.0,12-Jul-23 15:37:02,172.0,Groceries
779015005245,ALICANTE VANILLA ARTIFICIAL ESSENCE ALICA,ALICANTE ESENCIA ART,100,0,48.678,21.0,58.9,69.78,100.0,  -   -  : :,174.0,Groceries
779048000876,LA TRANQUERA MATE COCIDO IN BAGS 3 G,LA TRANQUERA MATE CO,25,0,68.141,21.0,82.451,57.67,130.0,09-Aug-22 10:48:05,175.0,Groceries
779015021181,COMMON TEA LA VIRGINA  X25 BAGS,LA VIRGINIA TE COMUN,25,0,225.0,21.0,272.25,50.6,410.0,30-Nov-23 15:59:26,177.0,Groceries
779015032106,LA VIRGINIA TEA TILOCON CAMOMILE Y CEDARN LA,LA VIRGINIA TE TILOC,25,0,280.0,21.0,338.8,50.53,510.0,19-May-23 11:01:52,177.0,Groceries
779015035013,LA VIRGINIA TEA CEDARN LA VIRGINIA,LA VIRGINIA TE CEDRO,25,0,82.645,21.0,100.0,50.0,150.0,04-Dec-21 17:20:31,177.0,Groceries
779048000950,GREEN HILLS TEA 50 BAGS,GREEN HILLS TE FRUIT,25,0,495.041,21.0,599.0,53.59,920.0,11-Sep-23 09:46:39,176.0,Groceries
779400059918,CORNANA 500 GRS,MAIZANA MAIZENA 520,520,0,349.62,21.0,423.04,51.29,640.0,20-Sep-23 13:38:01,180.0,Groceries
779218000487,PUREZA REFINED FLOUR 0000 1 KG130,PUREZA HARINA REFINA,1,0,552.066,21.0,668.0,49.7,1000.0,30-Nov-23 13:49:41,182.0,Groceries
779218000456,PUREZA PIZZAS FLOUR WITH YEAST,PUREZA HARINA PIZZAS,1,0,748.761,21.0,906.001,50.11,1360.0,30-Nov-23 13:56:07,182.0,Groceries
779038701362,TARAGUI YERBA TARAGUI 500 GRS,TARAGUI YERBA TARAGU,500,0,928.802,21.0,1123.85,50.38,1690.0,30-Nov-23 15:15:13,184.0,Groceries
779168010125,LA HOJA YERBA LA HOJA 500 GRS,LA HOJA YERBA LA HOJ,500,0,190.909,21.0,231.0,47.19,340.0,04-Aug-22 09:38:56,185.0,Groceries
779048000037,LA TRANQUERA YERBA LA TRANQUERA 500 GRS,LA TRANQUERA YERBA L,500,0,123.959,21.0,149.99,53.34,230.0,28-Sep-21 12:22:37,175.0,Groceries
779271000018,AMANDA YERBA 500 GRS,AMANDA YERBA AMANDA,500,0,966.921,21.0,1169.974,50.43,1760.0,06-Dec-23 12:01:47,186.0,Groceries
779041100002,ROSAMONTE YERBA ROSAMONTE ESP. 500 GRS,ROSAMONTE YERBA ROSA,500,0,207.432,21.0,250.993,51.4,380.0,13-Jul-22 16:32:29,188.0,Groceries
779071000010,CBSE YERBA CBSE HIERBAS SERRANAS 500 GRS,CBSE YERBA CBSE HIER,500,0,138.843,21.0,168.0,42.86,240.0,12-Oct-21 12:47:02,189.0,Groceries
779007050727,NOBLEZA GAUCHA YERBA 500 GRS,NOBLEZA GAUCHA YERBA,500,0,758.677,21.0,917.999,51.42,1390.0,05-Dec-23 08:19:31,190.0,Groceries
779071000018,CBSE YERBA CBSE 500 GRS,CBSE YERBA CBSE 500,500,0,139.174,21.0,168.401,42.52,240.0,19-Oct-21 13:03:20,189.0,Groceries
779003602023,SI DIET SI DIET 600 ML,SI DIET SI DIET 600,600,0,994.56,21.0,1203.418,49.57,1800.0,31-Oct-23 11:23:59,191.0,Groceries
779112200013,VELEZ POWDERED SUGAR 250 GRS,VELEZ AZUCAR IMPALPA,250,0,405.785,21.0,491.0,50.71,740.0,11-Oct-23 15:37:52,172.0,Groceries
779218000488,PUREZA ENRICHED FLOUR 1 KG,PUREZA HARINA LEUDAN,1,0,628.099,21.0,760.0,50.0,1140.0,30-Nov-23 15:09:20,182.0,Groceries
779218000490,PUREZA FLOUR FOR BREAD WITH YEAST,PUREZA HARINA PANES,1,0,673.884,21.0,815.4,50.85,1230.0,30-Nov-23 13:57:29,182.0,Groceries
779218000152,CANUELAS FLOUR CANUELAS 000,CANUELAS HARINA CANU,1,0,434.711,21.0,526.0,50.19,790.0,30-Nov-23 14:02:41,194.0,Groceries
779015010078,LA VIRGINIA COFFEE CLASSIC INST 100,LA VIRGINIA CAFE CLA,100,0,816.0,21.0,987.36,49.89,1480.0,05-Oct-23 16:59:56,177.0,Groceries
761328729287,NESCAFE COFFEE DOLCA SUAVE P/BATIR 170 GRS,NESCAFE CAFE DOLCA S,170,0,1797.521,21.0,2175.0,50.34,3270.0,30-Nov-23 16:19:27,195.0,Groceries
779049099820,HILERET HILERET SWEET LIQUID 250 CC,HILERET HILERET SWEE,250,0,90.826,21.0,109.899,54.69,170.0,21-Oct-21 11:57:49,193.0,Groceries
761328729407,DOLCA COFFEE DOLCA  100 GRS,DOLCA CAFE DOLCA BAT,100,0,928.926,21.0,1124.0,50.36,1690.0,25-Oct-23 15:16:43,197.0,Groceries
779004066920,ARCOR COOKIES HOGARINAS BRAN X 3,ARCOR GALLETAS HOGAR,3,0,78.512,21.0,95.0,57.89,150.0,18-Nov-22 09:49:10,124.0,Groceries
779254025045,LEDESMA SUGAR LEDESMA SUPERIOR 1 K,LEDESMA AZUCAR LEDES,1,0,245.455,21.0,297.001,48.15,440.0,08-Mar-23 16:32:05,199.0,Groceries
779110000048,CHANGO SUGAR CHANGO 1 K,CHANGO AZUCAR CHANGO,1,0,211.5,21.0,255.915,32.86,340.0,06-Sep-22 11:21:01,200.0,Groceries
779008003821,SANCOR LONG LIFE MILK WHOLE,SANCOR LECHE LARGA V,1,0,404.28,21.0,489.179,59.45,780.0,03-Nov-23 11:10:27,156.0,Dairy
779008003718,SANCOR LONG LIFE MILK LOW FAT,SANCOR LECHE LARGA V,1,0,424.0,21.0,513.04,52.03,780.0,17-Nov-23 11:16:53,156.0,Dairy
779063900087,CUNNINGTON 1.50 LTS,CUNNINGTON CUNNINGTO,150,0,350.479,21.0,424.08,53.27,650.0,27-Nov-23 12:28:16,205.0,Drinks
779004092990,BAGLEY CHOCOLINAS 170 GRS,BAGLEY CHOCOLINAS BA,170,0,105.562,21.0,127.73,95.73,250.0,14-Oct-22 13:10:40,221.0,Groceries
779004011100,BAGLEY CHOCOLINAS BAGLEY 250 GRS,BAGLEY CHOCOLINAS BA,250,0,494.0,21.0,597.74,52.24,910.0,06-Dec-23 10:20:22,221.0,Groceries
779004099950,BAGLEY COOKIES BRAN X 3,BAGLEY GALLETAS SALV,642,0,679.0,21.0,821.59,49.71,1230.0,29-Nov-23 15:31:24,221.0,Groceries
779004087220,BAGLEY COOKIES TRAVIATA X 3,BAGLEY GALLETAS TRAV,303,0,350.0,21.0,423.5,60.57,680.0,29-Nov-23 15:30:51,221.0,Groceries
779004072510,ARCOR COOKIES SERRANITAS X 3,ARCOR GALLETAS SERRA,315,0,49.281,21.0,59.63,84.47,110.0,18-Nov-22 09:49:26,124.0,Groceries
779004037780,BAGLEY COOKIES CRIOLLITAS X 3,BAGLEY GALLETAS CRIO,300,0,438.017,21.0,530.001,47.17,780.0,23-Nov-23 16:42:32,221.0,Groceries
779004582388,GRANIX COOKIE LINSEED GRANIX 185 GRS,GRANIX GALLETA LINO,185,0,265.0,21.0,320.65,49.7,480.0,23-Nov-23 18:41:30,225.0,Groceries
77903501,OPEAR COOKIE OPEAR 55 GRS,OPERA GALLETA OPERA,55,0,245.455,21.0,297.001,51.51,450.0,23-Nov-23 17:00:08,226.0,Groceries
779004072030,ARCOR COOKIE MANA LEMON 145 GRS,ARCOR GALLETA MANA L,145,0,77.008,21.0,93.18,93.17,180.0,18-Nov-22 09:49:59,124.0,Groceries
779004053440,ARCOR COOKIE ARCOR FORMIS TRUITOS 72 GRS,ARCOR GALLETA ARCOR,72,0,45.34,21.0,54.861,54.94,85.0,18-Nov-22 09:50:15,124.0,Groceries
810886011119,TIA MARUCA COOKIE MARUQUITAS 160 GRS,TIA MARUCA GALLETA M,160,0,106.253,21.0,128.566,40.01,180.0,22-Mar-22 11:05:43,227.0,Groceries
779004582622,GRANIX COOKIE GRANIX SESAMO 185 GRS,GRANIX GALLETA GRANI,185,0,265.0,21.0,320.65,49.7,480.0,29-Nov-23 16:05:41,225.0,Groceries
762230082964,TERRABUSI COOKIE LINCOLN 153 GRS,TERRABUSI GALLETA TE,153,0,245.0,21.0,296.45,45.05,430.0,09-Nov-23 09:08:26,153.0,Groceries
779004053430,ARCOR COOKIE FORMIS CHOC. 72 GRS,ARCOR GALLETA ARCOR,72,0,58.184,21.0,70.403,70.45,120.0,18-Nov-22 09:50:23,124.0,Groceries
779004053420,ARCOR COOKIE FORMIS STRAWBERRY ARCOR 72 GRS,ARCOR GALLETA FORMIS,72,0,53.4,21.0,64.614,54.77,100.0,18-Nov-22 09:50:38,124.0,Groceries
779312316002,OBLITA COOKIE OBLITA STRAWBERRY 50 GRS,OBLITA GALLETA OBLIT,50,0,115.702,21.0,139.999,57.14,220.0,22-Nov-23 14:29:10,147.0,Groceries
779058023651,ARCOR SPONGE CAKE GODET MARMOLADO 500 GRS,ARCOR BISCOCHUELO GO,500,0,76.86,21.0,93.001,50.54,140.0,18-Nov-22 09:51:10,124.0,Groceries
779058062660,ARCOR SPONGE CAKE GODET CHOCOLATE 480 GRS,ARCOR BISCOCHUELO GO,480,0,85.124,21.0,103.0,55.34,160.0,18-Nov-22 09:51:19,124.0,Groceries
779058062641,ARCOR SPONGE CAKE GODET VANILLA 480 GRS,ARCOR BISCOCHUELO GO,480,0,68.595,21.0,83.0,56.63,130.0,18-Nov-22 09:51:27,124.0,Groceries
779058071740,ARCOR SALADIX PARMESANO 100 GRS,ARCOR SALADIX PARMES,100,0,338.843,21.0,410.0,51.22,620.0,23-Nov-23 17:02:21,124.0,Groceries
779058071680,ARCOR SALADIX CALABRESA 100 GRS,ARCOR SALADIX CALABR,100,0,338.843,21.0,410.0,51.22,620.0,23-Nov-23 17:02:13,124.0,Groceries
779217000043,PEPSICO COOKIES TODDY WITH CHOCOLATE SPARKLE,PEPSICO GALLETAS TOD,75,0,100.0,21.0,121.0,57.02,190.0,12-Nov-22 11:42:52,230.0,Groceries
762230086493,MONDELEZ COOKIES OREO 117 GRS,MONDELEZ GALLETAS OR,117,0,54.545,21.0,66.0,51.52,100.0,  -   -  : :,231.0,Groceries
762230084146,MONDELEZ COOKIES MINI OREOS 50 GRS,MONDELEZ GALLETAS MI,50,0,84.26,21.0,101.955,56.93,160.0,13-Apr-23 09:40:35,231.0,Groceries
779004093270,BAGLEY COOKIES MERENGADAS 93 GRS,BAGLEY GALLETAS MERE,93,0,91.12,21.0,110.255,49.65,165.0,14-Oct-22 12:40:05,221.0,Groceries
762220180866,MONDELEZ COOKIES PEPITOS ORIGINAL 119 GRS,MONDELEZ GALLETAS PE,118,0,87.603,21.0,106.0,50.94,160.0,23-Mar-22 13:32:06,231.0,Groceries
779062810268,MAURI VANILLAS MAURI 80 GRS,MAURI VAINILLAS MAUR,80,0,185.124,21.0,224.0,51.79,340.0,29-Nov-23 15:50:29,232.0,Groceries
779004582488,GRANIX COOKIES SURTIDAS FIESTA 350 GRS,GRANIX GALLETAS SURT,350,0,431.0,21.0,521.51,51.48,790.0,29-Nov-23 15:59:46,225.0,Groceries
779004582696,GRANIX ARITOS FRUTALES 130 GRS,GRANIX ARITOS FRUTAL,130,0,358.0,21.0,433.18,50.05,650.0,29-Nov-23 16:06:38,225.0,Groceries
779004500085,GRANIX COOKIES GRANOVITAS VANILLA 140 GRS,GRANIX GALLETAS GRAN,140,0,119.74,21.0,144.885,51.84,220.0,06-Mar-23 17:11:54,225.0,Groceries
779004500087,GRANIX COOKIE GRANOVITA ALGARROBA 142 GRS,GRANIX GALLETA GRANO,142,0,119.74,21.0,144.885,51.84,220.0,06-Mar-23 17:09:59,225.0,Groceries
779004500084,GRANIX COOKIE GRANOVITA LEMON 140 GRS,GRANIX GALLETA GRANO,140,0,154.545,21.0,186.999,81.82,340.0,06-Sep-23 14:28:25,225.0,Groceries
779004500086,GRANIX COOKIE GRANOVITA COCO 140 GRS,GRANIX GALLETA GRANO,140,0,212.269,21.0,256.845,51.84,390.0,06-Sep-23 13:19:18,225.0,Groceries
779803147112,MARLOMS POPCORN DULCE 95 GRS,MARLOMS POPCORN DULC,95,0,71.57,21.0,86.6,61.66,140.0,26-Jul-22 10:58:16,233.0,Groceries
779803147111,MARLOMS POPCORN FLAVOR BUTTER 100 GRS,MARLOMS POPCORN SABO,100,0,71.57,21.0,86.6,61.66,140.0,26-Jul-22 10:58:31,233.0,Groceries
779004582539,GRANIX COOKIE FRUTIGRAN OATS CHIA Y LINSEED 24,GRANIX GALLETA FRUTI,240,0,432.0,21.0,522.72,51.13,790.0,23-Nov-23 18:55:01,225.0,Groceries
779004500118,GRANIX COOKIES FRUTIGRAN OATS Y RAISINS 250 G,GRANIX GALLETAS FRUT,250,0,443.0,21.0,536.03,51.11,810.0,29-Nov-23 16:00:41,225.0,Groceries
779004500119,GRANIX COOKIES FRUTIGRAN BRAN 250 GRS,GRANIX GALLETAS FRUT,250,0,356.0,21.0,430.76,60.18,690.0,23-Nov-23 19:01:50,225.0,Groceries
779004582489,GRANIX COOKIES FRUTIGRAN CHIPS DE CHOCOLATES,GRANIX GALLETAS FRUT,255,0,483.0,21.0,584.43,52.29,890.0,29-Nov-23 16:01:11,225.0,Groceries
779004582345,GRANIX COOKIES FRUTIGRAN TROPICAL 250 GRS,GRANIX GALLETAS FRUT,250,0,572.0,21.0,692.12,51.71,1050.0,23-Nov-23 19:06:02,225.0,Groceries
779004582540,GRANIX COOKIES FRUTIGRAN SESAME SEEDS AMA,GRANIX GALLETAS FRUT,260,0,333.0,21.0,402.93,51.39,610.0,20-Sep-23 16:00:19,225.0,Groceries
779004500045,GRANIX BALONCITOS CHOCOLATADOS 150 GRS,GRANIX BALONCITOS CH,150,0,374.0,21.0,452.54,52.47,690.0,23-Nov-23 18:16:26,225.0,Groceries
779004500160,GRANIX SKARCHITOS 240 GRS,GRANIX SKARCHITOS 24,240,0,378.0,21.0,457.38,50.86,690.0,23-Nov-23 18:18:48,225.0,Groceries
779004074000,ARCOR COOKIES RECETAS DE LA ABUELA PEPAS MIN,ARCOR GALLETAS RECET,200,0,32.033,21.0,38.76,80.6,70.0,18-Nov-22 09:53:13,124.0,Groceries
779004000356,BAGLEY COOKIES REX 75 GRS,BAGLEY GALLETAS REX,75,0,276.0,21.0,333.96,49.72,500.0,06-Dec-23 10:14:57,221.0,Groceries
779040703147,AGUILA BANO DE REPOSTERIA WHITE 150 GRS,AGUILA BANO DE REPOS,150,0,644.628,21.0,780.0,50.0,1170.0,23-Nov-23 16:20:32,235.0,Groceries
779040703155,AGUILA BANO DE REPOSTERIA SEMIAMARGO 150 GRS,AGUILA BANO DE REPOS,150,0,644.628,21.0,780.0,50.0,1170.0,23-Nov-23 16:20:45,235.0,Groceries
779040703101,AGUILA CHOCOLATE TAZA 100 GRS,AGUILA CHOCOLATE TAZ,100,0,733.884,21.0,888.0,49.77,1330.0,23-Nov-23 17:27:14,235.0,General
779058032211,ARCOR CHOCOLATE GODET TAZA 100 GRS,ARCOR CHOCOLATE GODE,100,0,77.645,21.0,93.95,70.3,160.0,18-Nov-22 09:53:43,124.0,Groceries
779004092960,BAGLEY COOKIES SURTIDAS BAGLEY 400 GRS,BAGLEY GALLETTAS SUR,400,0,67.372,21.0,81.52,84.0,150.0,  -   -  : :,221.0,Groceries
77935274,ARCOR BARRITA CEREAL MIX YOGURT STRAWBERRY ARCO,ARCOR BARRITA CEREAL,28,0,28.926,21.0,35.0,57.14,55.0,18-Nov-22 09:54:27,124.0,Groceries
779007041171,GALLO ORO RICE 1 KG BOX,GALLO ORO ARROZ GALL,1,0,402.821,21.0,487.413,49.77,730.0,25-Aug-23 11:43:47,239.0,Groceries
779002200009,MANDISOVI RICE FINE  1 KG,MANDISOVI ARROZ  MAN,1,0,876.074,21.0,1060.05,50.94,1600.0,29-Nov-23 13:13:58,240.0,Groceries
779002200010,MANDISOVI RICE LARGO FINE 500 G,MANDISOVI ARROZ  MAN,500,0,470.669,21.0,569.509,51.01,860.0,29-Nov-23 13:26:31,240.0,Groceries
779491005660,CANALE TALLARINES CANALE 500 GRS,CANALE TALLARINES CA,500,0,70.157,21.0,84.89,53.14,130.0,08-Sep-22 12:30:27,243.0,Groceries
779007031829,LUCCHETTI TALLARINES 500 GRS,LUCCHETTI TALLARINES,500,0,563.058,21.0,681.3,45.31,990.0,05-Dec-23 10:47:50,157.0,Groceries
779007031828,LUCCHETTI SPAGHETTI 500 GRS,LUCCHETTI SPAGHETTI,500,0,246.51,21.0,298.277,50.87,450.0,14-Sep-23 12:53:09,157.0,Groceries
779007031830,LUCCHETTI BUCATTINI 500 GRS,LUCCHETTI BUCATTINI,500,0,164.0,21.0,198.44,51.18,300.0,18-May-23 15:23:52,157.0,Groceries
779007031833,LUCCHETTI NOODLES MOSTACHOL 500 GRS,LUCCHETTI FIDEOS MOS,500,0,563.058,21.0,681.3,45.31,990.0,05-Dec-23 10:47:13,157.0,Groceries
779007031834,LUCCHETTI NOODLES CODITO 500 G,LUCCHETTI FIDEOS LUC,500,0,426.942,21.0,516.6,47.12,760.0,19-Oct-23 19:13:05,157.0,Groceries
779239062070,GIACOMO CAPELETTINI  500 GRS,GIACOMO CAPELETTINI,500,0,1243.0,21.0,1504.03,45.61,2190.0,30-Nov-23 15:53:20,247.0,Groceries
779239062014,GIACOMO CAPELETTINI VERDURA 250 GRS,GIACOMO CAPELETTINI,250,0,561.0,21.0,678.81,50.26,1020.0,19-May-23 10:31:40,247.0,Groceries
779050319912,DOS HERMANOS RICE LARGO FINE 500 G,DOS HERMANOS ARROZ L,500,0,383.0,21.0,463.43,48.89,690.0,08-Nov-23 13:55:38,216.0,Groceries
779050319845,DOS HERMANOS RICE LARGO FINE 1KG,DOS HERMANOS ARROZ L,1,0,682.628,21.0,825.98,50.12,1240.0,08-Nov-23 12:03:38,216.0,Groceries
779007031748,MATARAZZO LASAGNA EASY  250 GRS,MATARAZZO LASAGNA FA,250,0,426.942,21.0,516.6,52.92,790.0,05-Dec-23 10:44:27,248.0,Groceries
779400059837,KNORR SOUP CREAM CORN AND PARSLEY  63 GR,KNORR SOPA CREMA CHO,67,0,120.397,21.0,145.68,57.88,230.0,20-Apr-22 16:19:46,102.0,House Cleaning
779400059829,"KNORR SOUP CREAM CHICKEN KNORR 64,5 GRS",KNORR SOPA CREMA POL,64,0,24.008,21.0,29.05,89.33,55.0,  -   -  : :,102.0,House Cleaning
779400000430,KNORR SOUP CREAM VEGETABLES KNORR 60 GRS,KNORR SOPA CREMA VER,60,0,101.653,21.0,123.0,46.34,180.0,23-Mar-22 16:16:21,102.0,House Cleaning
779400059826,KNORR SOUP CREAM ASPARAGUS KNORR 63 GRS,KNORR SOPA CREMA ESP,63,0,56.14,21.0,67.93,76.65,120.0,  -   -  : :,102.0,House Cleaning
779400059843,KNORR SOUP CREAM VEGETABLES LIGHT KNORR 29 GRS,KNORR SOPA CREMA VER,29,0,56.14,21.0,67.93,76.65,120.0,  -   -  : :,102.0,House Cleaning
779400059824,"KNORR SOUP CREAM SPINACHKNORR 67,5 GRS",KNORR SOPA CREMA ESP,67,0,56.14,21.0,67.93,76.65,120.0,  -   -  : :,102.0,House Cleaning
779400059840,KNORR SOUP CREAM VEGETABLES VARIAS  48 GRS,KNORR SOPA CREMA CEB,48,0,277.355,21.0,335.6,51.97,510.0,06-Sep-23 15:54:50,102.0,Groceries
779400059833,KNORR SOUP CREAM CHEESE KNORR 67 GRS,KNORR SOPA CREMA QUE,67,0,56.14,21.0,67.93,76.65,120.0,  -   -  : :,102.0,House Cleaning
779400059831,KNORR SOUP CREAM PEAS WITH HAM KNORR 64 G,KNORR SOPA CREMA ARV,64,0,56.14,21.0,67.93,76.65,120.0,  -   -  : :,102.0,House Cleaning
779400000433,KNORR SOUP CREAM SQUASH Y ROSEMARY  63GRS,KNORR SOPA CREMA ZAP,70,0,128.322,21.0,155.27,48.13,230.0,17-Mar-22 14:36:48,102.0,House Cleaning
779400059846,KNORR SOUP QUICK VEGETABLES 63,KNORR SOPA QUICK VEG,5,0,126.421,21.0,152.969,50.36,230.0,01-Jun-22 16:28:16,102.0,House Cleaning
779400059855,KNORR SOUP QUICK CORN KNORR,KNORR SOPA QUICK CHO,5,0,103.306,21.0,125.0,48.0,185.0,  -   -  : :,102.0,House Cleaning
779400059849,KNORR SOUP QUICK CHICKEN GRILLE MIX DE VEGETALE,KNORR SOPA QUICK POL,5,0,61.983,21.0,75.0,60.0,120.0,  -   -  : :,102.0,House Cleaning
779147602100,EGRAN CHICKPEAS EGRAN 500 GRS,EGRAN GARBANZOS EGRA,500,0,36.364,21.0,44.0,59.09,70.0,  -   -  : :,103.0,House Cleaning
779147605700,EGRAN PEAS EGRAN,EGRAN POROTOS ALUBIA,500,0,142.521,21.0,172.45,44.97,250.0,27-Apr-22 16:48:14,103.0,House Cleaning
779147603401,EGRAN LENTILS EGRAN 400 GRS,7791476034011,400,1,771.901,21.0,934.0,48.82,1390.0,06-Dec-23 15:47:34,103.0,House Cleaning
779147600900,SWEETENER EL POCILLO CLASSIC 180 ML,EGRAN ARVEJAS SECAS,500,0,186.898,21.0,226.147,50.34,340.0,16-May-23 11:21:53,103.0,Groceries
779147608100,EGRAN WHEAT BURGOL EGRAN 500 GRS,EGRAN TRIGO BURGOL E,500,0,65.289,21.0,79.0,64.56,130.0,  -   -  : :,103.0,Groceries
779015069644,ALICANTE FLAVOR CUBES VEGETABLES,ALICANTE CALDO P/SAB,10,0,42.0,21.0,50.82,116.45,110.0,11-Oct-23 22:13:49,174.0,Groceries
779015043935,ALICANTE FLAVOR IN POWDER  FOUR CHEESES ALICAN,ALICANTE SABOR EN PO,1,0,57.4,21.0,69.454,58.38,110.0,05-Oct-23 17:28:20,174.0,Groceries
779015046540,ALICANTE GROUND CUMIN ALICANTE 25 GRS,ALICANTE COMINO MOLI,25,0,279.0,21.0,337.59,51.07,510.0,30-Nov-23 15:40:10,174.0,Groceries
779015053523,ALICANTE GROUND WALNUT ALICANTE 25 GRS,ALICANTE NUEZ MOSCAD,25,0,385.95,21.0,467.0,47.75,690.0,16-Aug-23 21:24:27,174.0,Groceries
779015047030,ALICANTE CONDIMENT FOR RICE 25 GR,ALICANTE CONDIMENTO,25,0,173.0,21.0,209.33,52.87,320.0,17-Nov-23 14:37:28,174.0,Groceries
779015069605,ALICANTE SAUCE 4 CHEESES P/PREPARAR 3,ALICANTE SALSA 4 QUE,37,0,198.347,21.0,240.0,50.0,360.0,19-Apr-23 11:56:32,174.0,Groceries
779015054018,ALICANTE OREGANO 25 GRS,ALICANTE OREGANO ALI,25,0,258.0,21.0,312.18,50.55,470.0,17-Nov-23 14:48:41,174.0,Groceries
779015040505,ALICANTE GROUND CHILI ALICANTE 25 GRS,ALICANTE AJI TRITURA,25,0,22.868,21.0,27.67,62.63,45.0,  -   -  : :,174.0,Groceries
779015054525,ALICANTE PARSLEY DESHIDRATADO 25 GRS,ALICANTE PEREJIL DES,25,0,264.463,21.0,320.0,50.0,480.0,16-Aug-23 21:13:39,174.0,Groceries
779015057034,ALICANTE PROVINZAL AJO Y PARSLEY DESHIDRATADO,ALICANTE PROVENZAL A,50,0,21.992,21.0,26.61,200.64,80.0,  -   -  : :,174.0,Groceries
779015044534,ALICANTE CONDIMENTP/PREPARAR CHIMICHURRI AL,ALICANTE CONDIMENTO,50,0,19.992,21.0,24.19,50.89,36.5,  -   -  : :,174.0,Groceries
779400059764,KNORR DEHYDRATED CHICKEN'S BROTH KNORR 57,KNORR CALDO DE GALLI,57,0,29.38,21.0,35.55,68.78,60.0,  -   -  : :,102.0,Groceries
779400059762,KNORR DEHYDRATED BEEF'S BROTH KNORR 57 GR,KNORR CALDO DE CARNE,57,0,29.579,21.0,35.79,67.64,60.0,  -   -  : :,102.0,Groceries
779400059768,KNORR DEHYDRATED BEEF'S BROTH KNORR 19,KNORR CALDO SABOR CA,19,0,20.868,21.0,25.25,58.42,40.0,01-Jun-22 16:31:36,102.0,Groceries
