id,recount,route,period,fee,electric meter,addresses,longitude,latitude,date,time,previous consumption,accumulated consumption,consumption,kw/h price,kw/h <2500,kw/h <7500,kw/h > 7500,total
330167,2,6137,1,t2,10612184,Bº 32 VIV. MZ.G,"-28,049982","-56,007655",5/1/2021,11:55:00,618883,639906,21023,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 14.914,12","$ 27.767,62"
330483,2,6137,2,t2,10612184,Bº 32 VIV. MZ.G,"-28,049958","-56,007675",2/3/2021,7:52:00,639906,653569,13663,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 4.956,04","$ 17.809,54"
333117,2,6137,5,t2,10612184,Bº 32 VIV. MZ.G,"-28,049945","-56,007635",3/9/2021,8:38:00,653569,676564,22995,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 17.582,24","$ 30.435,74"
333687,2,6137,6,t2,10612184,Bº 32 VIV. MZ.G,"-28,049942","-56,007597",4/11/2021,10:37:00,676564,691349,14785,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 6.474,11","$ 19.327,61"
332511,2,6137,4,t2,10612184,Bº 32 VIV. MZ.G,"-28,049915","-56,007658",5/7/2021,9:01:00,691349,708092,16743,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 9.123,28","$ 21.976,78"
331106,2,6137,3,t2,10612184,Bº 32 VIV. MZ.G,"-28,049903","-56,007698",3/5/2021,12:59:00,708092,724619,16527,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 8.831,03","$ 21.684,53"
331730,2,6137,3,t2,10612184,Bº 32 VIV. MZ.G,"-28,049903","-56,007698",3/5/2021,12:59:00,724619,742768,18149,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 11.025,60","$ 23.879,10"
1516733,8,878,6,t3,10415609,BºESPERAN. G:70V-M:K1-C:8,"-27,547976","-58,788852",15/12/2021,8:11:00,275508,298186,22678,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 18.421,13","$ 32.224,63"
1534462,8,878,1,t3,10415609,BºESPERAN. G:70V-M:K1-C:8,"-27,547915","-58,788769",17/2/2021,8:28:00,298186,315335,17149,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 10.387,50","$ 24.191,00"
1530775,8,878,2,t3,10415609,BºESPERAN. G:70V-M:K1-C:8,"-27,547903","-58,788765",15/4/2021,8:17:00,315335,333503,18168,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 11.868,10","$ 25.671,60"
1513571,8,878,4,t3,10415609,BºESPERAN. G:70V-M:K1-C:8,"-27,547877","-58,788877",18/8/2021,9:57:00,333503,347714,14211,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.118,58","$ 19.922,08"
1509124,8,878,3,t3,10415609,BºESPERAN. G:70V-M:K1-C:8,"-27,547818","-58,78886",15/6/2021,9:00:00,347714,366842,19128,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 13.262,98","$ 27.066,48"
1533516,8,878,5,t3,10415609,BºESPERAN. G:70V-M:K1-C:8,"-27,547579","-58,788933",19/10/2021,12:17:00,366842,386577,19735,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 14.144,96","$ 27.948,46"
829447,4,6730,3,t3,10019868,LOS CIENTO OCHO 1475,"-29,717358","-57,090092",24/5/2021,11:00:00,312239,327329,15090,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 7.395,77","$ 21.199,27"
829171,4,6730,2,t3,10019868,LOS CIENTO OCHO 1475,"-29,717297","-57,090264",16/3/2021,11:08:00,327329,350089,22760,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 18.540,28","$ 32.343,78"
828892,4,6730,1,t3,10019868,LOS CIENTO OCHO 1475,"-29,717275","-57,090248",23/1/2021,9:23:00,350089,362605,12516,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 3.655,75","$ 17.459,25"
829723,4,6730,4,t3,10019868,LOS CIENTO OCHO 1475,"-29,717267","-57,089912",19/7/2021,10:12:00,362605,382343,19738,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 14.149,31","$ 27.952,81"
829984,4,6730,5,t3,10019868,LOS CIENTO OCHO 1475,"-29,717255","-57,089915",16/9/2021,10:18:00,382343,396590,14247,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.170,89","$ 19.974,39"
830282,4,6730,6,t3,10019868,LOS CIENTO OCHO 1475,"-29,717254","-57,089927",18/11/2021,12:25:00,396590,419745,23155,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 19.114,22","$ 32.917,72"
338875,2,6140,6,t3,10534936,ALBERDI S/N,"-28,058449","-56,016014",8/11/2021,9:45:00,676823,689602,12779,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 4.037,89","$ 17.841,39"
335583,2,6140,3,t3,10534936,ALBERDI S/N,"-28,058442","-56,016005",7/5/2021,11:43:00,689602,707484,17882,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 11.452,55","$ 25.256,05"
336410,2,6140,3,t3,10534936,ALBERDI S/N,"-28,058442","-56,016005",7/5/2021,11:43:00,707484,729953,22469,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 18.117,46","$ 31.920,96"
338044,2,6140,5,t3,10534936,ALBERDI S/N,"-28,058418","-56,015998",6/9/2021,12:40:00,729953,743885,13932,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 5.713,20","$ 19.516,70"
334068,2,6140,1,t3,10534936,ALBERDI S/N,"-28,058403","-56,016044",6/1/2021,10:05:00,743885,761350,17465,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 10.846,65","$ 24.650,15"
337226,2,6140,4,t3,10534936,ALBERDI S/N,"-28,058305","-56,015987",6/7/2021,10:23:00,761350,774609,13259,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 4.735,33","$ 18.538,83"
334770,2,6140,2,t3,10534936,ALBERDI S/N,"-28,058243","-56,016056",4/3/2021,11:09:00,774609,788819,14210,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.117,13","$ 19.920,63"
720544,4,4691,3,t2,10518413,PASAJE LEANDRO ALEM 295,"-29,144232","-59,253175",21/5/2021,12:07:00,418058,433911,15853,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 7.919,11","$ 20.772,61"
720946,4,4691,5,t2,10518413,PASAJE LEANDRO ALEM 295,"-29,144099","-59,253128",22/9/2021,14:35:00,433911,449401,15490,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 7.427,97","$ 20.281,47"
721145,4,4691,6,t2,10518413,PASAJE LEANDRO ALEM 295,"-29,143979","-59,253153",19/11/2021,13:33:00,449401,470981,21580,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 15.667,74","$ 28.521,24"
720146,4,4691,1,t2,10518413,PASAJE LEANDRO ALEM 295,"-29,143969","-59,253133",21/1/2021,12:03:00,470981,491716,20735,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 14.524,46","$ 27.377,96"
720745,4,4691,4,t2,10518413,PASAJE LEANDRO ALEM 295,"-29,143963","-59,253433",17/7/2021,9:30:00,491716,505159,13443,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 4.658,38","$ 17.511,88"
720343,4,4691,2,t2,10518413,PASAJE LEANDRO ALEM 295,"-29,14393","-59,253497",17/3/2021,19:25:00,505159,529157,23998,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 18.939,29","$ 31.792,79"
777935,4,6150,4,t4,10535735,AVDA SAN MARTIN Y 1RA. JUNTA,"-28,049326","-56,013296",20/7/2021,8:29:00,484845,499720,14875,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 8.058,38","$ 23.761,88"
777406,4,6150,3,t4,10535735,AVDA SAN MARTIN Y 1RA. JUNTA,"-28,04902","-56,01334",17/5/2021,11:46:00,499720,522079,22359,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 20.429,43","$ 36.132,93"
778626,4,6150,6,t4,10535735,AVDA SAN MARTIN Y 1RA. JUNTA,"-28,048994","-56,013362",18/11/2021,12:51:00,522079,537693,15614,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 9.279,94","$ 24.983,44"
777129,4,6150,2,t4,10535735,AVDA SAN MARTIN Y 1RA. JUNTA,"-28,048994","-56,013348",17/3/2021,7:58:00,537693,556618,18925,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 14.753,03","$ 30.456,53"
776780,4,6150,1,t4,10535735,AVDA SAN MARTIN Y 1RA. JUNTA,"-28,048993","-56,013318",19/1/2021,14:57:00,556618,579549,22931,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 21.374,94","$ 37.078,44"
778237,4,6150,5,t4,10535735,AVDA SAN MARTIN Y 1RA. JUNTA,"-28,048987","-56,013323",16/9/2021,15:34:00,579549,601466,21917,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 19.698,80","$ 35.402,30"
715756,4,4687,2,t1,60164269,JUJUY 388,"-29,140824","-59,249191",17/3/2021,15:01:00,271551,292695,21144,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.877,62","$ 25.707,97"
716453,4,4687,6,t1,60164269,JUJUY 388,"-29,140549","-59,249417",18/11/2021,11:41:00,292695,316126,23431,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.725,62","$ 28.555,97"
716279,4,4687,5,t1,60164269,JUJUY 388,"-29,140516","-59,249418",17/9/2021,9:55:00,316126,333863,17737,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.634,89","$ 21.465,24"
715584,4,4687,1,t1,60164269,JUJUY 388,"-29,140158","-59,249238",25/1/2021,12:00:00,333863,357711,23848,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 17.244,91","$ 29.075,26"
715930,4,4687,3,t1,60164269,JUJUY 388,"-29,140096","-59,249159",18/5/2021,16:46:00,357711,371635,13924,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.886,56","$ 16.716,91"
716105,4,4687,4,t1,60164269,JUJUY 388,"-29,140093","-59,249302",19/7/2021,16:41:00,371635,386361,14726,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 5.885,29","$ 17.715,64"
1157619,6,5945,5,t4,10528821,PARADA ACUÑA RUTA 25,"-29,880969","-57,980253",12/10/2021,9:30:00,294568,309700,15132,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 8.483,20","$ 24.186,70"
1157145,6,5945,4,t4,10528821,PARADA ACUÑA RUTA 25,"-29,796176","-58,08189",8/8/2021,20:18:00,309700,325328,15628,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 9.303,08","$ 25.006,58"
1155630,6,5945,2,t4,10528821,PARADA ACUÑA RUTA 25,"-29,796174","-58,081895",4/4/2021,19:27:00,325328,344040,18712,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 14.400,94","$ 30.104,44"
1155091,6,5945,1,t4,10528821,PARADA ACUÑA RUTA 25,"-29,796162","-58,081846",7/2/2021,21:37:00,344040,360879,16839,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 11.304,87","$ 27.008,37"
1158797,6,5945,6,t4,10528821,PARADA ACUÑA RUTA 25,"-29,796149","-58,081861",7/12/2021,7:54:00,360879,380887,20008,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 16.543,22","$ 32.246,72"
1156418,6,5945,3,t4,10528821,PARADA ACUÑA RUTA 25,"-29,796117","-58,081931",21/6/2021,19:09:00,380887,398028,17141,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 11.804,07","$ 27.507,57"
991658,5,6152,2,t3,10536420,Bº CESAREO NAVAJAS,"-28,052435","-56,034412",25/3/2021,10:17:00,535909,557433,21524,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 16.744,37","$ 30.547,87"
992279,5,6152,2,t3,10536420,Bº CESAREO NAVAJAS,"-28,052435","-56,034412",25/3/2021,10:17:00,557433,572284,14851,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 7.048,50","$ 20.852,00"
993502,5,6152,4,t3,10536420,Bº CESAREO NAVAJAS,"-28,052416","-56,034757",23/7/2021,10:57:00,572284,586852,14568,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 6.637,30","$ 20.440,80"
992880,5,6152,3,t3,10536420,Bº CESAREO NAVAJAS,"-28,052397","-56,034747",26/5/2021,8:46:00,586852,601911,15059,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 7.350,73","$ 21.154,23"
994120,5,6152,5,t3,10536420,Bº CESAREO NAVAJAS,"-28,052374","-56,034827",23/9/2021,12:13:00,601911,624398,22487,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 18.143,61","$ 31.947,11"
994751,5,6152,6,t3,10536420,Bº CESAREO NAVAJAS,"-28,052278","-56,034836",23/11/2021,10:22:00,624398,638311,13913,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 5.685,59","$ 19.489,09"
991104,5,6152,1,t3,10536420,Bº CESAREO NAVAJAS,"-28,052173","-56,035269",25/1/2021,8:03:00,638311,655798,17487,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 10.878,61","$ 24.682,11"
1369533,7,4890,1,t1,10521681,SARGENTO CABRAL 517,"-29,151977","-59,266447",8/2/2021,15:23:00,577199,597263,20064,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 12.532,70","$ 24.363,05"
1370020,7,4890,3,t1,10521681,SARGENTO CABRAL 517,"-29,151915","-59,266429",9/6/2021,10:07:00,597263,617791,20528,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 13.110,52","$ 24.940,87"
1369775,7,4890,2,t1,10521681,SARGENTO CABRAL 517,"-29,151894","-59,266806",9/4/2021,10:39:00,617791,631166,13375,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.202,89","$ 16.033,24"
1370509,7,4890,5,t1,10521681,SARGENTO CABRAL 517,"-29,151873","-59,266514",9/10/2021,7:18:00,631166,645625,14459,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 5.552,79","$ 17.383,14"
1370265,7,4890,4,t1,10521681,SARGENTO CABRAL 517,"-29,151861","-59,266705",11/8/2021,13:01:00,645625,667041,21416,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.216,34","$ 26.046,69"
1370751,7,4890,6,t1,10521681,SARGENTO CABRAL 517,"-29,147882","-59,267699",10/12/2021,8:19:00,667041,686621,19580,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.929,97","$ 23.760,32"
950707,5,5010,1,t4,10785182,C.VALLEJOS S-N,"-27,277563","-58,244943",30/1/2021,7:51:00,282409,296704,14295,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 7.099,64","$ 22.803,14"
952851,5,5010,3,t4,10785182,C.VALLEJOS S-N,"-27,277561","-58,244945",26/5/2021,13:35:00,296704,315117,18413,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 13.906,69","$ 29.610,19"
958919,5,5010,5,t4,10785182,C.VALLEJOS S-N,"-27,277431","-58,244986",27/9/2021,9:21:00,315117,331467,16350,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 10.496,55","$ 26.200,05"
959842,5,5010,2,t4,10785182,C.VALLEJOS S-N,"-27,27697","-58,245127",23/3/2021,9:52:00,331467,351301,19834,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 16.255,60","$ 31.959,10"
949320,5,5010,6,t4,10785182,C.VALLEJOS S-N,"-27,276884","-58,245355",24/11/2021,11:43:00,351301,368268,16967,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 11.516,45","$ 27.219,95"
955839,5,5010,4,t4,10785182,C.VALLEJOS S-N,"-27,276771","-58,244861",23/7/2021,13:05:00,368268,391237,22969,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 21.437,76","$ 37.141,26"
533891,3,6146,1,t4,60089873,Bº 35 VIV MZ 7A CASA 5,"-28,060429","-56,025142",16/1/2021,8:42:00,487278,507046,19768,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 16.146,50","$ 31.850,00"
537208,3,6146,5,t4,60089873,Bº 35 VIV MZ 7A CASA 5,"-28,060395","-56,025228",14/9/2021,8:10:00,507046,524384,17338,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 12.129,71","$ 27.833,21"
536454,3,6146,4,t4,60089873,Bº 35 VIV MZ 7A CASA 5,"-28,060233","-56,025579",16/7/2021,9:57:00,524384,545627,21243,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 18.584,68","$ 34.288,18"
537884,3,6146,6,t4,60089873,Bº 35 VIV MZ 7A CASA 5,"-28,060217","-56,025524",11/11/2021,12:12:00,545627,569380,23753,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 22.733,71","$ 38.437,21"
534718,3,6146,2,t4,60089873,Bº 35 VIV MZ 7A CASA 5,"-28,06007","-56,025495",13/3/2021,9:22:00,569380,582728,13348,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 5.534,24","$ 21.237,74"
535524,3,6146,3,t4,60089873,Bº 35 VIV MZ 7A CASA 5,"-28,059956","-56,025533",14/5/2021,8:47:00,582728,597987,15259,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 8.693,13","$ 24.396,63"
1537872,8,894,2,t1,10449969,BO.237 V. EX A.CLUB MZ:K C:432,"-27,504329","-58,832116",15/4/2021,10:18:00,146002,165638,19636,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.999,71","$ 23.830,06"
1534782,8,894,1,t1,10449969,BO.237 V. EX A.CLUB MZ:K C:432,"-27,504128","-58,832177",17/2/2021,9:41:00,165638,183886,18248,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.271,23","$ 22.101,58"
1529612,8,894,5,t1,10449969,BO.237 V. EX A.CLUB MZ:K C:432,"-27,504098","-58,832188",18/10/2021,9:31:00,183886,198088,14202,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 5.232,75","$ 17.063,10"
1541210,8,894,4,t1,10449969,BO.237 V. EX A.CLUB MZ:K C:432,"-27,504087","-58,832191",19/8/2021,8:41:00,198088,218140,20052,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 12.517,76","$ 24.348,11"
1532097,8,894,3,t1,10449969,BO.237 V. EX A.CLUB MZ:K C:432,"-27,504081","-58,832201",15/6/2021,8:41:00,218140,234605,16465,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 8.050,86","$ 19.881,21"
1091580,6,1046,2,t3,10425486,ZAPIOLA 3952,"-27,48729","-58,804679",8/4/2021,9:31:00,586586,609936,23350,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 19.397,55","$ 33.201,05"
1122139,6,1046,3,t3,10425486,ZAPIOLA 3952,"-27,487277","-58,80483",2/6/2021,12:37:00,609936,633317,23381,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 19.442,59","$ 33.246,09"
1103488,6,1046,5,t3,10425486,ZAPIOLA 3952,"-27,487258","-58,804747",5/10/2021,9:25:00,633317,654093,20776,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 15.657,53","$ 29.461,03"
1091376,6,1046,1,t3,10425486,ZAPIOLA 3952,"-27,487227","-58,804581",4/2/2021,8:39:00,654093,673764,19671,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 14.051,96","$ 27.855,46"
1101394,6,1046,4,t3,10425486,ZAPIOLA 3952,"-27,487198","-58,804835",5/8/2021,11:36:00,673764,692121,18357,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 12.142,72","$ 25.946,22"
112611,1,6132,1,t4,10505648,Bº 75 VIV. MZ.G CASA 16,"-28,041187","-56,01429",22/2/2021,8:44:00,385684,402067,16383,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 10.551,10","$ 26.254,60"
113290,1,6132,5,t4,10505648,Bº 75 VIV. MZ.G CASA 16,"-28,04117","-56,014323",22/10/2021,10:36:00,402067,424560,22493,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 20.650,93","$ 36.354,43"
112780,1,6132,2,t4,10505648,Bº 75 VIV. MZ.G CASA 16,"-28,041168","-56,014046",22/4/2021,9:41:00,424560,441257,16697,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 11.070,14","$ 26.773,64"
112950,1,6132,3,t4,10505648,Bº 75 VIV. MZ.G CASA 16,"-28,04116","-56,014069",25/6/2021,11:55:00,441257,457560,16303,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 10.418,86","$ 26.122,36"
113120,1,6132,4,t4,10505648,Bº 75 VIV. MZ.G CASA 16,"-28,041149","-56,01409",27/8/2021,10:20:00,457560,475198,17638,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 12.625,61","$ 28.329,11"
113459,1,6132,6,t4,10505648,Bº 75 VIV. MZ.G CASA 16,"-28,041125","-56,014327",23/12/2021,10:14:00,475198,488363,13165,"$ 1,653","$ 3.306,00","$ 12.397,50","$ 5.231,75","$ 20.935,25"
595744,3,7095,4,t1,10656164,Bº 25 VIV. -CASA 20,"-28,005959","-57,59551",22/7/2021,11:37:00,634263,651732,17469,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 9.301,15","$ 21.131,50"
597310,3,7095,6,t1,10656164,Bº 25 VIV. -CASA 20,"-28,00548","-57,595245",17/11/2021,10:45:00,651732,671808,20076,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 12.547,64","$ 24.377,99"
596517,3,7095,5,t1,10656164,Bº 25 VIV. -CASA 20,"-28,005462","-57,595246",21/9/2021,9:07:00,671808,695431,23623,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.964,72","$ 28.795,07"
594967,3,7095,3,t1,10656164,Bº 25 VIV. -CASA 20,"-28,005459","-57,595244",20/5/2021,17:26:00,695431,708598,13167,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 3.943,87","$ 15.774,22"
594196,3,7095,2,t1,10656164,Bº 25 VIV. -CASA 20,"-27,989239","-57,599859",18/3/2021,16:04:00,708598,722468,13870,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.819,31","$ 16.649,66"
529775,3,6142,5,t2,10198566,BO. 325 VIV. MZ:M C: 27,"-28,058707","-56,023724",9/9/2021,9:30:00,290764,303336,12572,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 3.479,92","$ 16.333,42"
528748,3,6142,2,t2,10198566,BO. 325 VIV. MZ:M C: 27,"-28,058676","-56,023678",9/3/2021,9:47:00,303336,324207,20871,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 14.708,46","$ 27.561,96"
528467,3,6142,1,t2,10198566,BO. 325 VIV. MZ:M C: 27,"-28,058653","-56,023725",11/1/2021,8:16:00,324207,340818,16611,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 8.944,68","$ 21.798,18"
530115,3,6142,6,t2,10198566,BO. 325 VIV. MZ:M C: 27,"-28,05863","-56,023814",9/11/2021,7:48:00,340818,360447,19629,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 13.028,04","$ 25.881,54"
529086,3,6142,3,t2,10198566,BO. 325 VIV. MZ:M C: 27,"-28,058603","-56,023768",10/5/2021,10:18:00,360447,381188,20741,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 14.532,57","$ 27.386,07"
529431,3,6142,4,t2,10198566,BO. 325 VIV. MZ:M C: 27,"-28,058592","-56,023871",12/7/2021,9:27:00,381188,395436,14248,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 5.747,54","$ 18.601,04"
999003,5,6197,3,t2,10538004,Bº 1000 VDAS. CALLE 1 CASA 2,"-27,571526","-56,675314",11/6/2021,9:57:00,359434,377447,18013,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 10.841,59","$ 23.695,09"
998349,5,6197,1,t2,10538004,Bº 1000 VDAS. CALLE 1 CASA 2,"-27,571479","-56,67572",19/2/2021,16:29:00,377447,399302,21855,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 16.039,82","$ 28.893,32"
999332,5,6197,4,t2,10538004,Bº 1000 VDAS. CALLE 1 CASA 2,"-27,571388","-56,675586",3/8/2021,10:14:00,399302,422837,23535,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 18.312,86","$ 31.166,36"
999988,5,6197,6,t2,10538004,Bº 1000 VDAS. CALLE 1 CASA 2,"-27,571378","-56,675649",29/11/2021,8:00:00,422837,439806,16969,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 9.429,06","$ 22.282,56"
999659,5,6197,5,t2,10538004,Bº 1000 VDAS. CALLE 1 CASA 2,"-27,571292","-56,675686",4/10/2021,10:53:00,439806,454273,14467,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 6.043,85","$ 18.897,35"
998676,5,6197,2,t2,10538004,Bº 1000 VDAS. CALLE 1 CASA 2,"-27,571266","-56,675729",27/4/2021,10:17:00,454273,470057,15784,"$ 1,353","$ 2.706,00","$ 10.147,50","$ 7.825,75","$ 20.679,25"
722788,4,4693,3,t1,10518948,CHILE 1340,"-29,151037","-59,256215",21/5/2021,15:53:00,174314,193387,19073,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 11.298,61","$ 23.128,96"
723553,4,4693,6,t1,10518948,CHILE 1340,"-29,150865","-59,25623",20/11/2021,8:22:00,193387,215081,21694,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 14.562,54","$ 26.392,89"
723299,4,4693,5,t1,10518948,CHILE 1340,"-29,150707","-59,25612",21/9/2021,16:15:00,215081,230467,15386,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 6.707,19","$ 18.537,54"
723042,4,4693,4,t1,10518948,CHILE 1340,"-29,150649","-59,256183",22/7/2021,12:09:00,230467,244084,13617,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 4.504,25","$ 16.334,60"
722277,4,4693,1,t1,10518948,CHILE 1340,"-29,150634","-59,256171",22/1/2021,11:03:00,244084,260220,16136,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 7.641,16","$ 19.471,51"
722532,4,4693,2,t1,10518948,CHILE 1340,"-29,150123","-59,255903",18/3/2021,17:02:00,260220,282610,22390,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 15.429,27","$ 27.259,62"
112975,1,6132,3,t1,10534417,BO.EPAM 10 VIV.CASA 04,"-28,046823","-56,021741",25/6/2021,9:09:00,621076,644125,23049,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.249,92","$ 28.080,27"
113315,1,6132,5,t1,10534417,BO.EPAM 10 VIV.CASA 04,"-28,046806","-56,021826",22/10/2021,7:53:00,644125,664064,19939,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 12.377,04","$ 24.207,39"
113484,1,6132,6,t1,10534417,BO.EPAM 10 VIV.CASA 04,"-28,046799","-56,021852",23/12/2021,8:06:00,664064,687578,23514,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 16.828,98","$ 28.659,33"
112635,1,6132,1,t1,10534417,BO.EPAM 10 VIV.CASA 04,"-28,04679","-56,021777",22/2/2021,12:21:00,687578,711500,23922,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 17.337,07","$ 29.167,42"
113145,1,6132,4,t1,10534417,BO.EPAM 10 VIV.CASA 04,"-28,046759","-56,021892",27/8/2021,7:58:00,711500,727477,15977,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 7.443,16","$ 19.273,51"
112805,1,6132,2,t1,10534417,BO.EPAM 10 VIV.CASA 04,"-28,046731","-56,021667",22/4/2021,7:16:00,727477,746023,18546,"$ 1,245","$ 2.490,60","$ 9.339,75","$ 10.642,33","$ 22.472,68"
335014,2,6140,2,t3,10536030,ARTURO NAVAJAS 355,"-28,054236","-56,020685",5/3/2021,10:36:00,594425,618364,23939,"$ 1,453","$ 2.906,00","$ 10.897,50","$ 20.253,37","$ 34.056,87"
