id,client,aynom,address,fee,equipment,model,identifier,port1,port1 serie,port1 modelo,port2,port2 serie,port2 modelo,portal,locality,zip code,charge date,discharge date,status,location
151,581367748,CAR ABETH,BO. 244 V. L.SECA S:J MZ:93,6,510433341,5231331,5011120,600469896,621535,5000446,600450719,9255320,5000442,1024,Capital,3400,14.03.2022,31.12.9999,ALTA,20659999
152,071120254,ROD STAVO,BO. 310V.L.SECA MZ:123,16,,,,,,,,,,1024,Capital,3400,08.06.2010,21.01.2021,BAJA,10221071
153,328361948,LEN JOSE,BO. 244 V. L.SECA S:G PA,16,510433304,5231294,5011120,600468410,620258,5000446,600450682,9255283,5000442,1024,Capital,3400,21.03.2022,31.12.9999,ALTA,20661277
154,315519725,MON BARRI,BO. 244 V. L.SECA MZ:93 S:F,16,510075123,713953,5010066,,,,,,,1024,Capital,3400,08.06.2010,31.12.9999,ALTA,10222315
155,172306080,AP SECA,BO. LAGUNA SECA,13,510281609,5083936,5010147,600152855,580313,5000442,600152854,580312,5000442,1024,Capital,3400,29.11.2018,31.12.9999,ALTA,20519577
156,229264321,SOS ANDRA,BO. 119 V. L. SECA S:I,16,510386210,4351701,5011120,600334603,9165580,5000442,,,,1028,Capital,3400,03.08.2022,31.12.9999,ALTA,20681091
157,921577703,GON ROSA,BO. 212 V. L. SECA S:4,16,510406561,4739824,5011120,600508389,634208,5000446,600358720,9189698,5000442,1028,Capital,3400,10.08.2022,31.12.9999,ALTA,20682530
158,370329926,ROM STAVO,BO. 212 V. L. SECA S:2,16,510440833,5238200,5011120,600508268,634087,5000446,600475354,9262965,5000442,1028,Capital,3400,12.08.2022,31.12.9999,ALTA,20683491
159,662136377,FLE ATRIZ,BO. 212 V. L. SECA S:5,16,510431437,5229427,5011120,600448716,9253317,5000442,,,,1028,Capital,3400,15.02.2022,31.12.9999,ALTA,20656205
160,099436770,MAR CRUZ,BO. 212 V. L. SECA M:9-S,16,510431439,5229429,5011120,600467835,618787,5000446,600448718,9253319,5000442,1028,Capital,3400,15.02.2022,31.12.9999,ALTA,20655341
161,261282016,BAE YNTIA,BO. 119 V. L. SECA S:E,16,510404966,4738229,5011120,600355720,9186698,5000442,,,,1028,Capital,3400,08.06.2010,31.12.9999,ALTA,10440261
162,431206761,ZEB UMIDA,BO. 119 V. L. SECA,16,510234414,1213216,5010436,600157362,451591,5000446,600003926,9031440,5000442,1028,Capital,3400,15.03.2011,31.12.9999,ALTA,20258183
163,906178131,MEN SABEL,BO. 60 VIV. MZ:3,16,510284585,2455612,5011120,600508374,634193,5000446,600130882,9083512,5000442,1032,Capital,3400,01.08.2022,31.12.9999,ALTA,20680424
164,384330139,LOP ORENA,BO. 60 V. SAN PANTALEON S:1,16,510431394,5229384,5011120,600466938,618290,5000446,600448673,9253274,5000442,1032,Capital,3400,11.02.2022,31.12.9999,ALTA,20655750
165,307226416,LEV IGUEL,BO.162V.L.SECA,16,510225133,4961660,5010131,,,,,,,1032,Capital,3400,08.06.2010,31.12.9999,ALTA,10971307
166,216651121,CAB RIANA,BO. 148 V. L. SECA ST:31,16,510433050,5231040,5011120,600503628,629592,5000446,600450409,9255010,5000442,1036,Capital,3400,01.07.2022,31.12.9999,ALTA,20674401
167,803511744,UME ELBA,BO. 148 V. L. SECA S:37,16,510406569,4739832,5011120,600508372,634191,5000446,600358728,9189706,5000442,1036,Capital,3400,05.08.2022,31.12.9999,ALTA,20680284
168,566108434,SAU NTINA,BO. 215 V. L. SECA S:24,16,510440457,5237824,5011120,600508250,634069,5000446,600474978,9262589,5000442,1036,Capital,3400,05.08.2022,31.12.9999,ALTA,20681827
169,821334713,FLO ANDRA,BO. 17 DE AGO. EPAM MZ:211 S:A,16,510431987,5229977,5011120,600468338,619588,5000446,600449285,9253886,5000442,1036,Capital,3400,19.02.2022,31.12.9999,ALTA,20656516
170,405330717,QUI ARMEN,RECONQUISTA 2460,16,510291966,2538017,5010713,600468302,619552,5000446,600196140,9102150,5000442,1041,Capital,3400,23.02.2022,31.12.9999,ALTA,20657560
171,866251735,BRU OLINA,RECONQUISTA 2472,16,510093075,920784,5010096,600056361,378044,5000446,,,,1041,Capital,3400,16.02.2022,31.12.9999,ALTA,20656646
172,951314361,OBR ANESA,AV. C. CORRENT 3148,16,510440510,5237877,5011120,600475031,9262642,5000442,,,,1046,Capital,3400,01.08.2022,31.12.9999,ALTA,20680494
173,942104529,BIL CEDES,AV. C. CORRENT 3050,16,510391991,4482198,5011120,600341132,9172109,5000442,,,,1046,Capital,3400,01.08.2022,31.12.9999,ALTA,20680479
174,744206760,VAL MARIA,GUAYANAS 4053,16,510233707,1138092,5010436,600037951,9030724,5000442,600178858,432585,5000446,1046,Capital,3400,12.08.2014,31.12.9999,ALTA,20351688
175,843297216,ESP AGROS,AV. C. CORRENT 3148 PA,16,510432830,5230820,5011120,600466939,618291,5000446,600450177,9254778,5000442,1046,Capital,3400,02.03.2022,31.12.9999,ALTA,20658367
176,306112375,EST PCION,BO. 322 V. L. SECA MZ:126 S:E,16,510406557,4739820,5011120,600508269,634088,5000446,600358716,9189694,5000442,1051,Capital,3400,13.08.2022,31.12.9999,ALTA,20683395
177,853339484,ROM ACELI,BO. 322 V. L. SECA MZ:127 S:C,16,510364113,3952052,5011120,600503604,629568,5000446,600302800,9143509,5000442,1051,Capital,3400,08.07.2022,31.12.9999,ALTA,20675507
178,014111837,GIM JULIO,BO. 322 V. L. SECA S:E MZ:126,16,510339904,2968219,5011120,600508361,634180,5000446,600218472,9124482,5000442,1051,Capital,3400,02.08.2022,31.12.9999,ALTA,20680655
179,767144604,ALM LAURA,BO. 82 V. F. J. QUINTANA MZ:31A,16,510440773,5238140,5011120,600508438,634257,5000446,600475294,9262905,5000442,1054,Capital,3400,09.08.2022,31.12.9999,ALTA,20682203
180,820129675,VAL ARMEN,BO. 100 V. F.J QUIN G:5 MZ:C,16,510440463,5237830,5011120,600474984,9262595,5000442,,,,1054,Capital,3400,01.08.2022,31.12.9999,ALTA,20680310
181,748223204,TOM TALIA,BO. F. J. QUINTANA MZ:B,16,510432807,5230797,5011120,600468259,619509,5000446,600450154,9254755,5000442,1054,Capital,3400,25.02.2022,31.12.9999,ALTA,20658185
182,405567442,ACE BERTO,YUCATAN 3597,16,510431980,5229970,5011120,600468331,619581,5000446,600449278,9253879,5000442,1054,Capital,3400,18.02.2022,31.12.9999,ALTA,20654162
183,507126271,ALM ATRIZ,INGLATERRA 3742,16,510433782,5231772,5011120,600470323,622551,5000446,600451170,9255771,5000442,1054,Capital,3400,22.03.2022,31.12.9999,ALTA,20661637
184,127124509,LOP CENTA,BO. 155V 17 AGO MZ:78,16,510438956,5236323,5011120,600504095,629756,5000446,600473475,9261086,5000442,1061,Capital,3400,22.07.2022,31.12.9999,ALTA,20677623
185,338370629,VAL ABETH,BO. 17 DE AGO. MZ:C S:8,16,510388589,4450840,5011120,600504093,629754,5000446,600336894,9167871,5000442,1061,Capital,3400,22.07.2022,31.12.9999,ALTA,20677921
186,207240261,ROM ANDRO,RAMOS MEJIA 2941,16,510427839,4957232,5011120,600503630,629594,5000446,600446205,9250806,5000442,1065,Capital,3400,01.07.2022,31.12.9999,ALTA,20674380
187,637308106,ARA AVIER,BO. 169 V. L. SECA S:65,16,510224011,995099,5010436,600461361,606777,5000446,600065573,9028115,5000442,1065,Capital,3400,03.02.2022,31.12.9999,ALTA,20654536
188,016997830,BAR MAURA,M. ALBERTI 3443,16,510440509,5237876,5011120,600508364,634183,5000446,600475030,9262641,5000442,1071,Capital,3400,02.08.2022,31.12.9999,ALTA,20680654
189,717999999,ORT OMASA,LAS PIEDRAS 3279,16,,,,,,,,,,1071,Capital,3400,10.06.2010,31.12.9999,ALTA,10402717
190,723182960,QUA ERNAN,LAS PIEDRAS 3040,18,,,,,,,,,,1071,Capital,3400,10.06.2010,31.12.9999,ALTA,10402723
191,874231107,PED ESTER,PJE. LARREA 3587,16,510433359,5231349,5011120,600469870,621509,5000446,600450740,9255341,5000442,1071,Capital,3400,15.03.2022,31.12.9999,ALTA,20656665
192,284134566,FER QUINA,PJE. LARREA 3593,16,510432784,5230774,5011120,600468309,619559,5000446,600450131,9254732,5000442,1071,Capital,3400,24.02.2022,31.12.9999,ALTA,20657370
193,955260379,MAR BRADO,BO. LOMA LINDA EPAM 36 V. MZ:J-A-1,16,510094059,9717950,5010042,600512856,638575,5000446,,,,1075,Capital,3400,24.08.2022,31.12.9999,ALTA,20684642
194,185260635,SOS ALDO,BO. LOMA LINDA EPAM MZ:G-2,16,510392058,4482265,5011120,600467795,618747,5000446,600341199,9172176,5000442,1075,Capital,3400,05.03.2022,31.12.9999,ALTA,20659115
195,979414937,ACU LVINA,BO.167V.L.SECA M:535,16,510440511,5237878,5011120,600508373,634192,5000446,600475032,9262643,5000442,1081,Capital,3400,01.08.2022,31.12.9999,ALTA,20680544
196,814470981,KAP O NOÉ,BO. 206 V. L. SECA ST:39,16,510432805,5230795,5011120,600468261,619511,5000446,600450152,9254753,5000442,1081,Capital,3400,26.02.2022,31.12.9999,ALTA,20658329
197,625833288,IBA AVIER,206 V.MZ.160 S-44 C-174,16,510045945,4936806,5010131,,,,,,,1081,Capital,3400,10.06.2010,31.12.9999,ALTA,10126625
198,629114652,IPR NDRES,BO. 206 V. L. SECA S:44,16,510431423,5229413,5011120,600448702,9253303,5000442,,,,1081,Capital,3400,15.02.2022,31.12.9999,ALTA,20656155
199,484378102,RAM ACELI,MATHEU 3052 PB,16,510441588,5238937,5011120,600512798,638517,5000446,600476194,9263805,5000442,1086,Capital,3400,30.08.2022,31.12.9999,ALTA,20685806
200,568567094,GON STINO,ANDALUCIA 3072,16,,,,,,,,,,1086,Capital,3400,15.06.2010,22.11.2019,BAJA,10098568
201,448669013,ROB AMONA,JUAN J. CASTELLI 3125,16,510343445,2971760,5011120,600503560,629524,5000446,600223116,9129126,5000442,1091,Capital,3400,25.07.2022,31.12.9999,ALTA,20678095
202,930148329,VIL YRIAM,PERGAMINO 3364,16,510440518,5237885,5011120,600508379,634198,5000446,600475039,9262650,5000442,1091,Capital,3400,05.08.2022,31.12.9999,ALTA,20680464
203,725391407,ESC CIANA,JUAN JOSE PASO 3108,16,510440826,5238193,5011120,600508464,634283,5000446,600475347,9262958,5000442,1091,Capital,3400,08.08.2022,31.12.9999,ALTA,20682114
204,561161411,BLA ALINA,CORINTO 3055,16,510438927,5236294,5011120,600504084,629745,5000446,600473446,9261057,5000442,1092,Capital,3400,21.07.2022,31.12.9999,ALTA,20674987
205,735442538,ROM CUALA,ZAPATA 4200,18,510325046,2938617,5011120,600381130,543183,5000446,600193719,9099729,5000442,1092,Capital,3400,13.03.2019,31.12.9999,ALTA,20530312
206,172183246,ALF LADIS,BO. 232 V. L. SECA S:21,16,510339111,2967426,5011120,600287474,510024,5000446,600217679,9123689,5000442,1096,Capital,3400,05.08.2022,31.12.9999,ALTA,20680988
207,955140911,GIM ELENA,BO. 232 V. L. SECA S:41,16,510440160,5237527,5011120,600508371,634190,5000446,600474679,9262290,5000442,1096,Capital,3400,05.08.2022,31.12.9999,ALTA,20680497
208,669171469,CAC ARMEN,BO. 232 V. L. SECA S:19,16,510247022,1513595,5010436,600508441,634260,5000446,600015875,9039076,5000442,1096,Capital,3400,09.08.2022,31.12.9999,ALTA,20682021
209,357312550,BLA RIANO,BO. 232 V. L. SECA ST:18,14,510004214,1023990,5010436,600270245,492800,5000446,600270039,9028583,5000442,1096,Capital,3400,03.08.2022,31.12.9999,ALTA,20679503
210,309112083,INS EDGAR,GASCON 2512,14,510438917,5236284,5011120,600504054,629715,5000446,600473435,9261046,5000442,1097,Capital,3400,15.07.2022,31.12.9999,ALTA,20676453
211,647202667,ALE RAMON,BO. 70 V L. SECA MZ:1,16,510401580,4407442,5011120,600469897,621536,5000446,600351993,9182971,5000442,1097,Capital,3400,14.03.2022,31.12.9999,ALTA,20660125
212,379275854,CAR RDINA,BO. 335 V. PIRAYUI EPAM MZ:J1,16,510331847,2945418,5011120,600509028,632847,5000446,600205752,9111762,5000442,1102,Capital,3400,03.08.2022,31.12.9999,ALTA,20678002
213,082247989,AGU ATRIZ,BO. 40 V. PIRAYUI MZ:2,16,510116031,2829858,5010113,600506781,632000,5000446,,,,1102,Capital,3400,30.07.2022,31.12.9999,ALTA,20677584
214,589223449,VER VIANA,BO. 52 V. PIRAYUI MZ:O G:VI,16,510440060,5237427,5011120,600507645,633564,5000446,600474579,9262190,5000442,1102,Capital,3400,23.08.2022,31.12.9999,ALTA,20681864
215,487249376,VAL SABEL,BO. 235 V PIRAYUI MZ:R-2,16,510431531,5229521,5011120,600468230,619680,5000446,600448816,9253417,5000442,1102,Capital,3400,04.03.2022,31.12.9999,ALTA,20657696
216,849237429,MAR CEDES,BO. 200 V. PIRAYUI MZ:C,16,510218932,632940,5010096,600507651,633570,5000446,,,,1105,Capital,3400,19.08.2022,31.12.9999,ALTA,20684384
217,824240465,BAR ELICA,BO. 200 V. PIRAYUI MZ:F GR:C,16,510218767,633110,5010096,600470173,622011,5000446,,,,1105,Capital,3400,21.03.2022,31.12.9999,ALTA,20660460
218,719102123,AYB RIQUE,BO. 100 V. PIRAYUI MZ:20B,16,510195105,559646,5010096,600506754,631973,5000446,600272318,8944989,5000442,1106,Capital,3400,26.07.2022,31.12.9999,ALTA,20678469
219,094200900,POR ERINA,BO. 200 V. PIRAYUI MZ:26B/B,16,510440564,5237931,5011120,600507571,633490,5000446,600475085,9262696,5000442,1106,Capital,3400,23.08.2022,31.12.9999,ALTA,20682919
220,953233401,LOP TIANA,BO. 100 V. PIRAYUI M:21-B,16,510431532,5229522,5011120,600467445,618397,5000446,600448817,9253418,5000442,1106,Capital,3400,14.02.2022,31.12.9999,ALTA,20655098
221,409318486,FER ANUEL,BO. 200 V. PIRAYUI,16,510274547,2297348,5010436,600467368,618320,5000446,600113157,9065787,5000442,1106,Capital,3400,02.02.2022,31.12.9999,ALTA,20654168
222,494128679,ACO ESTER,BO. 100 V. PIRAYUI MZ:21B,16,510430971,5228961,5011120,600467696,618648,5000446,600448231,9252832,5000442,1106,Capital,3400,14.02.2022,31.12.9999,ALTA,20655922
223,285274830,LEZ LAURA,BO. 200 V. PIRAYUI G:D MZ:4E,16,510219086,575140,5010096,600507575,633494,5000446,,,,1108,Capital,3400,13.08.2022,31.12.9999,ALTA,20683361
224,213301422,QUI LAURA,BO. 200 V. PIRAYUI G:D MZ:4F,16,510441510,5238859,5011120,600514664,639869,5000446,600476116,9263727,5000442,1108,Capital,3400,29.08.2022,31.12.9999,ALTA,20685256
225,107266801,VEL EDHIT,BO. 200 V. PIRAYUI M:4G,16,510219100,575181,5010096,600506237,631587,5000446,,,,1108,Capital,3400,27.07.2022,31.12.9999,ALTA,20679054
226,215123741,CEN ROSA,BO. 200 V. PIRAYUI G:II M:32B,16,510421526,4924954,5011120,600514667,639872,5000446,600433938,9243441,5000442,1111,Capital,3400,29.08.2022,31.12.9999,ALTA,20685261
227,251271898,LEI ARISA,BO. 200 V. PIRAYUI G:D M:4/F,16,510441509,5238858,5011120,600514673,639878,5000446,600476115,9263726,5000442,1111,Capital,3400,29.08.2022,31.12.9999,ALTA,20685327
228,913306448,DE AVIER,CALLE 446 6255,16,510432684,5230674,5011120,600470171,622009,5000446,600450028,9254629,5000442,1111,Capital,3400,25.03.2022,31.12.9999,ALTA,20655015
229,718306880,J. S.A.,RUTA NAC. N12 KM 1027,6,510423332,4932393,5010713,600466561,617813,5000446,600436150,9245653,5000442,1111,Capital,3400,04.02.2022,31.12.9999,ALTA,20654668
230,095307163,MAC S.R.L,BO. PIRAYUI,6,510440041,5237408,5011120,600507614,633533,5000446,600474560,9262171,5000442,1115,Capital,3400,12.08.2022,31.12.9999,ALTA,20682922
231,723139055,AQU NICIA,BO. 100 V. PIRAYUI MZ:F S:5,16,510303170,2931485,5011120,600509029,632848,5000446,600185010,9091020,5000442,1115,Capital,3400,03.08.2022,31.12.9999,ALTA,20677150
232,652666046,OZI AQUEL,BO. 50 V. LOMAS MZ:C,16,510242159,1396860,5010436,600467654,618606,5000446,,,,1115,Capital,3400,15.02.2022,31.12.9999,ALTA,20656190
233,496108449,DEL STHER,BO. 100 V. PIRAYUI MZ:5 G:E,16,510430961,5228951,5011120,600448221,9252822,5000442,,,,1115,Capital,3400,14.02.2022,31.12.9999,ALTA,20655924
234,944180230,GOM ESTER,BO. 228 V. SAN ROQUE M:M,16,510438619,5235986,5011120,600507655,633574,5000446,600472635,9260246,5000442,1116,Capital,3400,27.07.2022,31.12.9999,ALTA,20677452
235,983921305,ECH CELSA,BO. SAN ROQUE 52 VIV MZ:B,16,510096722,4342818,5010163,600506238,631588,5000446,,,,1116,Capital,3400,27.07.2022,31.12.9999,ALTA,20677485
236,580203409,ALB ANGEL,AV. PTE. ARTURO FRONDIZI 3473,6,510438604,5235971,5011120,600505198,630755,5000446,600472620,9260231,5000442,1121,Capital,3400,11.07.2022,31.12.9999,ALTA,20673248
237,866233973,VER BRIEL,LORETO 5045,16,510441498,5238847,5011120,600507652,633571,5000446,600476104,9263715,5000442,1121,Capital,3400,23.08.2022,31.12.9999,ALTA,20640495
238,187930021,DOM ATRIZ,LORETO 5035,16,510441496,5238845,5011120,600507657,633576,5000446,600476102,9263713,5000442,1121,Capital,3400,23.08.2022,31.12.9999,ALTA,20657193
239,997213652,BER ULIAN,BO. 147 V. L. SECA ST:75,16,510284202,2455229,5011120,600510360,636379,5000446,600130201,9082831,5000442,1121,Capital,3400,16.08.2022,31.12.9999,ALTA,20682639
240,567180876,MAI ABIAN,CUBA 5161 P:1,16,510340553,2968868,5011120,600458815,605068,5000446,600219121,9125131,5000442,1121,Capital,3400,08.11.2021,31.12.9999,ALTA,20639933
241,218283021,LIS PABLO,AV. MAIPU 4351 MZ:1,16,510424036,4926769,5010713,600509016,632835,5000446,600447777,9252378,5000442,1124,Capital,3400,02.08.2022,31.12.9999,ALTA,20632139
242,215396180,RAD ARINE,AV. MAIPU 2995 P:2,16,510399631,4399765,5011120,600467716,618668,5000446,600348533,9179510,5000442,1124,Capital,3400,16.02.2022,31.12.9999,ALTA,20655496
243,653176188,OVE RICIA,YOFRE 2917,16,510092125,5429101,5010131,600467691,618643,5000446,,,,1124,Capital,3400,17.02.2022,31.12.9999,ALTA,20656191
244,991266803,ROM SABET,BO. F. J. QUINTANA G:1 MZ:120,16,510119125,572656,5010096,600509058,632877,5000446,600314795,8952990,5000442,1128,Capital,3400,05.08.2022,31.12.9999,ALTA,20681354
245,860334180,LEZ RISEL,BO. 100 V. F.J QUIN MZ:19B G.4,16,510431527,5229517,5011120,600448811,9253412,5000442,,,,1132,Capital,3400,07.02.2022,31.12.9999,ALTA,20654929
246,570282020,BEN EDITH,BO. 100 V. SERANTES MZ:B GR:11,16,510084856,8123215,5010131,600468163,619613,5000446,,,,1132,Capital,3400,02.03.2022,31.12.9999,ALTA,20657856
247,259245656,VAL ITATI,BO. 387 V. DR. MONT. MZ:60,16,510110008,6186113,5010131,600507484,633403,5000446,,,,1136,Capital,3400,05.08.2022,31.12.9999,ALTA,20679841
248,704252741,VAL MABEL,BO. 400 V. MONT. 67V. MZ:66,16,510441493,5238842,5011120,600476099,9263710,5000442,,,,1136,Capital,3400,23.08.2022,31.12.9999,ALTA,20684097
249,110146639,PAR NELLY,BO. 387 V. DR. MONT. MZ:59,16,510440549,5237916,5011120,600510351,636370,5000446,600475070,9262681,5000442,1136,Capital,3400,16.08.2022,31.12.9999,ALTA,20682958
250,105354391,CEN AGALI,BO. 49 V.F.J QUINT MZ:15-B/23,16,510069496,9772901,5010042,600506236,631586,5000446,,,,1141,Capital,3400,27.07.2022,31.12.9999,ALTA,20679052
251,640402605,LEZ ULINA,BO. 100 V. F.J QUIN MZ:5,16,510098808,694930,5010096,600466556,617808,5000446,,,,1141,Capital,3400,03.02.2022,31.12.9999,ALTA,20654541
252,581144608,ALM ROSA,BO. 40 V. PIRAYUI MZ:2-B,16,510106251,911015,5010066,600469832,621271,5000446,,,,1141,Capital,3400,29.03.2022,31.12.9999,ALTA,20661848
253,015142379,TOL LOISA,BO. F. J. QUINTANA MZ:17G G:6,16,510339953,2968268,5011120,600318378,528366,5000446,600218521,9124531,5000442,1145,Capital,3400,03.08.2022,31.12.9999,ALTA,20680657
254,052774681,BEN ICTOR,BO. 100 V. F.J QUIN MZ:8 S:B1,16,510334827,2963142,5011120,600470182,622020,5000446,600211050,9117060,5000442,1145,Capital,3400,21.03.2022,31.12.9999,ALTA,20660826
255,501223216,SOT STAVO,CALLE 481 3950,16,510432681,5230671,5011120,600469837,621276,5000446,600450025,9254626,5000442,1145,Capital,3400,28.03.2022,31.12.9999,ALTA,20650916
256,357831039,ROM ENCIO,16 DE August 4286,16,510435375,5233365,5011120,600452916,9257517,5000442,,,,1151,Capital,3400,19.05.2022,31.12.9999,ALTA,20668966
257,704639523,GAL CISCA,AV. MAIPU 5005,2,510432679,5230669,5011120,600468514,620362,5000446,600450023,9254624,5000442,1151,Capital,3400,14.03.2022,31.12.9999,ALTA,20451940
258,251230091,SAL ABIAN,BO. 100 V. F.J QUIN M:141B,16,510257359,1775848,5010436,600509027,632846,5000446,600024480,9047681,5000442,1155,Capital,3400,03.08.2022,31.12.9999,ALTA,20681113
259,130285542,STA LIANA,BO. 100 V. F.J QUIN MZ:143A,16,510420459,4923887,5011120,600509067,632886,5000446,600432711,9242214,5000442,1155,Capital,3400,02.08.2022,31.12.9999,ALTA,20677628
260,277354517,RIS ANUEL,BO. 40 V F.J.QUINT MZ:142 S:3,16,510112887,939128,5010151,600470204,622042,5000446,,,,1155,Capital,3400,04.04.2022,31.12.9999,ALTA,20663182
261,170289035,VAL LVIRA,BO. 387 V. DR. MONT. MZ:40,16,510440550,5237917,5011120,600510348,636367,5000446,600475071,9262682,5000442,1161,Capital,3400,16.08.2022,31.12.9999,ALTA,20683144
262,413330720,BLA TONIO,BO. DR. MONTAÑA M:40,16,510402397,4408259,5011120,600509062,632881,5000446,600353311,9184289,5000442,1161,Capital,3400,02.08.2022,31.12.9999,ALTA,20679691
263,728289032,OJE GUELA,BO. 46V. DR.MONTAÑA MZ:42-A,16,510400699,4406561,5011120,600467670,618622,5000446,600351012,9181990,5000442,1161,Capital,3400,28.03.2022,31.12.9999,ALTA,20660238
264,780278890,MON ATRIZ,BO. 400 V. MONT. MZ:80,16,510440042,5237409,5011120,600507493,633412,5000446,600474561,9262172,5000442,1166,Capital,3400,09.08.2022,31.12.9999,ALTA,20682240
265,472223211,MEN CIELA,BO. 387 V. DR. MONT. MZ:63,16,510093715,9769588,5010042,600505162,630719,5000446,,,,1166,Capital,3400,18.07.2022,31.12.9999,ALTA,20676699
266,338175245,ACE RENZO,BO. 24 V. DR MONT. M:76,16,510422554,4925982,5011120,600467677,618629,5000446,600434685,9244188,5000442,1166,Capital,3400,11.02.2022,31.12.9999,ALTA,20655664
267,414282010,NAV RAUL,CALLE 857 5000,16,510404623,4737886,5011120,600467673,618625,5000446,600355377,9186355,5000442,1171,Capital,3400,28.03.2022,31.12.9999,ALTA,20659636
268,433307168,SAS DELMA,J. M. AGUIRRE 6045,6,510423853,4926586,5010713,600499637,625240,5000446,600447591,9252192,5000442,1176,Capital,3400,20.05.2022,31.12.9999,ALTA,20665384
269,935330644,ESP LEDAD,F. VARELA 5484,16,510411195,4749440,5011120,600507483,633402,5000446,600362356,9193334,5000442,1176,Capital,3400,05.08.2022,31.12.9999,ALTA,20680470
270,165340359,VAL STINA,F. VARELA 5805,16,510250092,1549805,5010436,600468172,619622,5000446,600016496,9039697,5000442,1176,Capital,3400,24.02.2022,31.12.9999,ALTA,20657168
271,101368267,SAN NACIO,BO. PRIV. DOS LUNAS II,16,510407877,4712643,5010713,600507529,633448,5000446,600453987,9258588,5000442,1211,Capital,3400,08.08.2022,31.12.9999,ALTA,20680813
272,478286849,AYA FREDO,BO. PRIV. DOS LUNAS II,16,510423459,4926192,5010713,600468468,620316,5000446,600436269,9245772,5000442,1211,Capital,3400,10.03.2022,31.12.9999,ALTA,20659955
273,666319714,ROB RIQUE,BO. PRIV. LAG. SOTO SUR MZ:C1,16,510438633,5236000,5011120,600504555,629612,5000446,600472649,9260260,5000442,1212,Capital,3400,30.06.2022,31.12.9999,ALTA,20671600
274,048312092,DAN L MAR,BO. PRIV. LAG. SOTO SUR MZ:C/1,16,510438623,5235990,5011120,600504554,629611,5000446,600472639,9260250,5000442,1212,Capital,3400,30.06.2022,31.12.9999,ALTA,20672324
