Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
DYDXUSDT,7fbd00f3,2022-11-11 01:02:53,10,Close Long,Limit,Trade,824.1,1.875,1.875,0.0001,0.15451875,7420e4e0
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,166.9,1.860,Market,0.0006,0.1862604,aa560d0a
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,1121.3,1.860,Market,0.0006,1.2513708,c0ab9c30
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,0.1,1.860,Market,0.0006,0.0001116,75063c05
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,1,1.860,Market,0.0006,0.001116,67c16084
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,0.1,1.860,Market,0.0006,0.0001116,9314cc72
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,0.3,1.860,Market,0.0006,0.0003348,0bc8bde0
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,1,1.860,Market,0.0006,0.001116,5beb393c
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,6.9,1.860,Market,0.0006,0.0077004,15220b6e
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,40.6,1.860,Market,0.0006,0.0453096,cf24dd30
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,24.2,1.860,Market,0.0006,0.0270072,b2a6e07c
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,5.1,1.860,Market,0.0006,0.0056916,5ca07371
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,2,1.860,Market,0.0006,0.002232,0e4eaac3
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,3.8,1.860,Market,0.0006,0.0042408,32861b83
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,1.2,1.860,Market,0.0006,0.0013392,bcc7def8
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,0.1,1.860,Market,0.0006,0.0001116,30405e25
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,5,1.860,Market,0.0006,0.00558,96659f1c
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,6.8,1.860,Market,0.0006,0.0075888,0c8a1207
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,8.9,1.860,Market,0.0006,0.0099324,b55472fa
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,35.2,1.855,Market,0.0006,0.0391776,ca0d24a7
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,692.5,1.855,Market,0.0006,0.7707525,06ccee91
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,108.2,1.855,Market,0.0006,0.1204266,98420cf1
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,202.7,1.855,Market,0.0006,0.2256051,d97850c2
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,347.4,1.855,Market,0.0006,0.3866562,8a06bab3
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,230.8,1.855,Market,0.0006,0.2568804,8cd97f59
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,4.9,1.855,Market,0.0006,0.0054537,b773e162
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,3.4,1.855,Market,0.0006,0.0037842,61c9b72b
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,981.3,1.855,Market,0.0006,1.0921869,5243ce4a
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,83,1.855,Market,0.0006,0.092379,7d6b8405
DYDXUSDT,c485e311,2022-11-11 00:59:05,10,Open Long,Market,Trade,517,1.855,Market,0.0006,0.575421,ebb57c92
DYDXUSDT,4e8047af,2022-11-10 18:56:38,10,Close Long,Limit,Trade,1539,1.740,1.740,0.0001,0.267786,98b6bec0
DYDXUSDT,4e8047af,2022-11-10 18:56:37,10,Close Long,Limit,Trade,902.3,1.740,1.740,0.0001,0.1570002,73f54d1f
DYDXUSDT,4e8047af,2022-11-10 18:56:36,10,Close Long,Limit,Trade,1924.8,1.740,1.740,0.0001,0.3349152,f9ed782b
DYDXUSDT,4e8047af,2022-11-10 18:56:36,10,Close Long,Limit,Trade,178.8,1.740,1.740,0.0001,0.0311112,c7313cd8
DYDXUSDT,4e8047af,2022-11-10 18:56:33,10,Close Long,Limit,Trade,106.2,1.740,1.740,0.0001,0.0184788,b9721e8f
DYDXUSDT,c6d9f39e,2022-11-10 18:55:45,10,Open Long,Market,Trade,3015.6,1.725,Market,0.0006,3.121146,4233bede
DYDXUSDT,c6d9f39e,2022-11-10 18:55:45,10,Open Long,Market,Trade,0.6,1.725,Market,0.0006,0.000621,504e570f
DYDXUSDT,c6d9f39e,2022-11-10 18:55:45,10,Open Long,Market,Trade,36.5,1.725,Market,0.0006,0.0377775,58adb9bc
DYDXUSDT,c6d9f39e,2022-11-10 18:55:45,10,Open Long,Market,Trade,434.1,1.725,Market,0.0006,0.4492935,f58d9710
DYDXUSDT,c6d9f39e,2022-11-10 18:55:45,10,Open Long,Market,Trade,1164.3,1.725,Market,0.0006,1.2050505,989571a1
DOGEUSDT,acd7fb91,2022-11-10 13:30:55,10,Close Long,Limit,Trade,63484,0.09100,0.09100,0.0001,0.5777044,37e09bb5
DOGEUSDT,acd7fb91,2022-11-10 13:30:55,10,Close Long,Limit,Trade,1,0.09100,0.09100,0.0001,9.1e-06,6cdca72b
DOGEUSDT,acd7fb91,2022-11-10 13:30:55,10,Close Long,Limit,Trade,26201,0.09100,0.09100,0.0001,0.2384291,6eda247b
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,2287,0.09020,Market,0.0006,0.12377244,6fd864ea
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,1000,0.09020,Market,0.0006,0.05412,05a0c8c4
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,1,0.09020,Market,0.0006,5.412e-05,4219096e
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,1987,0.09020,Market,0.0006,0.10753644,681641bd
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,1,0.09020,Market,0.0006,5.412e-05,84c4729c
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,2,0.09020,Market,0.0006,0.00010824,577bebb3
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,5,0.09020,Market,0.0006,0.0002706,66b9d183
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,1,0.09020,Market,0.0006,5.412e-05,0c7a9527
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,8,0.09020,Market,0.0006,0.00043296,400002f6
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,19,0.09020,Market,0.0006,0.00102828,b1e394b3
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,5,0.09020,Market,0.0006,0.0002706,0e82e879
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,17997,0.09010,Market,0.0006,0.97291782,720cfd84
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,9,0.09010,Market,0.0006,0.00048654,14cc473d
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,111,0.09010,Market,0.0006,0.00600066,c9f39c1a
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,15000,0.09010,Market,0.0006,0.8109,29cff1fd
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,26431,0.09010,Market,0.0006,1.42885986,e9f2bc48
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,111,0.09010,Market,0.0006,0.00600066,bc13b2ab
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,205,0.09010,Market,0.0006,0.0110823,9dc473a0
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,139,0.09010,Market,0.0006,0.00751434,3b25bec8
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,1813,0.09010,Market,0.0006,0.09801078,c1269d9e
DOGEUSDT,3dfae9e2,2022-11-10 13:30:52,10,Open Long,Market,Trade,22554,0.08990,Market,0.0006,1.21656276,b1c3975f
SRMUSDT,0350a8e1,2022-11-10 12:14:26,10,Close Long,Limit,Trade,2890.9,0.375,0.375,0.0001,0.10840875,563aa1ae
SRMUSDT,0350a8e1,2022-11-10 12:14:26,10,Close Long,Limit,Trade,5131.8,0.375,0.375,0.0001,0.1924425,9ee79290
SRMUSDT,0350a8e1,2022-11-10 12:14:26,10,Close Long,Limit,Trade,9432.3,0.375,0.375,0.0001,0.35371125,485358e0
SRMUSDT,0350a8e1,2022-11-10 12:14:26,10,Close Long,Limit,Trade,5992.6,0.375,0.375,0.0001,0.2247225,7c851f7e
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,1160,0.372,Market,0.0006,0.258912,010648f4
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,1237.2,0.372,Market,0.0006,0.27614304,057b72fe
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,473.2,0.372,Market,0.0006,0.10561824,95ec536d
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,1084.5,0.372,Market,0.0006,0.2420604,7a2f3ee3
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,732.9,0.372,Market,0.0006,0.16358328,8de92da5
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,35.2,0.372,Market,0.0006,0.00785664,ab9e6264
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,52.2,0.372,Market,0.0006,0.01165104,acef1eda
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,653.8,0.372,Market,0.0006,0.14592816,674b729a
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,949.9,0.372,Market,0.0006,0.21201768,4ca21fab
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,6389.6,0.371,Market,0.0006,1.42232496,d11149a9
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,999.9,0.371,Market,0.0006,0.22257774,6ced4d57
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,3879.1,0.371,Market,0.0006,0.86348766,bade56d1
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,6.8,0.370,Market,0.0006,0.0015096,cb84e53a
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,51.1,0.370,Market,0.0006,0.0113442,6cbf58f0
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,1301.9,0.370,Market,0.0006,0.2890218,0e7ac496
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,3415.5,0.370,Market,0.0006,0.758241,409acef6
SRMUSDT,3c40dfa4,2022-11-10 12:13:48,10,Open Long,Market,Trade,1024.8,0.370,Market,0.0006,0.2275056,80a07777
LRCUSDT,1c5c6e72,2022-11-10 07:55:29,10,Close Long,Limit,Trade,14461.9,0.2885,0.2885,0.0001,0.41722582,dfc44507
LRCUSDT,1c5c6e72,2022-11-10 07:55:29,10,Close Long,Limit,Trade,4769.6,0.2885,0.2885,0.0001,0.13760296,9dabffdc
LRCUSDT,1c5c6e72,2022-11-10 07:55:27,10,Close Long,Limit,Trade,7203.5,0.2885,0.2885,0.0001,0.20782098,c5dd85c1
LRCUSDT,1c5c6e72,2022-11-10 07:55:04,10,Close Long,Limit,Trade,1615.1,0.2885,0.2885,0.0001,0.04659564,791fbbea
LRCUSDT,1c5c6e72,2022-11-10 07:54:45,10,Close Long,Limit,Trade,20,0.2885,0.2885,0.0001,0.000577,f0d95ee4
LRCUSDT,31e69e38,2022-11-10 07:54:30,10,Open Long,Market,Trade,28070.1,0.2855,Market,0.0006,4.80840813,63515068
TRXUSDT,b274535d,2022-11-10 06:17:51,10,Close Long,Limit,Trade,133689,0.06048,0.06048,0.0001,0.80855108,2aedbd57
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2839,0.05993,Market,0.0006,0.10208477,25f54214
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,91,0.05993,Market,0.0006,0.00327218,7af8d848
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,34,0.05993,Market,0.0006,0.00122258,6a513be5
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,23579,0.05992,Market,0.0006,0.84771221,91ef457d
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,5000,0.05992,Market,0.0006,0.17976,02fb7897
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,219,0.05992,Market,0.0006,0.00787349,12e075eb
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,8916,0.05991,Market,0.0006,0.32049454,5ace2e17
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,18955,0.05990,Market,0.0006,0.6812427,99f1b827
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,5000,0.05990,Market,0.0006,0.1797,c879a4a1
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2000,0.05990,Market,0.0006,0.07188,910d2442
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,12,0.05990,Market,0.0006,0.00043128,687c50e9
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,10433,0.05989,Market,0.0006,0.37489943,2b8812ec
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,5000,0.05989,Market,0.0006,0.17967,22f974c9
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2691,0.05987,Market,0.0006,0.09666611,5188578e
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,455,0.05987,Market,0.0006,0.01634451,c6680760
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2713,0.05987,Market,0.0006,0.09745639,672d75fb
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2710,0.05987,Market,0.0006,0.09734862,6c02c7a3
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2702,0.05987,Market,0.0006,0.09706125,9c1a6406
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,16277,0.05986,Market,0.0006,0.58460474,ec02702d
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2713,0.05984,Market,0.0006,0.09740756,644dc585
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2710,0.05984,Market,0.0006,0.09729984,1412cb44
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,2702,0.05984,Market,0.0006,0.09701261,9e709262
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,15503,0.05983,Market,0.0006,0.5565267,673cdfd1
TRXUSDT,4fef2907,2022-11-10 06:13:45,10,Open Long,Market,Trade,435,0.05983,Market,0.0006,0.01561563,b73bf8e1
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,2941.6,0.370,0.370,0.0001,0.1088392,ae567e7b
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,1621.6,0.370,0.370,0.0001,0.0599992,54b17f56
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,620.9,0.370,0.370,0.0001,0.0229733,50ba5699
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,427,0.370,0.370,0.0001,0.015799,52a509cc
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,771.7,0.370,0.370,0.0001,0.0285529,48a9117c
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,218.8,0.370,0.370,0.0001,0.0080956,d9410ef2
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,509.6,0.370,0.370,0.0001,0.0188552,8ff4eef1
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,428,0.370,0.370,0.0001,0.015836,a6049270
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,1114.9,0.370,0.370,0.0001,0.0412513,587ad629
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,2159.8,0.370,0.370,0.0001,0.0799126,76231658
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,5592.2,0.370,0.370,0.0001,0.2069114,4858cac5
SRMUSDT,d2cb0a07,2022-11-10 03:16:41,10,Close Long,Limit,Trade,5579.3,0.370,0.370,0.0001,0.2064341,52c03ff3
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,1768.7,0.367,Market,0.0006,0.38946774,b58bdb6f
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,366.2,0.366,Market,0.0006,0.08041752,b36bf738
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,226.6,0.366,Market,0.0006,0.04976136,8d260f40
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,865.3,0.366,Market,0.0006,0.19001988,d39af77d
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,296.3,0.366,Market,0.0006,0.06506748,0affd0e0
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,43.6,0.366,Market,0.0006,0.00957456,addc3828
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,477,0.366,Market,0.0006,0.1047492,103746a4
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,1439.5,0.366,Market,0.0006,0.3161142,ccb91e2f
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,422.8,0.366,Market,0.0006,0.09284688,79a06738
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,7863.6,0.366,Market,0.0006,1.72684656,d3bbb1c7
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,6523.4,0.366,Market,0.0006,1.43253864,e0dc652f
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,10.8,0.366,Market,0.0006,0.00237168,291eeb9b
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,48.9,0.366,Market,0.0006,0.01073844,2b7ed74f
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,1369.8,0.365,Market,0.0006,0.2999862,5b4c5071
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,212.9,0.365,Market,0.0006,0.0466251,22498135
SRMUSDT,5afad7ad,2022-11-10 03:10:28,10,Open Long,Market,Trade,50,0.365,Market,0.0006,0.01095,2424cc84
DYDXUSDT,1d6cf47d,2022-11-10 00:13:30,10,Close Long,Limit,Trade,5586.1,1.450,1.450,0.0001,0.8099845,87679a45
DYDXUSDT,1d6cf47d,2022-11-10 00:13:30,10,Close Long,Limit,Trade,41.8,1.450,1.450,0.0001,0.006061,08c3c608
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,2060.5,1.435,Market,0.0006,1.7740905,04e1dd9b
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,422.9,1.435,Market,0.0006,0.3641169,344f5a22
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,1400,1.435,Market,0.0006,1.2054,72e2ea38
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,0.7,1.435,Market,0.0006,0.0006027,e9882657
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,33.9,1.435,Market,0.0006,0.0291879,0f3ae976
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,1120.5,1.435,Market,0.0006,0.9647505,2e87eae7
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,373.5,1.435,Market,0.0006,0.3215835,3a058334
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,0.3,1.435,Market,0.0006,0.0002583,d8103826
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,106.2,1.435,Market,0.0006,0.0914382,8796af33
DYDXUSDT,3a660c6c,2022-11-10 00:13:20,10,Open Long,Market,Trade,109.4,1.435,Market,0.0006,0.0941934,96719817
JSTUSDT,4fc1bf4b,2022-11-09 22:46:13,10,Close Long,Limit,Trade,4490,0.02400,0.02400,0.0001,0.010776,87f64e40
JSTUSDT,4fc1bf4b,2022-11-09 22:46:13,10,Close Long,Limit,Trade,120,0.02400,0.02400,0.0001,0.000288,e94dd5b4
JSTUSDT,4fc1bf4b,2022-11-09 22:46:12,10,Close Long,Limit,Trade,28900,0.02400,0.02400,0.0001,0.06936,142aa2b0
JSTUSDT,4fc1bf4b,2022-11-09 22:46:12,10,Close Long,Limit,Trade,20800,0.02400,0.02400,0.0001,0.04992,257c4c3b
JSTUSDT,4fc1bf4b,2022-11-09 22:46:12,10,Close Long,Limit,Trade,27650,0.02400,0.02400,0.0001,0.06636,400b1c37
JSTUSDT,4fc1bf4b,2022-11-09 22:46:11,10,Close Long,Limit,Trade,27650,0.02400,0.02400,0.0001,0.06636,6ce26433
JSTUSDT,4fc1bf4b,2022-11-09 22:46:11,10,Close Long,Limit,Trade,7400,0.02400,0.02400,0.0001,0.01776,9182cceb
JSTUSDT,4fc1bf4b,2022-11-09 22:46:11,10,Close Long,Limit,Trade,27650,0.02400,0.02400,0.0001,0.06636,4eaf22a0
JSTUSDT,4fc1bf4b,2022-11-09 22:46:11,10,Close Long,Limit,Trade,16100,0.02400,0.02400,0.0001,0.03864,085766f4
JSTUSDT,4fc1bf4b,2022-11-09 22:46:10,10,Close Long,Limit,Trade,27650,0.02400,0.02400,0.0001,0.06636,41f7e919
JSTUSDT,4fc1bf4b,2022-11-09 22:46:10,10,Close Long,Limit,Trade,36600,0.02400,0.02400,0.0001,0.08784,fc235d64
JSTUSDT,4fc1bf4b,2022-11-09 22:46:10,10,Close Long,Limit,Trade,9700,0.02400,0.02400,0.0001,0.02328,414f8b41
JSTUSDT,4fc1bf4b,2022-11-09 22:46:10,10,Close Long,Limit,Trade,11300,0.02400,0.02400,0.0001,0.02712,43d717af
JSTUSDT,4fc1bf4b,2022-11-09 22:46:10,10,Close Long,Limit,Trade,27650,0.02400,0.02400,0.0001,0.06636,f3a12f7d
JSTUSDT,4fc1bf4b,2022-11-09 22:46:06,10,Close Long,Limit,Trade,5100,0.02400,0.02400,0.0001,0.01224,95cca2e5
JSTUSDT,4fc1bf4b,2022-11-09 22:46:06,10,Close Long,Limit,Trade,86720,0.02400,0.02400,0.0001,0.208128,68a68f99
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,140370,0.02381,Market,0.0006,2.00532582,69e4cee6
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,7760,0.02380,Market,0.0006,0.1108128,2abc6b07
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,30810,0.02380,Market,0.0006,0.4399668,0bd11d40
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,1710,0.02379,Market,0.0006,0.02440854,30241760
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,4370,0.02378,Market,0.0006,0.06235116,5ca13deb
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,6620,0.02378,Market,0.0006,0.09445416,e95abdfc
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,31230,0.02378,Market,0.0006,0.44558964,cd03922f
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,26820,0.02376,Market,0.0006,0.38234592,26f709da
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,37940,0.02375,Market,0.0006,0.540645,68583231
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,180,0.02372,Market,0.0006,0.00256176,690de836
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,3680,0.02369,Market,0.0006,0.05230752,48ccd85c
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,36860,0.02367,Market,0.0006,0.52348572,5c99a7dc
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,34200,0.02365,Market,0.0006,0.485298,77900667
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,440,0.02362,Market,0.0006,0.00623568,53ca6b4a
JSTUSDT,3ac7526c,2022-11-09 22:46:03,10,Open Long,Market,Trade,2490,0.02361,Market,0.0006,0.03527334,6326d216
SRMUSDT,1c2692cc,2022-11-09 22:36:33,10,Close Long,Limit,Trade,424.1,0.272,0.272,0.0001,0.01153552,1ad774fd
SRMUSDT,1c2692cc,2022-11-09 22:36:32,10,Close Long,Limit,Trade,723.4,0.272,0.272,0.0001,0.01967648,1f35b748
SRMUSDT,1c2692cc,2022-11-09 22:36:32,10,Close Long,Limit,Trade,1.5,0.272,0.272,0.0001,4.08e-05,ea9c42a0
SRMUSDT,1c2692cc,2022-11-09 22:36:32,10,Close Long,Limit,Trade,2799.1,0.272,0.272,0.0001,0.07613552,68f50ddc
SRMUSDT,a6382e62,2022-11-09 22:33:31,10,Open Long,Market,Trade,1637.5,0.269,Market,0.0006,0.2642925,c856850a
SRMUSDT,a6382e62,2022-11-09 22:33:31,10,Open Long,Market,Trade,46.1,0.269,Market,0.0006,0.00744054,89d7f7d3
SRMUSDT,a6382e62,2022-11-09 22:33:31,10,Open Long,Market,Trade,47,0.269,Market,0.0006,0.0075858,2944dad6
SRMUSDT,a6382e62,2022-11-09 22:33:31,10,Open Long,Market,Trade,359,0.269,Market,0.0006,0.0579426,220c4e3b
