Date,ID,Title,Ad views,Ad skips,Credits," Ad, USD "," Token, USD "," Gross, USD "," Net, USD ", Ad rate ,TOTAL EARNED
11/29/2023,c44eda6a-6b94-4b28-b282-9e694d8bf9e7,Steam-PaintCore-Fox,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,2a6fbb59-47bb-4f31-aae9-7ccf1f122d06,Blue Dreamcatcher,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,5ff2646b-1988-42c9-b286-f6437a21c68a,Cross,2,0,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/29/2023,fa9a1b79-4c63-4a90-a750-4fe4b094b8b2,Cross,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,791196ce-4c45-4a43-8ae3-ea3791ecf46c,Maximalism Cross ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,113b6e87-ad01-4e61-82ae-4e60bc65b604,Lotus Flower,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,2ce1d8ad-efeb-43e2-b79d-eabd70acabde,Magical Bottles,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/29/2023,396442fe-d088-4cc6-b90c-983111b7de95,Pumpkin Pink,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,3c0de4f7-f400-4cf7-9698-193d329d3ece,Sunflower owl,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/29/2023,8f17d11f-192e-47dc-b1f2-598450d9952e,Cross,0,0,90, $ -   , $ 0.09 , $ 0.09 , $ 0.06 , $ 0.02 ,
11/29/2023,51980ae4-692c-4942-9324-1bc31c646ab2,Fire Dragon 2,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/29/2023,d7d6dbfb-1860-496a-90fb-c68f5e6c9891,Skull Jelly,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,74986b77-fa76-411d-9237-83252fdb1a97,Horse and Lady,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,5ff2646b-1988-42c9-b286-f6437a21c68a,Cross,1,0,10, $ 0.01 , $ 0.01 , $ 0.02 , $ 0.01 , $ 0.02 ,
11/30/2023,73b782f8-9022-428e-b2ac-05bce83934fb,Cross,2,0,0, $ 0.03 , $ -   , $ 0.03 , $ 0.02 , $ 0.02 ,
11/30/2023,31509e6d-969c-4836-8acd-8d43ef629e41,Mushrooms on Fire,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,2286e0ad-e4ff-48d5-bd65-d9ce3fe26232,Winged Cross 1,0,0,10, $ -   , $ 0.01 , $ 0.01 , $ -   , $ 0.02 ,
11/30/2023,8f17d11f-192e-47dc-b1f2-598450d9952e,Cross,0,0,90, $ -   , $ 0.09 , $ 0.09 , $ 0.06 , $ 0.02 ,
11/30/2023,98ae506a-7a59-4041-8a6c-97062b11aa4e,Ballroom Ready,0,1,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,cdfa74e3-4af1-48d5-95c0-59c79e936c4f,Cross,0,1,10, $ 0.01 , $ 0.01 , $ 0.02 , $ 0.01 , $ 0.02 ,
11/30/2023,4a019f61-d16b-42ae-bef7-07c0b24d11dd,Axolotl ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,aa295feb-4b02-4689-b118-0b428f5d053e,Cross,2,7,0, $ 0.15 , $ -   , $ 0.15 , $ 0.10 , $ 0.02 ,
11/30/2023,74cbf145-cd00-40ea-a1f4-3ebe65b77d46,Scavenger ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,fa9a1b79-4c63-4a90-a750-4fe4b094b8b2,Cross,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,6a432ba7-35ff-4a94-8660-6476a72f2090,Swans by the waterfall,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,600048c8-67d9-421b-9123-54abea4ff8bc,Orangutan ,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,ff69f695-74c8-4ffb-ae23-12a4a0f16d65,Cyberpunk Zombie,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,4d605783-452d-4df9-bd34-054e03dd0d67,Motorcycle,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
11/30/2023,cbb4f179-1678-4cbb-9f3d-66f54f2e0604,Dreamcatcher,1,0,0, $ 0.01 , $ -   , $ 0.01 , $ 0.01 , $ 0.02 ,
TOTALS,,,718,211,2920, $ 12.92 , $ 2.92 , $ 15.84 , $ 11.16 , $ 11.90 , $ 54.74 
