Processes_Time,RunQueue,Swap-in,pswitch,syscall,read,write,fork,exec,sem,msg,asleep_bufio,asleep_rawio,asleep_diocio
12:50:08,"1,63",0,1012,33833,1110,129,12,12,0,0,0,0,0
12:50:38,"2,8",0,927,26780,622,151,1,1,0,0,0,0,0
12:51:08,"2,37",0,917,24602,654,104,1,1,0,0,0,0,0
12:51:38,"3,27",0,938,25795,613,129,1,1,0,0,0,0,0
12:52:08,"2,13",0,959,29709,913,116,6,7,0,0,0,0,0
12:52:38,"3,5",0,904,26127,608,129,1,1,0,0,0,0,0
12:53:08,"4,33",0,894,24357,672,104,1,1,0,0,0,0,0
12:53:38,"1,87",0,902,25175,586,129,1,1,0,0,0,0,0
12:54:08,"1,4",0,932,29222,930,116,6,7,0,0,0,0,0
12:54:38,"2,3",0,917,25210,597,103,1,1,0,0,0,0,0
12:55:08,"2,2",0,968,31239,903,143,7,7,0,0,0,0,0
12:55:38,"1,17",0,909,26924,618,125,1,1,0,0,0,0,0
12:56:08,"1,73",0,922,28648,896,141,6,7,0,0,0,0,0
12:56:38,"2,43",0,1326,85618,1440,6519,40,24,0,0,0,0,0
12:57:08,"2,27",0,916,25161,624,129,1,1,0,0,0,0,0
12:57:38,"2,67",0,910,25348,659,103,1,1,0,0,0,0,0
12:58:08,"2,4",0,939,27506,750,137,5,5,0,0,0,0,0
12:58:38,"1,77",0,930,44251,674,104,2,2,0,0,0,0,0
12:59:08,"3,5",0,949,25980,712,150,2,3,0,0,0,0,0
12:59:38,"2,63",0,915,25350,708,105,3,3,0,0,0,0,0
13:00:08,"3,57",0,1014,33540,1140,163,15,15,0,0,0,0,0
13:00:38,"1,63",0,918,27599,672,126,1,1,0,0,0,0,0
13:01:08,"2,5",0,912,27280,746,135,2,3,0,0,0,0,0
13:01:38,"2,3",0,924,24943,693,103,1,1,0,0,0,0,0
13:02:08,"2,03",0,957,28210,738,137,5,5,0,0,0,0,0
13:02:38,"3,17",0,925,25819,689,103,1,1,0,0,0,0,0
13:03:08,"2,13",0,935,26271,696,108,2,3,0,0,0,0,0
13:03:38,"1,57",0,913,25089,656,129,1,1,0,0,0,0,0
13:04:08,"2,17",0,938,28078,760,112,5,5,0,0,0,0,0
13:04:38,"0,13",0,923,25508,648,129,1,1,0,0,0,0,0
13:05:08,"0,47",0,959,31134,987,122,8,9,0,0,0,0,0
13:05:38,"0,53",0,946,26850,619,151,1,1,0,0,0,0,0
13:06:08,"2,33",0,968,27357,821,112,5,5,0,0,0,0,0
13:06:38,"1,27",0,925,26266,611,129,1,1,0,0,0,0,0
13:07:08,"0,87",0,933,27099,779,108,2,3,0,0,0,0,0
13:07:38,"2,17",0,924,25491,610,129,1,1,0,0,0,0,0
13:08:08,"2,1",0,928,27037,817,112,5,5,0,0,0,0,0
13:08:38,"1,6",0,909,26143,591,129,1,1,0,0,0,0,0
13:09:08,"1,1",0,910,26417,797,108,2,3,0,0,0,0,0
13:09:38,"3,47",0,923,25380,592,129,1,1,0,0,0,0,0
13:10:08,"2,23",0,976,31930,1066,126,11,10,0,0,0,0,0
13:10:38,"1,53",0,912,26838,585,150,1,1,0,0,0,0,0
13:11:08,"1,53",0,896,23698,663,104,1,1,0,0,0,0,0
13:11:38,"1,7",0,913,25531,616,103,1,1,0,0,0,0,0
13:12:08,"0,97",0,928,29827,900,141,6,7,0,0,0,0,0
13:12:38,"0,73",0,925,25183,619,103,1,1,0,0,0,0,0
13:13:08,"1,53",0,939,24836,645,129,1,1,0,0,0,0,0
13:13:38,"0,97",0,908,26013,635,104,1,1,0,0,0,0,0
13:14:08,"0,13",0,938,29639,868,157,6,7,0,0,0,0,0
13:14:38,"1,63",0,926,25604,680,105,3,3,0,0,0,0,0
13:15:08,"0,8",0,996,31938,964,140,11,11,0,0,0,0,0
13:15:38,"1,53",0,915,26837,666,152,1,1,0,0,0,0,0
13:16:08,"3,03",0,950,28960,760,112,5,5,0,0,0,0,0
13:16:38,"3,97",0,899,25307,668,129,1,1,0,0,0,0,0
13:17:08,"2,83",0,915,25896,727,108,2,3,0,0,0,0,0
13:17:38,"1,23",0,907,25456,640,129,1,1,0,0,0,0,0
13:18:08,"1,1",0,951,27896,777,111,5,5,0,0,0,0,0
13:18:38,"1,53",0,919,25985,638,129,1,1,0,0,0,0,0
13:19:08,"1,27",0,917,27008,754,108,2,3,0,0,0,0,0
13:19:38,"0,17",0,916,25757,618,129,1,1,0,0,0,0,0
13:20:08,"1,23",0,982,32584,1052,126,11,10,0,0,0,0,0
13:20:38,"0,9",0,941,27215,622,151,1,1,0,0,0,0,0
13:21:08,"1,13",0,926,26891,768,108,2,3,0,0,0,0,0
13:21:38,"0,77",0,934,25467,615,129,1,1,0,0,0,0,0
13:22:08,"0,7",0,957,27501,797,112,5,5,0,0,0,0,0
13:22:38,"0,93",0,913,25841,613,129,1,1,0,0,0,0,0
13:23:08,"0,8",0,925,24343,669,104,1,1,0,0,0,0,0
13:23:38,"0,67",0,902,25266,594,129,1,1,0,0,0,0,0
13:24:08,"0,03",0,934,28906,940,116,6,7,0,0,0,0,0
13:24:38,"0,1",0,914,25432,594,129,1,1,0,0,0,0,0
13:25:08,"0,57",0,963,30290,920,118,7,7,0,0,0,0,0
13:25:38,"0,13",0,927,26927,591,150,1,1,0,0,0,0,0
13:26:08,"2,3",0,921,30302,928,116,6,7,0,0,0,0,0
13:26:38,"1,5",0,1320,85199,1392,6752,40,24,0,0,0,0,0
13:27:08,"2,37",0,941,24802,666,123,1,1,0,0,0,0,0
13:27:38,"1,83",0,931,25688,625,103,1,1,0,0,0,0,0
13:28:08,"1,17",0,948,27350,807,137,5,5,0,0,0,0,0
13:28:38,"3,97",0,898,27262,619,104,1,1,0,0,0,0,0
13:29:08,"2,37",0,923,27101,807,133,2,3,0,0,0,0,0
13:29:38,"3,57",0,943,25377,614,147,3,3,0,0,0,0,0
13:30:08,"2,87",0,1008,32329,1200,136,14,14,0,0,0,0,0
13:30:38,"3,07",0,926,28087,612,152,1,1,0,0,0,0,0
13:31:08,"2,4",0,915,26668,777,108,2,3,0,0,0,0,0
13:31:38,"0,33",0,908,26743,613,129,1,1,0,0,0,0,0
13:32:08,"0,27",0,950,28230,825,112,5,5,0,0,0,0,0
13:32:38,"0,17","0,03",937,25186,605,129,1,1,0,0,0,0,0
13:33:08,"0,3",0,931,24516,664,104,1,1,0,0,0,0,0
13:33:38,"0,53",0,909,25757,614,103,1,1,0,0,0,0,0
13:34:08,"0,33",0,946,28727,931,141,6,7,0,0,0,0,0
13:34:38,"1,2",0,914,26321,602,104,1,1,0,0,0,0,0
13:35:08,"1,2",0,967,30694,924,144,7,7,0,0,0,0,0
13:35:38,"1,23",0,922,26695,603,125,1,1,0,0,0,0,0
13:36:08,"1,53",0,943,28145,915,141,6,7,0,0,0,0,0
13:36:38,"1,2",0,931,26818,615,104,1,1,0,0,0,0,0
13:37:08,"1,27",0,904,25440,677,129,1,1,0,0,0,0,0
13:37:38,"1,23",0,899,25513,604,103,1,1,0,0,0,0,0
13:38:08,"1,47",0,949,28616,907,141,6,7,0,0,0,0,0
13:38:38,"1,9",0,937,25922,617,103,1,1,0,0,0,0,0
13:39:08,"1,6",0,904,24462,664,129,1,1,0,0,0,0,0
13:39:38,2,0,957,60563,634,108,2,2,0,0,0,0,0
13:40:08,"1,53",0,986,35019,1154,155,12,12,0,0,0,0,0
13:40:38,"2,43",0,939,27525,622,125,1,1,0,0,0,0,0
13:41:08,"2,27",0,943,24469,651,129,1,1,0,0,0,0,0
13:41:38,"2,73",0,907,24768,629,103,1,1,0,0,0,0,0
13:42:08,"1,37",0,934,30182,894,141,6,7,0,0,0,0,0
13:42:38,"0,73",0,937,25573,630,103,1,1,0,0,0,0,0
13:43:08,"2,53",0,912,24374,664,129,1,1,0,0,0,0,0
13:43:38,"2,77",0,920,26241,617,104,1,1,0,0,0,0,0
13:44:08,"2,3",0,946,30455,922,157,6,7,0,0,0,0,0
13:44:38,"1,17",0,921,25951,637,105,3,3,0,0,0,0,0
13:45:08,"1,17",0,994,32269,1054,151,11,11,0,0,0,0,0
13:45:38,"1,2",0,940,28540,617,152,1,1,0,0,0,0,0
13:46:08,"1,43",0,936,27856,826,112,5,5,0,0,0,0,0
13:46:38,"1,47",0,925,25600,601,129,1,1,0,0,0,0,0
13:47:08,"1,67",0,924,27421,804,108,2,3,0,0,0,0,0
13:47:38,"1,13",0,912,25817,615,129,1,1,0,0,0,0,0
13:48:08,"1,2",0,943,26678,825,112,5,5,0,0,0,0,0
13:48:38,"1,2",0,929,26301,627,130,1,1,0,0,0,0,0
13:49:08,"1,4",0,913,26655,773,108,2,3,0,0,0,0,0
13:49:38,"1,2",0,915,26176,627,129,1,1,0,0,0,0,0
13:50:08,"1,03",0,980,32322,1052,126,11,10,0,0,0,0,0
13:50:38,"1,5",0,913,26768,649,150,1,1,0,0,0,0,0
13:51:08,"2,9",0,933,26524,743,108,2,3,0,0,0,0,0
13:51:38,"0,57",0,923,25322,651,129,1,1,0,0,0,0,0
13:52:08,"0,93",0,952,28294,766,112,5,5,0,0,0,0,0
13:52:38,"0,57",0,938,25768,676,129,1,1,0,0,0,0,0
13:53:08,"0,53",0,922,24385,607,104,1,1,0,0,0,0,0
13:53:38,"0,5",0,904,26023,680,129,1,1,0,0,0,0,0
13:54:08,"1,8",0,943,28828,853,141,6,7,0,0,0,0,0
13:54:38,"3,03",0,925,25106,690,103,1,1,0,0,0,0,0
13:55:08,"0,4",0,963,31558,854,143,7,7,0,0,0,0,0
13:55:38,"0,07",0,934,26508,672,125,1,1,0,0,0,0,0
13:56:08,"2,27",0,949,29350,867,141,6,7,0,0,0,0,0
13:56:38,"0,33","0,03",1322,89363,1461,6730,39,23,0,0,0,0,0
13:57:08,"1,17",0,951,25764,599,292,2,2,0,0,0,0,0
13:57:38,"2,77",0,912,26418,697,104,1,1,0,0,0,0,0
13:58:08,"2,77",0,971,27455,730,136,5,5,0,0,0,0,0
13:58:38,"1,27",0,921,45466,804,108,3,4,0,0,0,0,0
13:59:08,"1,13",0,923,24477,615,129,1,1,0,0,0,0,0
13:59:38,"1,63",0,931,25586,694,121,3,3,0,0,0,0,0
14:00:08,"0,63",0,1030,33324,1136,162,15,15,0,0,0,0,0
14:00:38,"0,33",0,932,27599,666,126,1,1,0,0,0,0,0
14:01:08,"0,17",0,916,26499,704,133,2,3,0,0,0,0,0
14:01:38,"0,1",0,907,24968,676,103,1,1,0,0,0,0,0
14:02:08,"0,03",0,928,28005,736,137,5,5,0,0,0,0,0
14:02:38,"2,07",0,909,24901,660,103,1,1,0,0,0,0,0
14:03:08,"3,83",0,899,26302,728,108,2,3,0,0,0,0,0
14:03:38,"1,5",0,917,25817,640,129,1,1,0,0,0,0,0
14:04:08,"1,07",0,923,27226,771,111,5,5,0,0,0,0,0
14:04:38,"1,37",0,908,25646,613,129,1,1,0,0,0,0,0
14:05:08,"1,4",0,976,32777,1032,122,8,9,0,0,0,0,0
14:05:38,"1,07",0,915,26859,586,151,1,1,0,0,0,0,0
14:06:08,"1,27",0,963,27943,819,111,5,5,0,0,0,0,0
14:06:38,"0,67",0,923,24911,591,103,1,1,0,0,0,0,0
14:07:08,"1,27",0,927,26869,760,134,2,3,0,0,0,0,0
14:07:38,"0,57",0,923,25109,633,103,1,1,0,0,0,0,0
14:08:08,"1,23",0,930,27125,763,137,5,5,0,0,0,0,0
14:08:38,"1,1",0,919,25869,653,103,1,1,0,0,0,0,0
14:09:08,"1,53",0,912,26385,718,133,2,3,0,0,0,0,0
14:09:38,"1,4",0,934,24784,673,103,1,1,0,0,0,0,0
14:10:08,"2,63",0,1001,32544,966,151,11,10,0,0,0,0,0
14:10:38,"1,1",0,940,26648,668,125,1,1,0,0,0,0,0
14:11:08,"1,2",0,920,24737,610,104,1,1,0,0,0,0,0
14:11:38,"1,27",0,923,25886,640,129,1,1,0,0,0,0,0
14:12:08,"1,03",0,957,29556,881,116,6,7,0,0,0,0,0
14:12:38,"0,3",0,947,25182,621,129,1,1,0,0,0,0,0
14:13:08,"1,2",0,924,23767,659,104,1,1,0,0,0,0,0
14:13:38,"1,2",0,910,25716,579,129,1,1,0,0,0,0,0
14:14:08,"2,07",0,944,29536,907,131,6,7,0,0,0,0,0
14:14:38,"1,37",0,929,25276,635,105,3,3,0,0,0,0,0
14:15:08,"1,6",0,1007,31749,994,166,11,10,0,0,0,0,0
14:15:38,"0,17",0,917,27208,667,126,1,1,0,0,0,0,0
14:16:08,"2,03",0,944,29907,834,141,6,7,0,0,0,0,0
14:16:38,"2,9",0,912,25104,685,103,1,1,0,0,0,0,0
14:17:08,"3,07",0,912,25110,586,129,1,1,0,0,0,0,0
14:17:38,"3,07",0,924,25160,684,103,1,1,0,0,0,0,0
14:18:08,"3,43",0,934,29942,852,119,6,7,0,0,0,0,0
14:18:38,"1,73",0,912,26693,662,129,1,1,0,0,0,0,0
14:19:08,"1,4",0,912,23808,617,104,1,1,0,0,0,0,0
14:19:38,"0,73",0,924,25549,621,129,1,1,0,0,0,0,0
14:20:08,"1,07",0,1000,34975,1143,130,12,12,0,0,0,0,0
14:20:38,"1,13",0,908,27167,614,151,1,1,0,0,0,0,0
14:21:08,"1,23",0,895,25672,672,104,1,1,0,0,0,0,0
14:21:38,"1,57",0,897,25071,580,129,1,1,0,0,0,0,0
14:22:08,"1,47",0,920,29442,911,116,6,7,0,0,0,0,0
14:22:38,"1,47",0,919,25655,627,103,1,1,0,0,0,0,0
14:23:08,"1,13",0,932,24494,623,129,1,1,0,0,0,0,0
14:23:38,"2,17",0,924,25468,650,103,1,1,0,0,0,0,0
14:24:08,"2,4",0,931,30704,838,141,6,7,0,0,0,0,0
14:24:38,"3,13",0,920,25273,667,103,1,1,0,0,0,0,0
14:25:08,"2,3",0,965,29538,851,143,7,7,0,0,0,0,0
14:25:38,"0,2",0,923,25373,661,125,1,1,0,0,0,0,0
14:26:08,"0,5",0,935,28325,859,115,6,7,0,0,0,0,0
14:26:38,"1,03",0,906,24883,644,128,1,1,0,0,0,0,0
14:27:08,"0,43",0,1305,82236,1460,6626,40,24,0,0,0,0,0
14:27:38,"0,2",0,904,24797,646,128,1,1,0,0,0,0,0
14:28:08,"0,53",0,972,28964,900,135,6,7,0,0,0,0,0
14:28:38,"3,07",0,927,24821,617,128,1,1,0,0,0,0,0
14:29:08,"3,5",0,928,24013,673,120,1,1,0,0,0,0,0
14:29:38,"1,4",0,914,24993,624,130,3,3,0,0,0,0,0
14:30:08,"2,77",0,1011,35564,1286,139,15,16,0,0,0,0,0
14:30:38,"1,93",0,930,26694,610,152,1,1,0,0,0,0,0
14:31:08,"2,43",0,901,23526,669,103,1,1,0,0,0,0,0
14:31:38,"4,97",0,891,25075,612,128,1,1,0,0,0,0,0
14:32:08,"3,57",0,932,27958,927,116,6,7,0,0,0,0,0
14:32:38,"2,1",0,925,25111,605,129,1,1,0,0,0,0,0
14:33:08,"3,03",0,909,23782,677,103,1,1,0,0,0,0,0
14:33:38,"1,93",0,940,24857,607,128,1,1,0,0,0,0,0
14:34:08,"2,67",0,943,27805,916,115,6,7,0,0,0,0,0
14:34:38,"1,27",0,946,25355,609,129,1,1,0,0,0,0,0
14:35:08,"1,6",0,985,31367,916,117,7,7,0,0,0,0,0
14:35:38,"2,13",0,903,26310,595,151,1,1,0,0,0,0,0
14:36:08,"1,9",0,954,27258,934,115,6,7,0,0,0,0,0
14:36:38,"2,17",0,917,25465,620,129,1,1,0,0,0,0,0
14:37:08,"1,63",0,904,23543,668,103,1,1,0,0,0,0,0
14:37:38,"1,3",0,909,25107,606,128,1,1,0,0,0,0,0
14:38:08,"1,3",0,1461,53472,1312,579,16,13,0,0,0,0,0
14:38:38,"1,73",0,1654,43791,1185,141,6,6,0,0,0,0,0
14:39:08,"1,23",0,1273,26399,739,128,2,2,0,0,0,0,0
14:39:38,"2,17",0,917,25002,617,103,1,1,0,0,0,0,0
14:40:08,"3,5",0,984,32901,1147,173,12,12,0,0,0,0,0
14:40:38,"1,3",0,898,26877,632,126,1,1,0,0,0,0,0
14:41:08,"0,97",0,900,23680,628,129,1,1,0,0,0,0,0
14:41:38,"1,03",0,872,28602,648,103,1,1,0,0,0,0,0
14:42:08,"1,37",0,937,28777,873,141,6,7,0,0,0,0,0
14:42:38,"1,5",0,899,24950,652,103,1,1,0,0,0,0,0
14:43:08,1,0,907,23869,626,129,1,1,0,0,0,0,0
14:43:38,"1,67",0,917,24597,655,103,1,1,0,0,0,0,0
14:44:08,"3,6",0,947,28184,848,141,6,7,0,0,0,0,0
14:44:38,"2,4",0,942,25269,696,122,3,3,0,0,0,0,0
14:45:08,"2,97",0,990,31757,979,151,11,10,0,0,0,0,0
14:45:38,"3,27",0,911,26846,683,126,1,1,0,0,0,0,0
14:46:09,"3,17",0,922,26468,726,136,5,5,0,0,0,0,0
14:46:39,"1,83",0,905,28812,686,104,1,1,0,0,0,0,0
14:47:09,"1,67",0,925,25961,727,133,2,3,0,0,0,0,0
14:47:39,"1,73",0,914,24725,669,103,1,1,0,0,0,0,0
14:48:09,"2,07",0,952,27124,750,137,5,5,0,0,0,0,0
14:48:39,"0,63",0,916,25011,666,103,1,1,0,0,0,0,0
14:49:09,"2,9",0,919,25806,720,133,2,3,0,0,0,0,0
14:49:39,"2,87",0,924,24549,667,103,1,1,0,0,0,0,0
14:50:09,"2,97",0,984,31341,958,125,11,10,0,0,0,0,0
14:50:39,"2,83",0,927,26143,661,151,1,1,0,0,0,0,0
14:51:09,"2,87",0,919,30083,731,108,2,3,0,0,0,0,0
14:51:39,"1,13",0,913,24431,617,128,1,1,0,0,0,0,0
14:52:09,"1,67",0,975,30153,795,111,5,5,0,0,0,0,0
14:52:39,"2,07",0,957,28929,615,129,1,1,0,0,0,0,0
14:53:09,"1,1",0,928,25763,767,108,2,3,0,0,0,0,0
14:53:39,"1,63",0,922,24500,596,103,1,1,0,0,0,0,0
14:54:09,"2,7",0,938,26288,779,136,5,5,0,0,0,0,0
14:54:39,2,0,933,24504,629,103,1,1,0,0,0,0,0
14:55:09,"1,17",0,980,29526,859,143,7,7,0,0,0,0,0
14:55:39,"1,03",0,923,25376,663,125,1,1,0,0,0,0,0
14:56:09,"0,67",0,966,33585,852,142,6,7,0,0,0,0,0
14:56:39,"0,13",0,926,24261,652,103,1,1,0,0,0,0,0
14:57:09,"0,37",0,1351,89149,1430,6721,40,24,0,0,0,0,0
14:57:39,"0,13",0,933,24644,637,128,1,1,0,0,0,0,0
14:58:09,"0,5",0,952,28661,902,116,6,7,0,0,0,0,0
14:58:39,"1,4",0,934,44319,621,130,2,2,0,0,0,0,0
14:59:09,"1,7",0,906,24556,667,104,1,1,0,0,0,0,0
14:59:39,"1,53",0,936,25805,606,147,3,3,0,0,0,0,0
15:00:09,"1,53",0,1068,39494,1362,150,23,22,0,0,0,0,0
15:00:39,"0,07",0,948,26889,620,127,1,1,0,0,0,0,0
15:01:09,"0,1",0,920,24679,618,129,1,1,0,0,0,0,0
15:01:39,"0,43",0,914,25527,658,103,1,1,0,0,0,0,0
15:02:09,"0,5",0,929,27434,732,137,5,5,0,0,0,0,0
15:02:39,"2,63",0,903,25042,649,103,1,1,0,0,0,0,0
15:03:09,"1,03",0,901,25917,730,108,2,3,0,0,0,0,0
15:03:39,"1,23",0,909,25800,636,129,1,1,0,0,0,0,0
15:04:09,"1,83",0,928,27229,775,112,5,5,0,0,0,0,0
15:04:39,"1,07",0,900,29614,607,129,1,1,0,0,0,0,0
15:05:09,"1,07",0,952,30875,1027,122,8,9,0,0,0,0,0
15:05:39,"1,53",0,922,26415,582,125,1,1,0,0,0,0,0
15:06:09,"1,37",0,953,27529,796,137,5,5,0,0,0,0,0
15:06:39,"1,67",0,924,24945,620,103,1,1,0,0,0,0,0
15:07:09,"2,6",0,915,26184,722,133,2,3,0,0,0,0,0
15:07:39,"1,27",0,917,25421,663,103,1,1,0,0,0,0,0
15:08:09,"2,07",0,939,28197,720,137,5,5,0,0,0,0,0
15:08:39,"0,5",0,915,26515,656,104,1,1,0,0,0,0,0
15:09:09,"0,1",0,925,26258,731,108,2,3,0,0,0,0,0
15:09:39,"0,8",0,948,29661,639,129,1,1,0,0,0,0,0
15:10:09,"0,73",0,1003,31248,1026,126,11,10,0,0,0,0,0
15:10:39,"2,1",0,940,27116,595,151,1,1,0,0,0,0,0
15:11:09,"1,1",0,924,24746,673,104,1,1,0,0,0,0,0
15:11:39,"1,17",0,902,25216,583,103,1,1,0,0,0,0,0
15:12:09,"0,3",0,970,28822,905,141,6,7,0,0,0,0,0
15:12:39,"0,7",0,907,31174,634,104,1,1,0,0,0,0,0
15:13:09,"0,2",0,928,23782,597,129,1,1,0,0,0,0,0
15:13:39,"1,13",0,931,29610,676,103,1,1,0,0,0,0,0
15:14:09,"1,77",0,973,28419,843,131,6,7,0,0,0,0,0
15:14:39,"2,47",0,938,24186,657,130,3,3,0,0,0,0,0
15:15:09,"2,37",0,1014,32380,1015,141,11,11,0,0,0,0,0
15:15:39,"2,33",0,932,26946,590,125,1,1,0,0,0,0,0
15:16:09,"1,77",0,945,29571,867,142,6,7,0,0,0,0,0
15:16:39,"2,2",0,924,24596,649,103,1,1,0,0,0,0,0
15:17:09,3,0,911,23405,584,129,1,1,0,0,0,0,0
15:17:39,"1,63",0,909,24359,669,103,1,1,0,0,0,0,0
15:18:09,"0,6",0,942,26578,739,111,5,5,0,0,0,0,0
15:18:39,"0,23",0,925,26395,731,132,2,3,0,0,0,0,0
15:19:09,"0,2",0,936,27949,651,104,1,1,0,0,0,0,0
15:19:39,"2,2",0,930,24477,589,129,1,1,0,0,0,0,0
15:20:09,1,0,978,31299,1052,126,11,10,0,0,0,0,0
15:20:39,"1,07",0,928,29757,615,125,1,1,0,0,0,0,0
15:21:09,"1,3",0,909,25519,733,133,2,3,0,0,0,0,0
15:21:39,"3,83",0,916,26265,653,103,1,1,0,0,0,0,0
15:22:09,"1,03",0,938,26881,720,137,5,5,0,0,0,0,0
15:22:39,"1,7",0,921,26558,657,103,1,1,0,0,0,0,0
15:23:09,"0,33",0,922,25937,732,107,2,3,0,0,0,0,0
15:23:39,"0,4",0,903,25379,625,129,1,1,0,0,0,0,0
15:24:09,"1,33",0,936,27069,794,112,5,5,0,0,0,0,0
15:24:39,"0,33",0,910,26586,595,129,1,1,0,0,0,0,0
15:25:09,"2,07",0,942,28470,930,117,7,7,0,0,0,0,0
15:25:39,"1,27","0,03",973,61778,613,131,2,2,0,0,0,0,0
15:26:09,"1,2",0,935,33946,888,141,6,7,0,0,0,0,0
15:26:39,"1,27",0,920,25954,628,103,1,1,0,0,0,0,0
15:27:09,"1,37","0,03",1318,81767,1444,6549,40,24,0,0,0,0,0
15:27:39,"1,5",0,931,29969,641,124,1,1,0,0,0,0,0
15:28:09,"2,33",0,942,29837,836,141,6,7,0,0,0,0,0
15:28:39,"1,67",0,953,26045,660,120,1,1,0,0,0,0,0
15:29:09,"1,53",0,907,24041,631,104,1,1,0,0,0,0,0
15:29:39,"2,83",0,921,25642,662,130,3,3,0,0,0,0,0
15:30:09,"2,93",0,992,32946,1156,135,14,14,0,0,0,0,0
15:30:39,"1,13",0,914,28046,617,152,1,1,0,0,0,0,0
15:31:09,"0,97",0,907,26416,771,108,2,3,0,0,0,0,0
15:31:39,"0,43",0,914,29611,614,129,1,1,0,0,0,0,0
15:32:09,"0,33",0,940,27874,800,111,5,5,0,0,0,0,0
15:32:39,"0,57",0,912,26453,606,129,1,1,0,0,0,0,0
15:33:09,"1,17",0,921,28507,673,104,1,1,0,0,0,0,0
15:33:39,"1,07",0,896,25712,586,129,1,1,0,0,0,0,0
15:34:09,"1,33",0,931,29454,946,116,6,7,0,0,0,0,0
15:34:39,"0,43",0,908,24193,586,129,1,1,0,0,0,0,0
15:35:09,"0,8",0,963,30274,910,118,7,7,0,0,0,0,0
15:35:39,"0,6",0,905,25325,612,126,1,1,0,0,0,0,0
15:36:08,"0,38",0,941,31291,915,145,6,7,0,0,0,0,0
15:36:38,"0,47",0,906,24212,638,103,1,1,0,0,0,0,0
15:37:08,"0,2",0,923,26258,618,129,1,1,0,0,0,0,0
15:37:38,"0,3",0,920,29139,663,104,1,1,0,0,0,0,0
15:38:08,"0,9",0,939,29279,853,141,6,7,0,0,0,0,0
15:38:38,"0,27",0,951,29229,675,104,1,1,0,0,0,0,0
15:39:08,"0,23",0,906,25434,604,129,1,1,0,0,0,0,0
15:39:38,"0,93",0,925,24503,663,104,1,1,0,0,0,0,0
15:40:08,"0,53",0,972,32688,1084,154,12,12,0,0,0,0,0
15:40:38,"0,07",0,925,25343,677,126,1,1,0,0,0,0,0
15:41:08,"1,3",0,902,30701,612,104,1,1,0,0,0,0,0
15:41:38,"2,47",0,905,24246,661,129,1,1,0,0,0,0,0
15:42:08,"3,3",0,923,29679,876,116,6,7,0,0,0,0,0
15:42:38,"2,07",0,906,29303,642,129,1,1,0,0,0,0,0
15:43:08,"1,47",0,901,25073,640,123,1,1,0,0,0,0,0
15:43:38,"0,97",0,914,24560,619,129,1,1,0,0,0,0,0
15:44:08,"1,03",0,959,30112,919,132,6,7,0,0,0,0,0
15:44:38,"1,23",0,933,24610,608,130,3,3,0,0,0,0,0
15:45:08,"1,63",0,987,33089,1056,125,11,10,0,0,0,0,0
15:45:38,"1,57",0,931,29440,594,127,1,1,0,0,0,0,0
15:46:08,"2,4",0,920,30384,893,141,6,7,0,0,0,0,0
15:46:38,"2,2",0,914,24408,629,103,1,1,0,0,0,0,0
15:47:08,"1,77",0,902,29932,609,130,1,1,0,0,0,0,0
15:47:38,"1,07",0,923,25168,668,104,1,1,0,0,0,0,0
15:48:08,"1,3",0,998,65136,847,145,7,8,0,0,0,0,0
15:48:38,"0,73",0,927,24445,663,104,1,1,0,0,0,0,0
15:49:08,"0,13",0,914,25629,613,104,1,1,0,0,0,0,0
15:49:38,"2,4",0,923,24954,638,129,1,1,0,0,0,0,0
15:50:08,"2,77",0,990,33782,1137,129,12,12,0,0,0,0,0
15:50:38,3,0,908,28756,603,151,1,1,0,0,0,0,0
15:51:08,"2,57",0,914,25689,654,104,1,1,0,0,0,0,0
15:51:38,"2,7",0,917,25104,612,104,1,1,0,0,0,0,0
15:52:08,"0,5",0,965,34406,890,141,6,7,0,0,0,0,0
15:52:38,"1,2",0,922,24142,630,103,1,1,0,0,0,0,0
15:53:08,"2,23",0,915,25559,612,129,1,1,0,0,0,0,0
15:53:38,"2,07",0,905,24753,660,103,1,1,0,0,0,0,0
15:54:08,"0,37",0,942,29626,838,115,6,7,0,0,0,0,0
15:54:38,"0,23",0,943,29307,663,129,1,1,0,0,0,0,0
15:55:08,"0,4",0,948,31551,860,117,7,7,0,0,0,0,0
15:55:38,"1,77",0,889,25442,628,151,1,1,0,0,0,0,0
15:56:08,"2,63",0,930,34197,889,115,6,7,0,0,0,0,0
15:56:38,"0,77",0,930,23983,594,130,1,1,0,0,0,0,0
15:57:08,"1,27",0,930,25476,691,104,1,1,0,0,0,0,0
15:57:38,"1,2",0,1323,83269,1387,6752,40,24,0,0,0,0,0
15:58:08,"1,4",0,967,30010,906,160,6,7,0,0,0,0,0
15:58:38,"1,2",0,921,42742,637,105,2,2,0,0,0,0,0
15:59:08,"1,2",0,919,25483,630,129,1,1,0,0,0,0,0
15:59:38,"1,3",0,926,24665,677,122,3,3,0,0,0,0,0
16:00:08,"1,33",0,1015,36481,1224,166,16,17,0,0,0,0,0
16:00:38,"1,13",0,924,26133,681,127,1,1,0,0,0,0,0
16:01:08,"0,2",0,919,30582,586,130,1,1,0,0,0,0,0
16:01:38,"0,37",0,911,24180,683,103,1,1,0,0,0,0,0
16:02:08,"0,47",0,960,31134,832,115,6,7,0,0,0,0,0
