Checkout Date,Service Provider,Appointment Date,Customer,Service/Product/GC/Package/Membership/Class,Transaction Type,GiftCertificate No,Qty,Price,Tax,Tip,Disc,Amt paid,Cash,Check,GC redeem,Pkg,Mbsp,CC,BankAccount,Vagaro Pay Later,OtherAmount,IOU/Invoice,IOU/GC Status,Pnts Earned,Pnts Used,Pnts Refunded,Change Due
"May 9, 2023 2:46 PM",Service Provider,"May 9, 2023 3:15 PM",Customer,Womens Haircut,Services,,1,60,0,9.75,5,64.75,0,0,0,0,0,64.75,0,0,0,0,---,60,0,0,0
"May 9, 2023 10:42 AM",Service Provider,"May 9, 2023 10:00 AM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"May 5, 2023 7:32 PM",Service Provider,"May 5, 2023 6:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,15,57,0,0,0,0,0,57,0,0,0,0,---,60,0,0,0
"May 5, 2023 6:11 PM",Service Provider,"May 5, 2023 5:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,26,46,0,0,0,0,0,46,0,0,0,0,---,60,0,0,0
"May 5, 2023 4:40 PM",Service Provider,"May 5, 2023 1:45 PM",Customer,Baylayage,Services,,1,195,0,39,58.5,175.5,0,0,0,0,0,175.5,0,0,0,0,---,195,0,0,0
"May 5, 2023 1:59 PM",Service Provider,"May 5, 2023 12:45 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"May 5, 2023 1:59 PM",Service Provider,"May 5, 2023 1:45 PM",Customer,Toner,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,0,0,0,0
"May 5, 2023 12:23 PM",Service Provider,"May 5, 2023 12:00 PM",Customer,Mens Haircut,Services,,1,30,0,10,0,40,0,0,0,0,0,40,0,0,0,0,---,30,0,0,0
"May 5, 2023 12:23 PM",Service Provider,--,Customer,Shipping,In-House Products,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,5,0,0,0
"May 5, 2023 11:32 AM",Service Provider,--,Customer,Styling Mousse Travel Size,In-House Products,,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"May 5, 2023 11:32 AM",Service Provider,"May 5, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,31.25,0,156.25,0,0,0,0,0,156.25,0,0,0,0,---,125,0,0,0
"May 4, 2023 7:20 PM",Service Provider,"May 4, 2023 5:00 PM",Customer,Root Color and Highlights,Services,,1,165,0,33,0,198,0,0,0,0,0,198,0,0,0,0,---,165,0,0,0
"May 4, 2023 4:40 PM",Service Provider,"May 4, 2023 1:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,0,20,105,105,0,0,0,0,0,0,0,0,0,---,125,0,0,0
"May 4, 2023 4:34 PM",Service Provider,"May 4, 2023 2:30 PM",Customer,Keratin Treatment,Services,,1,250,0,50,0,300,0,0,0,0,0,300,0,0,0,0,---,250,0,0,0
"May 3, 2023 7:50 PM",Service Provider,"May 3, 2023 5:15 PM",Customer,"Haircut, Root Color, and Highlights",Services,,1,195,0,30,0,225,100,0,0,0,0,125,0,0,0,0,---,195,0,0,0
"May 3, 2023 4:56 PM",Service Provider,"May 3, 2023 4:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"May 3, 2023 1:51 PM",Service Provider,"May 3, 2023 12:00 PM",Customer,Partial Highlights,Services,,1,125,0,37.5,0,162.5,0,0,0,0,0,162.5,0,0,0,0,---,125,0,0,0
"May 3, 2023 1:51 PM",Service Provider,"May 3, 2023 2:30 PM",Customer,Toner,Services,,1,25,0,7.5,0,32.5,0,0,0,0,0,32.5,0,0,0,0,---,0,0,0,0
"May 3, 2023 1:51 PM",Service Provider,--,Customer,Head and Hair Heal Conditioner,In-House Products,,1,30,1.8,0,0,31.8,0,0,0,0,0,31.8,0,0,0,0,---,30,0,0,0
"May 3, 2023 1:51 PM",Service Provider,--,Customer,Head and Hair Heal Shampoo,In-House Products,,1,30,1.8,0,0,31.8,0,0,0,0,0,31.8,0,0,0,0,---,32,0,0,0
"May 3, 2023 11:19 AM",Service Provider,"May 3, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"May 2, 2023 7:14 PM",Service Provider,"May 2, 2023 5:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,18.75,0,143.75,0,0,0,0,0,143.75,0,0,0,0,---,125,0,0,0
"May 2, 2023 4:53 PM",Service Provider,"May 2, 2023 4:30 PM",Customer,Womens Haircut,Services,,1,55,0,11,0,66,0,0,0,0,0,66,0,0,0,0,---,60,0,0,0
"May 2, 2023 3:15 PM",Service Provider,"May 2, 2023 2:30 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,60,0,0,0
"May 2, 2023 3:15 PM",Service Provider,--,Customer,Pomegranate and Mango Lip Balm,In-House Products,,1,6,0.36,0,0,6.36,0,0,0,0,0,6.36,0,0,0,0,---,6,0,0,0
"May 2, 2023 2:08 PM",Service Provider,"May 2, 2023 1:30 PM",Customer,Womens Haircut,Services,,1,60,0,15,0,75,0,0,0,0,0,75,0,0,0,0,---,60,0,0,0
"May 2, 2023 1:19 PM",Service Provider,"May 2, 2023 12:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,22.5,0,112.5,0,0,0,0,0,112.5,0,0,0,0,---,90,0,0,0
"May 2, 2023 12:12 PM",Service Provider,"May 2, 2023 11:00 AM",Customer,Womens Haircut,Services,,1,60,0,18,0,78,0,0,0,0,0,78,0,0,0,0,---,60,0,0,0
"Apr 27, 2023 6:02 PM",Service Provider,"Apr 27, 2023 3:30 PM",Customer,Hair Color (Roots),Services,,1,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,---,75,0,0,0
"Apr 27, 2023 6:02 PM",Service Provider,"Apr 27, 2023 4:45 PM",Customer,Keratin Treatment,Services,,1,250,0,0,0,250,0,0,0,0,0,250,0,0,0,0,---,250,0,0,0
"Apr 27, 2023 3:11 PM",Service Provider,"Apr 27, 2023 2:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Apr 27, 2023 12:08 PM",Service Provider,"Apr 27, 2023 10:00 AM",Customer,"Haircut, Root Color, and Highlights",Services,,1,175,0,53.53,0,228.53,0,0,0,0,0,228.53,0,0,0,0,---,195,0,0,0
"Apr 27, 2023 12:08 PM",Service Provider,"Apr 27, 2023 12:45 PM",Customer,Airbrush Spray Tanning,Services,,1,40,0,10.97,0,50.97,0,0,0,0,0,50.97,0,0,0,0,---,30,0,0,0
"Apr 27, 2023 12:08 PM",Service Provider,--,Customer,Pure Volume Conditioner,In-House Products,,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"Apr 26, 2023 9:51 PM",Service Provider,--,Customer,Olaplex- No. 4,In-House Products,,1,28,0.84,0,14,14.84,0,0,0,0,0,14.84,0,0,0,0,---,28,0,0,0
"Apr 26, 2023 9:51 PM",Service Provider,--,Customer,Olaplex- No. 5,In-House Products,,1,28,0.84,0,14,14.84,0,0,0,0,0,14.84,0,0,0,0,---,28,0,0,0
"Apr 26, 2023 9:51 PM",Service Provider,"Apr 26, 2023 3:00 PM",Customer,Fashion Color Consultation,Services,,1,300,0,0,70,230,0,0,0,0,0,230,0,0,0,0,---,0,0,0,0
"Apr 26, 2023 9:51 PM",Service Provider,"Apr 26, 2023 7:00 PM",Customer,Mens Haircut,Services,,1,30,0,0,5,25,0,0,0,0,0,25,0,0,0,0,---,30,0,0,0
"Apr 26, 2023 9:44 PM",Service Provider,--,Customer,30,Invoices,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.68,Void,0,0,0,0
"Apr 26, 2023 3:26 PM",Service Provider,"Apr 26, 2023 10:00 AM",Customer,Hairdreams Removal,Services,,1,50,0,0,0,50,0,0,0,0,0,50,0,0,0,0,---,0,0,0,0
"Apr 26, 2023 3:26 PM",Service Provider,"Apr 26, 2023 12:00 PM",Customer,Hairdreams Application,Services,,1,700,0,0,0,700,0,0,0,0,0,700,0,0,0,0,---,0,0,0,0
"Apr 26, 2023 3:26 PM",Service Provider,"Apr 26, 2023 2:00 PM",Customer,"Haircut ,Root Color, Highlights, and a Glaze",Services,,1,215,0,0,0,215,0,0,0,0,0,215,0,0,0,0,---,215,0,0,0
"Apr 25, 2023 7:03 PM",Service Provider,"Apr 25, 2023 5:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Apr 25, 2023 5:59 PM",Service Provider,"Apr 25, 2023 3:00 PM",Customer,Haircut and Highlights,Services,,1,175,0,52.5,0,227.5,0,0,0,0,0,227.5,0,0,0,0,---,175,0,0,0
"Apr 25, 2023 5:59 PM",Service Provider,--,Customer,Power Powder,In-House Products,,1,28,1.51,0,2.8,26.71,0,0,0,0,0,26.71,0,0,0,0,---,28,0,0,0
"Apr 25, 2023 3:22 PM",Service Provider,--,Customer,Sheer Silver Conditioner,In-House Products,,1,28,1.68,0,0,29.68,55.48,0,0,0,0,0,0,0,0,0,---,28,0,0,25.8
"Apr 25, 2023 3:22 PM",Service Provider,--,Customer,Sheer Silver Conditoner Travel Size,In-House Products,,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,1000,0,0
"Apr 25, 2023 3:22 PM",Service Provider,--,Customer,Sheer Silver Shampoo,In-House Products,,1,28,1.68,0,0,29.68,29.68,0,0,0,0,0,0,0,0,0,---,28,0,0,0
"Apr 25, 2023 3:22 PM",Service Provider,--,Customer,Sheer Silver Shampoo Travel Size,In-House Products,,1,14,0.84,0,0,14.84,14.84,0,0,0,0,0,0,0,0,0,---,14,0,0,0
"Apr 25, 2023 3:14 PM",Service Provider,"Apr 25, 2023 2:15 PM",Customer,Mens Haircut,Services,,1,30,0,4.5,0,34.5,0,0,0,0,0,34.5,0,0,0,0,---,30,0,0,0
"Apr 25, 2023 2:23 PM",Service Provider,"Apr 25, 2023 11:30 AM",Customer,"Haircut, Root Color, and Highlights",Services,,1,195,0,48.75,0,243.75,67.46,0,0,0,0,176.29,0,0,0,0,---,195,0,0,0
"Apr 25, 2023 2:23 PM",Service Provider,--,Customer,Maria Nila Travel Bag,In-House Products,,1,59,3.54,0,0,62.54,62.54,0,0,0,0,0,0,0,0,0,---,55,0,0,0
"Apr 25, 2023 11:27 AM",Service Provider,"Apr 25, 2023 10:00 AM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Apr 25, 2023 11:13 AM",Service Provider,"Apr 25, 2023 10:30 AM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Apr 21, 2023 5:20 PM",Service Provider,"Apr 21, 2023 3:45 PM",Customer,Hair Color (All Over),Services,,1,100,0,20,0,120,0,0,0,0,0,120,0,0,0,0,---,100,0,0,0
"Apr 21, 2023 5:20 PM",Service Provider,"Apr 21, 2023 5:25 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Apr 21, 2023 2:55 PM",Service Provider,"Apr 21, 2023 1:00 PM",Customer,Root Color and Highlights,Services,,1,165,0,33,0,198,0,0,0,0,0,198,0,0,0,0,---,165,0,0,0
"Apr 21, 2023 1:03 PM",Service Provider,"Apr 21, 2023 10:30 AM",Customer,Root Color and Highlights,Services,,1,165,0,33,0,198,0,0,0,0,0,198,0,0,0,0,---,165,0,0,0
"Apr 21, 2023 1:03 PM",Service Provider,"Apr 21, 2023 1:00 PM",Customer,Toner,Services,,1,25,0,5,0,30,0,0,0,0,0,30,0,0,0,0,---,0,0,0,0
"Apr 20, 2023 6:23 PM",Service Provider,"Apr 20, 2023 5:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Apr 20, 2023 4:59 PM",Service Provider,"Apr 20, 2023 3:15 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Apr 20, 2023 12:53 PM",Service Provider,"Apr 20, 2023 12:30 PM",Customer,Airbrush Spray Tanning,Services,,1,45,0,13.5,0,58.5,0,0,0,0,0,58.5,0,0,0,0,---,30,0,0,0
"Apr 20, 2023 12:13 PM",Service Provider,"Apr 20, 2023 11:15 AM",Customer,Haircut and Root Color,Services,,1,125,0,31.25,0,156.25,0,0,0,0,0,156.25,0,0,0,0,---,125,0,0,0
"Apr 19, 2023 5:51 PM",Service Provider,"Apr 19, 2023 3:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,30.4,0,155.4,0,0,0,0,0,155.4,0,0,0,0,---,125,0,0,0
"Apr 19, 2023 5:51 PM",Service Provider,"Apr 19, 2023 5:00 PM",Customer,Kids Haircut,Services,,1,35,0,8.51,0,43.51,0,0,0,0,0,43.51,0,0,0,0,---,25,0,0,0
"Apr 19, 2023 5:51 PM",Service Provider,"Apr 19, 2023 5:30 PM",Customer,Kids Haircut,Services,,1,25,0,6.09,0,31.09,0,0,0,0,0,31.09,0,0,0,0,---,25,0,0,0
"Apr 18, 2023 4:28 PM",Service Provider,"Apr 18, 2023 3:45 PM",Customer,Mens Haircut,Services,,1,30,0,10,0,40,0,0,0,0,0,40,0,0,0,0,---,30,0,0,0
"Apr 18, 2023 2:32 PM",Service Provider,"Apr 18, 2023 2:00 PM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Apr 18, 2023 2:05 PM",Service Provider,"Apr 18, 2023 10:00 AM",Customer,Hairdreams Removal,Services,,1,75,0,19.5,0,94.5,0,0,0,0,0,94.5,0,0,0,0,---,0,0,0,0
"Apr 18, 2023 2:05 PM",Service Provider,"Apr 18, 2023 12:00 PM",Customer,Hairdreams Application,Services,,1,120,0,19.5,0,139.5,0,0,0,0,0,139.5,0,0,0,0,---,0,0,0,0
"Apr 15, 2023 12:26 PM",Service Provider,--,Customer,OPBJTLRLTXLLWPAE,Gift Cards,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,0,0,0,0
"Apr 15, 2023 12:22 PM",Service Provider,"Apr 15, 2023 12:00 PM",Customer,Womens Haircut,Services,AJDDCDRWAUDZINOX,1,60,0,0,0,60,45,0,15,0,0,0,0,0,0,0,---,60,0,0,0
"Apr 15, 2023 11:24 AM",Service Provider,"Apr 15, 2023 10:15 AM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"Apr 14, 2023 3:55 PM",Service Provider,"Apr 14, 2023 3:00 PM",Customer,Hair Color (Roots),Services,,1,75,0,7.5,0,82.5,0,0,0,0,0,82.5,0,0,0,0,---,75,0,0,0
"Apr 14, 2023 1:35 PM",Service Provider,"Apr 14, 2023 12:00 PM",Customer,"Haircut, Root Color, and Highlights",Services,,1,150,0,0,0,150,150,0,0,0,0,0,0,0,0,0,---,195,0,0,0
"Apr 14, 2023 12:06 PM",Service Provider,"Apr 14, 2023 11:00 AM",Customer,Hair Color (Roots),Services,,1,75,0,0,0,75,0,0,0,0,0,75,0,0,0,0,---,75,0,0,0
"Apr 14, 2023 12:06 PM",Service Provider,"Apr 14, 2023 12:00 PM",Customer,Brow Tint,Services,,1,15,0,0,0,15,0,0,0,0,0,15,0,0,0,0,---,15,0,0,0
"Apr 14, 2023 10:36 AM",Service Provider,"Apr 14, 2023 10:00 AM",Customer,Mens Haircut,Services,,1,30,0,7.5,0,37.5,0,0,0,0,0,37.5,0,0,0,0,---,30,0,0,0
"Apr 13, 2023 7:01 PM",Service Provider,--,Customer,Handmade Earrings,In-House Products,,3,30,1.8,0,0,31.8,0,0,0,0,0,31.8,0,0,0,0,---,60,0,0,0
"Apr 13, 2023 6:57 PM",Service Provider,--,Customer,Finishing Spray,In-House Products,,1,30,1.8,0,0,31.8,0,0,0,0,0,31.8,0,0,0,0,---,30,0,0,0
"Apr 13, 2023 6:57 PM",Service Provider,--,Customer,Handmade Earrings,In-House Products,,1,20,1.2,0,0,21.2,0,0,0,0,0,21.2,0,0,0,0,---,20,0,0,0
"Apr 13, 2023 6:57 PM",Service Provider,"Apr 13, 2023 6:30 PM",Customer,Hairdreams Consultation,Services,,1,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,---,0,0,0,0
"Apr 13, 2023 5:05 PM",Service Provider,"Apr 13, 2023 3:30 PM",Customer,"Haircut ,Root Color, Highlights, and a Glaze",Services,,1,165,0,35,0,200,0,0,0,0,0,200,0,0,0,0,---,215,0,0,0
"Apr 13, 2023 1:25 PM",Service Provider,"Apr 13, 2023 10:00 AM",Customer,Baylayage,Services,,1,180,0,22.5,0,202.5,0,0,0,0,0,202.5,0,0,0,0,---,195,0,0,0
"Apr 13, 2023 1:25 PM",Service Provider,"Apr 13, 2023 1:15 PM",Customer,Womens Haircut,Services,,1,45,0,22.5,0,67.5,0,0,0,0,0,67.5,0,0,0,0,---,60,0,0,0
"Apr 12, 2023 3:13 PM",Service Provider,"Apr 12, 2023 12:00 PM",Customer,Hair Color (Roots),Services,,1,20,0,12.65,0,32.65,0,0,0,0,0,32.65,0,0,0,0,---,75,0,0,0
"Apr 12, 2023 3:13 PM",Service Provider,"Apr 12, 2023 1:15 PM",Customer,Keratin Treatment,Services,,1,275,0,46.35,0,321.35,0,0,0,0,0,321.35,0,0,0,0,---,250,0,0,0
"Apr 12, 2023 11:10 AM",Service Provider,"Apr 12, 2023 10:00 AM",Customer,Root Color and a Blowout,Services,,1,90,0,0,0,90,0,0,0,0,0,90,0,0,0,0,---,90,0,0,0
"Apr 12, 2023 11:10 AM",Service Provider,--,Customer,Styling Mousse,In-House Products,,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,2000,0,0
"Apr 12, 2023 11:10 AM",Service Provider,--,Customer,Shipping,In-House Products,,1,20,0,0,0,20,0,0,0,0,0,20,0,0,0,0,---,5,0,0,0
"Apr 11, 2023 6:06 PM",Service Provider,"Apr 11, 2023 5:00 PM",Customer,Haircut and Root Color,Services,,1,125,0,0,0,125,0,0,0,0,0,125,0,0,0,0,---,125,0,0,0
"Apr 11, 2023 5:04 PM",Service Provider,"Apr 11, 2023 4:00 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,0,0,0,0,0,60,0,0,0,0,---,60,0,0,0
"Apr 11, 2023 3:57 PM",Service Provider,"Apr 11, 2023 1:30 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Apr 11, 2023 3:57 PM",Service Provider,"Apr 11, 2023 2:30 PM",Customer,Glaze / Gloss / Toner,Services,,1,45,0,9,0,54,0,0,0,0,0,54,0,0,0,0,---,45,0,0,0
"Apr 11, 2023 1:10 PM",Service Provider,"Apr 11, 2023 12:30 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Apr 11, 2023 12:11 PM",Service Provider,"Apr 11, 2023 10:00 AM",Customer,Root Color and Highlights,Services,,1,165,0,0,0,165,105,0,0,0,0,60,0,0,0,0,---,165,0,0,0
"Apr 5, 2023 6:53 PM",Service Provider,"Apr 5, 2023 5:00 PM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,30,0,0,0,0,0,0,0,0,0,---,30,0,0,0
"Apr 5, 2023 5:25 PM",Service Provider,"Apr 5, 2023 4:30 PM",Customer,Womens Haircut,Services,,1,55,0,11,0,66,0,0,0,0,0,66,0,0,0,0,---,60,0,0,0
"Apr 5, 2023 4:34 PM",Service Provider,"Apr 5, 2023 4:00 PM",Customer,Mens Haircut,Services,,1,30,0,0,0,30,0,0,0,0,0,30,0,0,0,0,---,30,0,0,0
"Apr 1, 2023 12:11 PM",Service Provider,"Apr 1, 2023 12:15 PM",Customer,Mens Haircut,Services,,1,30,0,20,0,50,0,0,0,0,0,50,0,0,0,0,---,30,0,0,0
"Apr 1, 2023 11:41 AM",Service Provider,"Apr 1, 2023 10:00 AM",Customer,Root Color and Highlights,Services,,1,165,0,0,0,165,0,0,0,0,0,165,0,0,0,0,---,165,0,0,0
"Apr 1, 2023 11:41 AM",Service Provider,"Apr 1, 2023 12:30 PM",Customer,Toner,Services,,1,25,0,0,0,25,0,0,0,0,0,25,0,0,0,0,---,0,0,0,0
"Mar 31, 2023 5:17 PM",Service Provider,"Mar 31, 2023 5:15 PM",Customer,Mens Haircut,Services,,1,30,0,9,0,39,0,0,0,0,0,39,0,0,0,0,---,30,0,0,0
"Mar 31, 2023 1:39 PM",Service Provider,"Mar 31, 2023 1:00 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"Mar 31, 2023 11:34 AM",Service Provider,"Mar 31, 2023 10:00 AM",Customer,"Haircut, Root Color, and Highlights",Services,,1,175,0,0,0,175,0,0,0,0,0,175,0,0,0,0,---,195,0,0,0
"Mar 30, 2023 2:35 PM",Service Provider,"Mar 30, 2023 12:00 PM",Customer,"Haircut ,Root Color, Highlights, and a Glaze",Services,,1,215,0,43,0,258,0,0,0,0,0,258,0,0,0,0,---,215,0,0,0
"Mar 30, 2023 11:32 AM",Service Provider,"Mar 30, 2023 11:00 AM",Customer,Womens Haircut,Services,,1,60,0,9,0,69,0,0,0,0,0,69,0,0,0,0,---,60,0,0,0
"Mar 29, 2023 4:23 PM",Service Provider,"Mar 29, 2023 3:30 PM",Customer,Root Color and a Blowout,Services,,1,90,0,18,0,108,0,0,0,0,0,108,0,0,0,0,---,90,0,0,0
"Mar 29, 2023 3:07 PM",Service Provider,"Mar 29, 2023 1:00 PM",Customer,Womens Haircut,Services,,1,60,0,0,0,60,60,0,0,0,0,0,0,0,0,0,---,60,0,0,0
"Mar 29, 2023 3:03 PM",Service Provider,"Mar 29, 2023 2:00 PM",Customer,Root Color and a Blowout,Services,,1,75,0,15,0,90,0,0,0,0,0,90,0,0,0,0,---,90,0,0,0
"Mar 29, 2023 12:19 PM",Service Provider,"Mar 29, 2023 10:00 AM",Customer,Keratin Treatment,Services,,1,250,0,62.5,0,312.5,0,0,0,0,0,312.5,0,0,0,0,---,250,0,0,0
"Mar 28, 2023 7:19 PM",Service Provider,"Mar 28, 2023 5:30 PM",Customer,Haircut and Highlights,Services,,1,175,0,26.25,0,201.25,0,0,0,0,0,201.25,0,0,0,0,---,175,0,0,0
"Mar 28, 2023 6:10 PM",Service Provider,--,Customer,True Soft Conditioner,In-House Products,,1,28,1.68,0,0,29.68,0,0,0,0,0,29.68,0,0,0,0,---,28,0,0,0
"Mar 28, 2023 6:10 PM",Service Provider,--,Customer,Maria Nila Travel Bag,In-House Products,,1,59,3.54,0,0,62.54,0,0,0,0,0,62.54,0,0,0,0,---,55,0,0,0
"Mar 28, 2023 6:10 PM",Service Provider,--,Customer,Dry Shampoo Travel Size,In-House Products,,1,12,0.72,0,0,12.72,0,0,0,0,0,12.72,0,0,0,0,---,16,0,0,0
"Mar 28, 2023 4:50 PM",Service Provider,"Mar 28, 2023 4:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Mar 28, 2023 11:56 AM",Service Provider,"Mar 28, 2023 11:15 AM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Mar 28, 2023 11:01 AM",Service Provider,"Mar 28, 2023 10:00 AM",Customer,Hair Color (Roots),Services,,1,75,0,20,0,95,0,0,0,0,0,95,0,0,0,0,---,75,0,0,0
"Mar 23, 2023 6:08 PM",Service Provider,"Mar 23, 2023 5:00 PM",Customer,Womens Haircut,Services,,1,60,0,18,0,78,0,0,0,0,0,78,0,0,0,0,---,60,0,0,0
"Mar 23, 2023 2:51 PM",Service Provider,"Mar 23, 2023 1:30 PM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Mar 23, 2023 11:24 AM",Service Provider,"Mar 23, 2023 10:00 AM",Customer,"Haircut, Root Color, and Highlights",Services,,1,185,0,0,0,185,0,0,0,0,0,185,0,0,0,0,---,195,0,0,0
"Mar 22, 2023 5:14 PM",Service Provider,"Mar 22, 2023 4:30 PM",Customer,Mens Haircut,Services,,1,30,0,20,0,50,0,0,0,0,0,50,0,0,0,0,---,30,0,0,0
"Mar 22, 2023 4:26 PM",Service Provider,"Mar 22, 2023 3:15 PM",Customer,Hair Color (Roots),Services,,1,75,0,7.5,0,82.5,0,0,0,0,0,82.5,0,0,0,0,---,75,0,0,0
"Mar 22, 2023 4:26 PM",Service Provider,"Mar 22, 2023 4:30 PM",Customer,Bang / Neck Trim,Services,,1,15,0,1.5,0,16.5,0,0,0,0,0,16.5,0,0,0,0,---,15,0,0,0
"Mar 22, 2023 3:16 PM",Service Provider,"Mar 22, 2023 2:30 PM",Customer,Mens Haircut,Services,,1,30,0,4.5,0,34.5,0,0,0,0,0,34.5,0,0,0,0,---,30,0,0,0
"Mar 21, 2023 4:47 PM",Service Provider,"Mar 21, 2023 4:15 PM",Customer,Mens Haircut,Services,,1,30,0,9,0,39,0,0,0,0,0,39,0,0,0,0,---,30,0,0,0
"Mar 21, 2023 3:44 PM",Service Provider,"Mar 21, 2023 3:15 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Mar 21, 2023 2:29 PM",Service Provider,"Mar 21, 2023 1:45 PM",Customer,Womens Haircut,Services,,1,60,0,12,0,72,0,0,0,0,0,72,0,0,0,0,---,60,0,0,0
"Mar 18, 2023 12:39 PM",Service Provider,"Mar 18, 2023 11:00 AM",Customer,Hair Color (All Over),Services,,1,100,0,20,0,120,0,0,0,0,0,120,0,0,0,0,---,100,0,0,0
"Mar 18, 2023 12:39 PM",Service Provider,"Mar 18, 2023 1:00 PM",Customer,Bang / Neck Trim,Services,,1,15,0,3,0,18,0,0,0,0,0,18,0,0,0,0,---,15,0,0,0
"Mar 17, 2023 11:13 AM",Service Provider,"Mar 17, 2023 10:00 AM",Customer,Haircut and Root Color,Services,,1,125,0,25,0,150,0,0,0,0,0,150,0,0,0,0,---,125,0,0,0
"Mar 16, 2023 3:18 PM",Service Provider,"Mar 16, 2023 1:00 PM",Customer,Haircut and Highlights,Services,,1,175,0,43.75,0,218.75,0,0,0,0,0,218.75,0,0,0,0,---,175,0,0,0
"Mar 16, 2023 3:18 PM",Service Provider,"Mar 16, 2023 3:30 PM",Customer,Toner,Services,,1,25,0,6.25,0,31.25,0,0,0,0,0,31.25,0,0,0,0,---,0,0,0,0
"Mar 16, 2023 3:18 PM",Service Provider,--,Customer,True Soft Shampoo,In-House Products,,1,28,1.51,0,2.8,26.71,0,0,0,0,0,26.71,0,0,0,0,---,28,0,0,0
"Mar 16, 2023 3:18 PM",Service Provider,--,Customer,Structure Repair Conditioner,In-House Products,,1,28,1.51,0,2.8,26.71,0,0,0,0,0,26.71,0,0,0,0,---,28,0,0,0
"Mar 16, 2023 11:37 AM",Service Provider,"Mar 16, 2023 10:00 AM",Customer,Hair Color (All Over),Services,,1,100,0,30,0,130,0,0,0,0,0,130,0,0,0,0,---,100,0,0,0
